date,review,rating,isEdited,title,userName,developerResponse,App_Name
2020-07-24 12:04:37,"I cannot stop saying how amazing is this app. As a physician myself I have never encounter such a complete app where not only one can meet weight loss goals, but do so in a safe manner, with excellent recommendations by expert nutritionists, that above all make sure the process is safe for you, so not to go into dangerous fad diets, unhealthy BMIs. As well, it has been such a learning experience for me to realize how many empty. Añoréis, dangerous amounts of sodium, dangerous fats one can consumed thinking you are eating healthy. It increases your awareness and helps you recognize healthier options in food while filling satisfied. The free app is very good BUT the paid app is unbelievable. I am not one to be spending money as many a times it tends to be a completely useless purchase, not with this! This app is awesome.  It is so accurate since you have an option to create your own recipe and it will calculate the nutrients for you by portions. I recommend this to anyone who not only wants to loose or gain weight but to anyone who wants to eat healthier to decrease risks of so many preventable diseases such as diabetes type 2, high cholesterol, cardiovascular disease and many more.",5,False,"Excellent App for patients, doctors, and everyone in general",xmrak,,Calorie Counter My Net Diary
2017-08-14 20:47:22,"I lost 6lbs in a little over a week and I don't exercise! I guess I've reached that point in my life where I can't eat whatever I want whenever I want. I have joined the 21st century and discovered this app, which is much more user friendly than some other ones I have tried. It does all the math for me, which is great. I love how everything is all on one page for a concise overall view of my progress. I love how I can scan barcodes and it immediately knows the product (and if it doesn't, you can add it! If it isn't correct, you can request an update!). I like that I can keep track of carbs. I love that I can input things in before I eat it so I know how many calories I'll be ""spending"" ahead of time- which makes daily meal planning a cinch. It is also really easy to delete or edit entries. I learned a lot about my habits and that I don't drink nearly enough water. It does take some self control to keep on target, because you will be starving while your body adjusts! I hope to see a way of bundling foods for a specific personal recipe in the future as well as ways of tracking certain specific nutrients, like potassium or magnesium. Love it :)",5,False,It's working,bggrscntbchoosrs,,Calorie Counter My Net Diary
2022-06-18 15:19:29,"My husband and I both use the free app. I understand counting calories but found it too easy to ignore without using a tool. I especially like the different options for measuring the size of a serving. My husband has never been interested in tracking his food intake in the past. He has finally decided to get serious about losing weight and loves being able to scan bar codes to log his diet program foods… As I continue to use this app, I’m increasingly frustrated with being graded for my food choices! I make these choices intentionally and am achieving my goals. Overall, this app has been helpful and easy to use. But I won’t be upgrading to a paid subscription.
Update: I rcd a notification there was a response to my review but I haven’t found it yet. I’d already read responses similar reviews and was happy to learn the grading is optional and easy to fix: we’re back in business and I’m bumping my stars back up to 5. If this setting is going to remain a default, seems the prudent move would be to notify folks it’s optional after the first use!",5,True,Calorie counting made easy but I could do without the guilt trip,Snackers X 2,,Calorie Counter My Net Diary
2022-06-14 23:59:44,"I chose to go on an intermittent diet with eight hours on and 16 hours off, with no real limitations other than that. I was losing weight and eventually I realized I needed to know what my calories were providing me since I was actually cutting down.
    I downloaded this app and instantly realized that there was no way I could do without it. It showed me what percentages of protein carbohydrates and fat were in everything that I chose. And scanning any particular food is so easy.
      I had a scale that was accurate in grams and ounces etc., so I was able to accurately record and see what I was having. I have lost a pound a week for 30 weeks and it’s peeling off easy because I enjoy the food I eat but I also understand that portion control has to be there.
    I enjoy this app immensely, it’s an amazing sidekick for dieting. It has the ability to leave notes to read articles , recipes, and information about dieting and so much more. 
     I usually don’t rant about any of the apps on my phone and I must have 40 of them, but I will say this is definitely worth having.",5,False,The most used app on the phone,Up@noon,,Calorie Counter My Net Diary
2021-07-20 18:45:16,"If you have the premium version it was extremely frustrating for me trying to find recipes. I knew they were somewhere, but I couldn’t find them. I figured out they were under the COACH tab which in my opinion would be the last place I looked. That’s the only reason I’m removing a star from the review. I’ll add it back once I see that the recipes are on their own tab or in a more obvious place. I see that as a huge UI/UX flaw that has to have frustrated more than just me. The second issue, another reason I removed a second star. I think the monthly rate of $9.99 is a bit high. Charging people double for a monthly subscription isn’t very classy. People do not like to be forced to buy yearly subscriptions. Monthly on their mind is “safer”. In the end, you’re gonna make more money from the extra customers that sign up. Trust me on this one. Drop that down and find out for yourself. You’re only hindering sales of your app and personally I’m not so sure if I’m gonna keep this app. Pricing is a huge deal for me in regards to how companies treat their customers. Forcing a yearly subscription by charging twice the amount, I don’t know if I can get past that. I’m still on the fence about that.",3,True,I like it BUT there’s two issues,JJWhite1975,"{'id': 24029849, 'body': 'Thank you for taking the time to review.\n\nWe were also thinking about improving the visibility of premium recipes. Unfortunately, we cannot make them an extra tab - there is no room for it, especially on smaller iPhone screens. Instead, in the latest app update v8.18, we also added them to the Me screen, next to Manage My Foods and Recipe Import. If you update your app, you should see them on the Me tab. You can also see them during food search as one of the search tabs.\n\nRegarding the monthly vs. yearly pricing: the standard monthly price is $8.99 (not $9.99), yearly price is $59.99. We don\'t see the $59.99 price as ""forcing"" the yearly subscription - if someone wants to feel safer while trying Premium, paying for a month is only $4 more than the month cost with the yearly subscription. We see $59.99 as a significantly discounted cost, motivating users to commit to long-term health goals. From our statistics, folks who choose yearly plans are more successful than those who choose monthly.\n\nWe hope this helps!', 'modified': '2021-07-20T11:59:49Z'}",Calorie Counter My Net Diary
2019-04-06 16:56:11,"Just deducted a star since they seem to be removing features from the free version - no longer see the macro nutrient fat, carb, protein listing under the daily meals - only the summary of the day. For my needs the free version offers all I needed, I can’t justify the cost to subscribe just to see the breakdown by meal. I don’t need any of the extra features of the paid version. I got no major dietary issues to track. 

Been using the free version off and on for quite a while. Helps me see where I am failing as well as where I am doing well so I can make adjustments to my overall diet if necessary. Over the course of 6 decades living g with heart valve problems, I’ve learned enough to maintain a decent meal plan for my health. But it does help to honestly track meals and snacks for the visual feedback and easier calculations to control fats, carbs, etc. In general, I like the app. I would like to see two improvements - one is an option to copy meals not just from yesterday but from a drop down calendar or other selector - my daughter suggested “Lose It” and I do prefer the way it logs foods and meals for easy reference. Second, I’d like to be able to be able to export the data to csv format or excel file so I could graph values of interest such as my carbs or fats in excel so I could share the data with my doctors.",2,False,Helps if you’re honest,cheme75,,Calorie Counter My Net Diary
2023-04-23 16:22:24,"When my trainer gave me a diet to follow for my two month weight loss, it was so inconvenient to keep a pad and paper with me for tracking every individual calorie as well as making estimates on what I thought was in different servings of food. it was time consuming and impractical. With MyNetDiary I can scan a barcode super quickly, and it logs all the food for me, as well as giving a breakdown of my general macros as an added feature. Not only that, it saves the foods that I commonly eat at different meals, so I can simply select several at a time to log for that meals calculation.  This feature is super convenient because obviously I’m going to be eating out of my refrigerator so I don’t have to scan barcodes every time and can just click the bubble next to the food and serving size that I typically use. I highly recommend for anybody who is interested in a snap shot, that gives you easy access to one look at your daily calorie consumption as well as what’s left in your budget and a easy to read pie chart of the macro breakdown. Enjoy!",5,False,I can’t believe such an exceptional diet app is free!!,Miked272,,Calorie Counter My Net Diary
2022-07-12 13:49:13,"I like it a lot better than myfitnesspal as that’s just one giant advertisement for underarmor now, and this, while having a pro version, and offering you paid services, does so MUCH less intrusively, actually makes me consider paying for some of them… But before I go that far, there are some annoyances that other calorie tracking apps don’t have. For starters, it doesn’t do particularly well with fast food, which is really important for me to track… The recent Burger King specials like the quarter pound king and big king didn’t show up before they were gone, so I had to look up the calories and manually add them. I use the app to keep me honest about how much fast food I’m eating and that extra hurdle is frustrating. Secondly, the search bar keeps correcting me… trying to type in “Baconator” for example gets to bacon just fine, but then drops the ‘a’ while I’m typing, and if I try to stop myself and retype the a it keeps deleting it, or I can forge ahead and type ‘bacontor’ which doesn’t bring up any results.
If these get fixed, great app, if they don’t, still pretty good, would recommend giving it a shot.",4,False,"Decent, but some annoyances",War-Mage,"{'id': 30910887, 'body': 'Hello, thank you for taking the time to review the app!\n\nWe are adding and updating several hundred foods daily, but if we miss some fast food restaurants, please send a ""Restaurant Update Request"" from the app. We would be happy to update it.\n\nWe fixed the ""baconator"" autocorrection. If you encounter any other issues, please send a support request from the app. Also, you can turn off autocorrection completely in the app settings.', 'modified': '2022-07-15T12:52:33Z'}",Calorie Counter My Net Diary
2022-05-03 12:00:07,"Thank you so much for making this app. It is amazing. It’s easy to use (almost everything is scanable. I have the paid version. For me it’s worth it, I use it almost everyday. I was able to change my specific nutrient targets (the largest one I count is sodium) and had a 6 pack when I was religiously using that.
Now I’m exploring my micronutrients (vitamins and minerals). Since I’ve been tracking what I eat for a while, the app has a record of how much I’m getting of each one. I saw I was only getting about 50 percent of my daily iron intake, and extremely low on selenium and copper! I wouldn’t even be aware of these things if it wasn’t for the app. I got a nice multi vitamin and multi mineral and am focusing on consuming more mineral dense foods. I’m grateful for this app on some many levels. Also, it might not matter to most ppl, but I find this app much more aesthetically pleasing than my fitness pal. In fact I never really got peoples love for my fitness pal. In terms of calorie counting apps I would rate this number 1, Loseit number 2, and my fitness pal after that.
Thanks again!",5,False,Thank you,udixjixbdjs,,Calorie Counter My Net Diary
2022-12-30 17:27:31,"Taking a minute out of my day to thank the developers. It’s not a big feat, but I’ve lost 34 pounds and am well on my way to my goal weight because of this app. No it’s not a miracle product, but it makes it easy to see your mistakes and your triumphs. Even If you log your foods honestly without doing anything different you learn so much about food. You realize that you can eat significantly more of one food versus a small amount of another for the same calories. For instance I can eat an entire lean cuisine meal for 300ish calories but one fruit pie will set me back 400+! Getting started was hard, I tried and gave up twice before but this app also encouraged me to be easy on myself and that a little mistake today doesn’t have to be the end of my diet, that I can pick up a fresh day tomorrow and have a great week and the one bad day has little consequence in the terms of long term dieting. My starting weight was 262, my goal is 175 and I’m 44% done. The Fourth of July 2023 is my goal date and I look forward to it very much. Thanks again.",5,False,Well deserved 5 stars,Penisloaf,,Calorie Counter My Net Diary
2023-02-22 13:52:33,"This is by far my favorite app for calorie counting, weight loss (or gain if that is your goal!) and being more mindful about my health in general. I’ve tried Noom, Myfitnesspal, and others and although they seems flashier, they are mostly just busier and less focused on what matters, the data. I also felt like the other apps were pushing their own staff written articles on you, their own recipe plans, etc etc. which honestly didn’t work for me and felt a bit inflexible. 

MyNetDiary is perfect for those who want complete control over their diet and health plan, while also having options for meal recommendations. I think my net diary wouldn’t be a good fit for those who really need guidance around what meals to eat and cook, since in my opinion, there is a lot of self-discipline needed to make this app work. Also, the community forum aspect of the app could use a ton of work. When it works though it works. I’ve lost 30lbs in 3 months and planning to love another 30 in 6 months. 100% would recommend.",5,False,"My favorite, I’ve tried many! Down 30lbs in 3 months",billd216,,Calorie Counter My Net Diary
2023-04-13 05:40:24,"This is a vey beginner friendly app that has lots of nice feature including a blog, a large food database, and the ability to log quick calories if you are just estimating calories without knowing the nutrition or are just in a rush o log your food. However, what pushed it over the edge for me was the food grading system. For beginners like me who are just getting into fitness and have not really payed attention to things like nutrition in the past, the food grading system is a perfect way to aim for getting the best nutrition possible. All food are given a rating A-D representing how good they are in terms of thing like nutrition and calories. This grade will also get worse if you go a solid amount above the serving size of said food. Overall, the grading system is a great way to stay accountable for what foods you are eating and to get a good idea of what foods you should eat and what to stay away from. You will be surprised at at least some food that are less healthy than you thought they were!",5,False,All you need to begin your gods logging journey,N-I-G-G-3-R,,Calorie Counter My Net Diary
2022-05-24 00:04:54,"I’ve used this app for years. Loved it. Recently I noticed the math was incorrect so I reached out to tech support. A tech was able to access my data without my prior knowledge or permission. In doing so, a glitch occurred which completely screwed up my numbers. For example, daily sodium intake was 1g. Protein was about 50g. And more. I asked him what happened and as an apology he upgraded my account without my permission. When I couldn’t get the values back to normal, I decided to just delete and reinstall. Unbeknownst to me there was an update to the software and everything I once had for free (pie chart and complete nutrient list) is now premium. I was not happy. I reached out again and the same tech responded saying he could see things were back to normal. So again he accessed my data without my permission! The reason why this is extra concerning is because I don’t have an account. So I don’t know how he’s getting into the app. Repeatedly. So I deleted it. I don’t trust it or the tech. I don’t have private data in there, but I’m worried the app may have a vulnerability of which I’m unaware. 5 stars for the app over all time but 1 star for support gets an average of 3.",3,False,Privacy concerns,SpeedracerGrrl,,Calorie Counter My Net Diary
2020-07-23 04:13:23,"...and I am still using it every single day. If you need some accountability in your food choices and exercise, this is the greatest app I’ve found for that. It opens your eyes both to how many calories you’re REALLY consuming and to how many calories you’re REALLY burning. Folks, there are no magic pills or potions for weight loss. The bottom line, most effective approach, is simply to expend more calories (energy) than you consume, period, and My Net Diary is a wonderful tool for that. I watch what I eat about 90% of the time and for the other 10%, when I splurge, it’s easy to see how many calories it “cost” me and that number in and of itself is usually sobering enough to get me right back on track with an extra workout and healthier food choices so that I don’t backslide completely (it’s a slippery slope, amirite) and can continue to lose weight. It’s an easy to use app with a potpourri of useful info that I’ve even recommended to my patients, and those who’ve tried it, without exception, have loved it. Highly recommend My Net Diary!",5,False,I’ve Had This App for a Year...,BornUnderABlondeSign,,Calorie Counter My Net Diary
2023-02-23 12:44:25,"I procrastinated using this app. I had tried others but they weren’t as user friendly to me and didn’t track the way I wanted or needed. I thought it would take a week or so to get the hang of using this but it only took a day!  I knew I was overeating and since I hit menopause I also knew I couldn’t eat like that anymore. I had gained some weight and wanted to get into new portion control habits and check my macros since entering this new phase of life. What a difference! I lost 5 pounds without trying and have become very aware of all of the “extra” things I was eating, like a piece of chocolate here and there, a handful of peanuts a couple times of day…it really adds up at this stage of my life when it didn’t use to. I already had a scale and it’s become my new best friend and takes no time to use.  You can set a reminder dee alarm for water intake, log exercise, etc. You can set your personal plan to adjust your caloric intake when you lose weight so you won’t plateau and so much more! I highly recommend this app!",5,False,So Easy,girnikanastasia,,Calorie Counter My Net Diary
2021-01-15 18:25:33,"I’ve been on this yo-yo dieting and diet trends for 1/2 my lifetime. I used MyFitnessPal and GAINED weight! Why? They allow calorie/fat user adds that aren’t verified and i was WAY over on my calories! Calories in, calories out. It’s that simple. I love this app! And I’ve used them ALL even the premium paid for ones! This is fully customizable. I lowered my calories to lose weight faster and adjusted my carb, protein and fat! I also am able to track my MACROS! I truly am so excited! I was considering WL surgery but I started this APP and I’ve lost 27 pounds in a month!!!! Wow! Truly can’t wait to see how the upgrades roll out. The paid version is under 10 bucks a month and well worth it. This has been a game changer for me to find where my strengths and weaknesses really are! Thank you to the developers for caring enough to help those of us who like to control our own plan and just need that edge. This is what I recommend to everyone and I uninstalled all those other apps from my phone! Glad to have the space back, all I need is MyNetDiary!!!! Thank you!",5,False,I’ve used them ALL this one BEST by FAR!!!,PreTjenE11,,Calorie Counter My Net Diary
2020-02-19 05:07:33,"I LOVE MyNetDiary. Life changing!! Helps me track calories, macro, and micronutrients. I want to follow calcium, sodium, B vitamins, not just calories or carbs. You can add foods or recipes to the database, but rarely need to. It has many chain restaurant menu items also. Keeps track of weight with a cool chart, and your personal calorie budget can auto adjust depending on your goal progress.  Remembers what you eat and items pop handily. Combined with limiting ‘white carbs’, helped me lose 10 lbs I had been trying to lose for years. Things were moving in the wrong direction. Measuring food and counting calories is the only thing that has worked for me ever, and this app makes it easy. I focus on healthy eating and keeping within an appropriate calorie budget, also reducing sodium, and curbing my cheese dependence, and this app has made a huge difference in my journey. On a scale of 1-5 stars I give it a 10. GET IT AND USE IT! It’s freakin awesome. I used the free version and was so sold I bought the paid version the same day.",5,False,"Love this app, easy and awesome",Hoppe1,,Calorie Counter My Net Diary
2023-07-14 07:38:23,"I am very unhappy with the changes made in the past two years to this app. I reopened the app after not using it for a long time and many features such as even seeing total PROTEIN for added foods for one day is PAYWALLED!! Very unhappy. 5 stars —> 1 star. I called it in my original review from years ago. 

I downloaded a few of these trackers three weeks ago, but stuck with MyNetDiary. Gaining weight is like a game for me with this app. Setting goals at the start (over time or weight per week) is simple. I haven’t tried adjusting the goal yet but with how clean the app is, I’m sure it’s simple. The daily and weekly running calorie totals (over/under to meet goal) are also helpful. Lots of function for free. Only subtle ads, and minimal popups or notifications (that’s a +). I like intentionally checking the app instead of being reminded I “skipped entering a meal” or “haven’t opened the app today.” Predictive food entry is also handy. You can also pre-make “meals” and enter the while collection of foods in the future. My only “meal” I’ve added so far is milkshake :) If it didn’t have the loads of features it does I would probably uninstall, but until they cut their own legs off like most app developers do, I’ll keep MyNetDiary.",1,False,edit: ONE STAR. PAYWALLING FEATURES FOR OG USERS,smithgoblue,"{'id': 37721726, 'body': 'Hello, it looks like there is some confusion. We never move features from free to paid tier. Protein tracking is exactly the same as it was two years ago. There were no changes whatsoever. You can turn on the macros display on the food entry and meal screens in the app settings, and you can also add the macros pie chart to the Dashboard, the same as two years ago.\n\nWe hope this help! If you need further help, please send a support request from the app or email support@mynetdiary.com. We would be glad to help.', 'modified': '2023-07-17T12:22:22Z'}",Calorie Counter My Net Diary
