date,developerResponse,review,rating,isEdited,title,userName,App_Name
2023-04-01 12:41:08,"{'id': 35727022, 'body': 'Hi Nephthys1012 , we’re sorry for the inconvenience. Actually, we have the function of editing your routines. If you could send a detailed account of the problem to\xa0contact.alarmme@enerjoy.life, we would really help you resolve this problem quickly.\xa0Thanks!', 'modified': '2023-04-03T02:31:21Z'}","This app looks beautiful and has lots of routines preset to give you ideas on how to get on track. However, there is no way to go back and edit something unless you are on the day it occurs. Twice I have opened up the app to start planning, and both times I ended up closing it out of frustration. The first time I added a few routines, then recognized the amount of items added would be overwhelming.  I tried to erase them, but there was no way to do so. The second I tried adding an item of my own, but accidentally added it to the wrong days. When I tried to edit it, the app kept telling me to focus on today. 

It would be fantastic if there was a way to: 1)un-add a routine so you could re-add it later instead of getting an error message, 2) edit items listed on  future dates, or barring those, 3) be able to reset the whole calendar and start new. The difficulty in setting up a routine and being able to edit afterward is a huge hinderance to what otherwise would be a great app. I paid for it to manage my stress, but thus far, it’s been more stress than help.",3,False,Would be great if only…,Nephthys1012,Me Daily Routine Planner
2023-11-09 01:34:08,,"First off let me just say, I have severe ADHD. I never plan stuff, always get off task/distracted, and I’m always on my phone. When I was scrolling though YT I saw an add and thought “maybe this will help me become a better person!” I hesitated a first for a while but finally decided that I was gonna try it out. The serve they make u take in the beginning is amazing! I don’t care if it’s long it’s awesome. Overall this is an amazing app and helped me reduce my screen time, get on track, and not get distracted. But… the only things are when I try to make my own reminder thing, like let’s say a b-day party. You don’t have a b-day party every day so I just wanted it on a certain day. Well when I tried to do that it kept adding it to today instead of the day I wanted. So it took me 10 minutes trying to figure out what to do. And the other thing is I wish we could just pick an emoji from our keyboard instead of the recommended icons. That’s it all I think is just fix a few things and bugs. Totally recommend and have a good day!",4,False,AMAZING! But…,herrmione lol,Me Daily Routine Planner
2023-05-16 23:05:20,"{'id': 36651888, 'body': 'Hi there, thanks for the feedback! Sorry for any misunderstandings, you can manage and simply cancel your trial by going to your account settings on the App Store after purchase at any time. And you can get a refund through Apple Support. If you have any problems, please feel free to contact us at contact.alarmme@enerjoy.life again! Thanks.', 'modified': '2023-05-22T08:05:28Z'}","I installed this app months ago just to check it out and see if it would really help me. However, I couldn't figure it out, and after playing with the app for a few hours, I got tired and decided to remove it. Then, a few days later, I noticed that I had been charged for a one-year premium plan without receiving any prior notification. I sent an email to the support team, explaining the situation and mentioning that I didn't have the app on my phone and had no knowledge of the upcoming payment. Their response was simply, ""We are very sorry for the inconvenience, but there's nothing we can do. You can request a refund from the App Store!"" Unfortunately, they did not provide a refund.

I'm mentioning this issue now because I've been searching for an app to help organize my life and came across this app again. Despite my previous negative experiences, I thought I would give it another try and see if it could be useful for me. However, just like the first time, it is not practical for me to use. It might be helpful for someone else, though, but it serves as a reminder of how unfairly they treated me.

If you also have ADHD, be cautious of falling into the same trap... if you know what I mean!!",1,False,Be Aware!,R-Ash113,Me Daily Routine Planner
2023-09-01 20:48:22,"{'id': 39577307, 'body': ""Thank you for your feedback! We greatly appreciate your input. Rest assured, our team is already working diligently to address this issue, and you can expect it to be resolved in an upcoming version. Your support means a lot to us, and we're committed to providing you with the best experience possible. If you have any more suggestions or encounter any other issues, please feel free to let us know. We're here to help!"", 'modified': '2023-10-18T01:55:16Z'}","I downloaded and started it up, however when i started my routine, a lot of ones didnt know were added snuck in and there wasnt a way to fix/delete on a bigger scale. The profile is super basic and you cant do much with it other than look at a calendar. I ended up having to delete my app and redownload to get rid of all the unwanted routines. But now i have to restart and rebuild my whole routine.

Its also not multi-device friendly. Becuase there is no login or actual personalized profile i have to redo the whole app AGAIN so i can have it on all my devices throughout the house very tedious for someone with ADHD and cant focus very long. Also you can’t visually see the time frames for the routines you set, they send reminders but looking at just a blob of a list with no actual structure is also a turn off for wanting to get things done. The only thing different about this app and my head is the list is physically looking back at me and its just as overwhelming as it would be without it. 

3stars because its good at its core but could be better",3,False,Lots to improve.,sxwulucid,Me Daily Routine Planner
2023-09-25 21:05:27,"{'id': 39577311, 'body': 'Hi, we appreciate your positive feedback. If you have any ideas, please feel free to contact us at support@meplus.zendesk.com. :) \n', 'modified': '2023-10-18T01:55:32Z'}","It keeps me on top of my tasks that I need to do. It will also send me reminders to do the task. I also love how I can set a timer and it will wake me up in the mornings or time reading and different stuff like that. I think this App has gotten me more healthy than any other apps I tried. It would either be to much money [̲̅$̲̅(̲̅ιοο̲̅)̲̅$̲̅], or it would be way to hard and I could most likely get sick from trying what it wanted me to do. I am in way better shape, my attitude is way better, I'm nicer in every way possible, and I think that this app as helped me get back up from when I was down, sad, or depressed. This app is everything I love it, it is very worth it, and nothing cost to much money. I thought this app wouldn't be able to help me in my case, but it actually has helped me a lot. I am glad I found an app like this to help me and stay on top of things that I use to never get finished.",5,False,Why I love it so much!,Olivia_TheWorshiper,Me Daily Routine Planner
2023-11-06 15:01:29,"{'id': 40019182, 'body': 'Thank you for the feedback, we’ll take your suggestion into consideration, we are always looking for new ways to continue improving. Could you please send a detailed description of the problem and screenshots to\xa0contact.meplus@enerjoy.life? It would really help us resolve this problem quickly.\xa0Thanks!', 'modified': '2023-11-09T02:17:30Z'}","This app is amazing. I love how it’s color coded and how I can easily rearrange my tasks for the day. I also love how it tracks your habits as it holds me accountable to complete them. However, as someone with ADHD and anxiety, there are a few things that bother me that I wish could be fixed! As this app claims to specially be made for these issues, and costs money, it’s odd to me that some of these issues exist. 

It forces you to “focus” on today’s tasks. However, I usually plan my days in advance and it won’t allow me to edit a task I added because it’s not that day currently which is quite odd and bothers my ADHD. Furthermore, I’m having issues finding tasks that i created that I don’t use everyday. I wish that I could just search them up easily and add them to a new day if I already used them before!

Other than these issues, I adore this app. I love that you can put emojis next to the tasks! I’m very visual, so this helps me a lot. However, I wish all of the emojis were available! It seems to be missing a few I wish I could put next to tasks.",3,False,PLEASE FIX THIS,pwosjfbsidu,Me Daily Routine Planner
2023-07-20 13:06:57,"{'id': 39577314, 'body': 'We’re sorry for the inconvenience. We’ve already alerted the designers to this problem. If you could send a detailed account of the problem to\xa0support@meplus.zendesk.com, it would really help us resolve this problem quickly.\xa0', 'modified': '2023-10-18T01:55:57Z'}","I feel that in all when your not trying to pay for anything, that the app is pretty good! I just think that there are some things that could be added to make the app better. If any of these are already in the app then sorry.
1. I think that you should be able to choose a different times for a reminder to go off on different days. As someone whose on school I wake up very early, that’s why most of my reminders for the morning go off at about 6 AM. The issue is that I don’t wake up that early on the weekend’s so I never see the reminders. 
2. I think there should be an option to show all your reminders, so that you don’t need to search them up by name if you want to edit them.
3. What if there’s an event that I have to go to or a vacation? If I’m away from home I’m not able to do my tasks, so I was thinking that it would be good that you can put events on the calendar and change the tasks for the different days. 
That’s all",4,False,Really good but a couple issues,Jessy Lerman,Me Daily Routine Planner
2022-04-14 10:11:52,"{'id': 29297021, 'body': 'Hi, we’re sorry for the inconvenience. We’ve already alerted the designers to this problem. Could you please send a detailed description of the problem and screenshots to\xa0contact.alarmme@enerjoy.life? It would really help us resolve this problem quickly.\xa0Thanks!', 'modified': '2022-04-21T03:05:40Z'}","The checklist that this app supplies are very useful since I can use just about all. Having a brief synopsis of the daily news is also very time efficient since I am almost too busy to have hours to read the news. And the sleep music and meditations are also helpful because I love having peaceful music to sleep by. 

However, I am about to cancel my premium subscription because I want to track my sleep. This part of the app doesn’t appear to be working properly. For one thing, it is stuck on two days ago. Today is April 14, but the data will only show for April 12.  I have attempted to reset it on the calendar but the calendar will not allow me to change the date. I am also concerned about the level of accuracy for my sleep tracking. It shows that I was awake for 2 hours the other night (I have no idea about last night or the night before because of the inability to change the date.) I really don’t think that I was awake that much because it isn’t supported by the “sounds” recordings.",3,False,"Good App, But There Are Some Issues",Mamadonald,Me Daily Routine Planner
2023-04-12 00:53:32,"{'id': 36651791, 'body': 'Hi, we appreciate your positive feedback. If you have any ideas, please feel free to contact us at contact.alarmme@enerjoy.life. :)', 'modified': '2023-05-22T08:02:46Z'}","Having ADD I can truthfully say this is the best productivity app I’ve tried. So many others force you to create your routines, habits and schedules all by yourself. Most productivity apps start in a place of customization. By the time you figure out what schedule you want to choose, when you want to do it and how often you lose momentum it’s so exhausting you want to quit. The beauty of this app is that there are routine templates based on who you are and what you want to achieve and then you just add those goals/routines it to your custom one. Just the right amount of free choice but mixed so much with outlines that are pre-set you don’t have to figure a lot out. Definitely recommend - worth the hype. My only suggestion/request if possible would be to add a goal template that includes pets. When to walk them, spend time with them, take them to the vet, get them groomed. No points taken off though - this is awesome!",5,False,Awesome App!,s_hartpoet,Me Daily Routine Planner
2023-04-17 17:56:05,"{'id': 36038874, 'body': 'Hi MzRedd223, thank you for the feedback, we’ll take your suggestion into consideration, we are always looking for new ways to continue improving. We’ve already alerted the designers to this problem. If you could send a detailed account of the problem to\xa0contact.alarmme@enerjoy.life, it would really help us resolve this problem quickly.\xa0Thanks again.', 'modified': '2023-04-19T01:14:10Z'}","I love certain aspects of this app (sleep tracker is a huge plus for me), however there are some updates that need to be made. First and foremost the reminders DO NOT WORK (with the exception of the daily alarm I have set)! I have tried everything under the sun to get consistent notifications and nothing has worked which has led to me being late for time sensitive tasks. Secondly the ability to edit future dates needs to be added instead of asking to focus on today (most people plan for the week or month all at once and do not have time to edit their schedule daily). Thirdly when editing the details of a task it should not reset the task and erase any previous data related to that task. Fourthly there has been several times I have gotten into the app and all the tasks are gone. Finally maybe there should be a way to set more than 1 reminder for tasks that have a goal of more than once a day. Again the app has potential to be useful and great but it’s lil things that will ruin it.",3,False,Updates need to be made,MzRedd223,Me Daily Routine Planner
2023-04-26 01:07:56,,"I have been needing to have a schedule and I have been over all over the place lately but ever since I’ve gotten this app I have been more organized this is an AMAZING and easy app that has been helping me on the way but.. you have to pay for almost EVERYTHING you even have to pay for why fruits and vegetables and other foods are good for you.. that’s outrageous also when you make a reminder like on the calendar part and you can make your own goals, when you have a time goal if you go out of the app eve for a second the timer starts like what if you want it to still go on but you lose track and everything! Anyways this is a great app I would highly suggest that you would get this app if you have anxiety or depression issues or you just need a check list or something to keep you on track",5,False,This is a great app but,mayyyyyyyyy!!😁🥺😌✌️,Me Daily Routine Planner
2023-11-02 21:53:19,"{'id': 39868117, 'body': ""We appreciate your positive feedback and your suggestions for improving the app. Here's a concise response:\n\nIntegrating with the Shortcuts app is a valuable idea, and we'll consider it to enhance task completion efficiency.\n\nProviding the ability to partially complete a task, like drinking one out of two bottles of water, is a practical suggestion, and we'll explore options for making the process more efficient.\n\nYour input is important, and we'll use it to make the app even better. Thank you for sharing your ideas! 😊🌟"", 'modified': '2023-11-01T10:42:10Z'}","I absolutely love this app! You can customize colors icon and make it truly for you! I only have a couple small suggestions. My app I used to have, Productive, allowed me to create a shortcut from the Shortcut app. For example, when I closed my Bible app, the shortcut would run and mark my ""Read Bible"" task done once I confirmed it. However, I checked on shortcuts and there were no available actions for Me+. I think if you did this, it would make sense checking off tasks more efficiently when it comes to reading your bible or an audio book, or even learning a new language (I use the app Duolingo). Also, for tasks, I feel like there should be a way to slide the tasks to see a check mark, or one or two. For instance, when I drink one out of 2 bottles of water it isn't as quick as it could be to just check off 1 instead of checking off the whole task. These are just ways I thought could maybe make it more quick and efficient but otherwise I love it!!",4,True,LOVE,Heyyy ppls,Me Daily Routine Planner
2023-05-04 15:56:17,,"Please allow us to go back into full edit mode so that we can edit all present and future tasks at any time! During setup I didn’t understand it fully and when I try to edit tasks it says “let’s focus on today” so that means in order to edit things that are wrong, I have to wait until the DAY OF to edit and change them. That makes absolutely no sense and it made me want to throw my phone across the room. 😂

Please update the app so that we can have a full tab where we can click and edit EACH AND EVERY active task so it simplifies making changes instead of having to wait for the day of and forgetting it needed edited in the first place by the time that day comes around. It needs its own dedicated tab for “View All Tasks” that are fully editable. 

Outside of this really frustrating misstep, I love this app for productivity! It’s easier than the built in reminders apps on our phones. I love using Me+",4,False,One huge flaw. I still love it though.,Juki0716,Me Daily Routine Planner
2023-06-04 16:17:24,"{'id': 36993060, 'body': 'Hi, thank you for the feedback, we’ll take your suggestion into consideration, we are always looking for new ways to continue improving. Thanks again.', 'modified': '2023-06-08T02:46:07Z'}","I left 3 stars just because I will never know what this app is like, since in order to try it I had to commit to a subscription. The market is way too saturated with self-care and motivation these days, and there is just too much out there, to take a risk on purchasing without knowing the quality of what I’m committing to. I have had enough situations where apps charge me needlessly or even dishonestly, that the risk of signing up is too great for me to take a chance on what could be a great app. 

My advice is to do what a lot of other apps do that are insanely successful now (and I regularly subscribe to), and allow free usage for a few days, perhaps even in a limited fashion, where you only get access to parts of it, and then ask for me to subscribe, after I’ve already been inside the app and know what exactly I’m signing up for. There is zero way of me knowing what this even is. Why on earth would I subscribe to something I’m not even sure what it offers? 

Okay, rant over. That’s all. :)",3,False,Can’t Honestly Evaluate,Elledee396294,Me Daily Routine Planner
2023-07-06 14:36:52,,"Don’t believe the reviewer trying to claim you don’t need to pay to use this. You absolutely do. I was excited to try this. I had a feeling something was up because the little intro quiz was very long and thorough. Which was a sign it was purposefully trying to invest you into it to just give in an buy it by the end. And sure enough as soon as I got to the actual app, not only was it a CONSTANT barrage of ‘buy buy buy’ pop ups, but you could do virtually nothing for free. No useful free planner options. Basically everything that would make this useful you can’t do. I would expect that it would be like any other good app in that it had a few basic ones free, or a limited amount that you could use. But no. NOTHING.
Honestly just stick to any of the other habit planner apps. They at least don’t try to lull you in like this. The ONLY good thing about this app is the fact it has inclusive options for how to be referred to. But still an immediate delete. Really a shame too cause it seemed to have nice planner options. Too bad none are usable.",1,False,Lulls you in thinking you can do anything. All paid,_WolfSpirit,Me Daily Routine Planner
2023-04-04 12:39:14,"{'id': 35753051, 'body': 'Hi snoopy, we really understand your opinion. But as we’re a small developer, we currently rely on user support to help us improve quality and content. We’re doing our best to keep improving and adding new features, so we can earn that support. Thank you for your understanding. If you have further suggestions, please feel free to contact us at contact.alarmme@enerjoy.life.', 'modified': '2023-04-04T01:13:53Z'}","I have a free app that just about the same. Pay $35 to use a difficult app or us the free app that much easier to use. Just saying. 
On top of all that they keep going around and replying to all the people who say that it’s a rip off and say I’m we’re just a small little app when we need all the help that we can get you don’t need $35 from every single customer it’s baloney. I’m just trying to rip off people who need help I think it’s not right! OK, don’t make an app you can try and help people in charge and 35 bucks. You could’ve come up with a more reasonable price and honestly speaking if you came up with a more reasonable price more people would be using it and you be making much more of a profit it’s just not right to pray on people who need help there’s an app that I really desperately want that helps people read and I can’t use it because it cost too much money It’s stinks. It shouldn’t cost money for me to be able to read. Same for these people like I said there’s a free version will get that guys. Don’t let these people scam you. So the answer your question no, I don’t understand!",1,True,Rip off,Hi snoopy,Me Daily Routine Planner
2023-03-05 12:16:47,"{'id': 35243695, 'body': 'Hi Thatpickyperson, thank you for the feedback, we’ll take your suggestion into consideration, we are always looking for new ways to continue improving. Thanks again.', 'modified': '2023-03-07T03:38:45Z'}","There are grammar errors all over the app from the broadcast talking in past tense when it should be present tense, to missing spaces or spelling errors. 

The app itself is more tedious than I thought it would be. I thought it would start as a guided process to help motivate me such as quizzes to find out what tasks would best for me and where to start based off my needs, but all the willpower had to come from me. 

The sleep tracking is not very accurate at all compared to others. I am okay with that as I know that wasn’t the main goal, but if you are gonna have it I would compare with Fitbit’s or Apple’s to see what kind of quality people expect. Some past apps I’ve tried allowed 3rd party apps which allowed me to use ones that I know work while still using the their app for everything else.

I would love to see a different medal system for each day. As someone with major depression, anxiety and adhd, many days my personal goal of how many to complete is 3 tasks maybe 5 even if have 30 tasks I want to track. It would be nice to be able to see the days I do super well versus the days I do one task. 

I do plan on getting the subscription as I think it’s a fair deal for other apps I have tried. With this in mind I do hope my review reaches the developers as these things will eventually need to be fixed if they want to keep me for multiple months/years.",3,False,I have some suggestions for improvement,Thatpickyperson,Me Daily Routine Planner
2023-11-09 18:04:38,,"Me+ is a really great app . I would definitely recommend it to the people who want a better version of them selfs and maybe doing something different everyday . If you don’t have time to finish you’re “ check list “ or “ things to do : “ then Me + will differently help you ! It will ask you questions about you and what you do in you’re regular day and you’re just customizing it by you’re answers and what you like / what you do . My favorite part about the app is when you need comfort or just something to share , you can find these little questions they ask you and you answer and after like the 3-4 questions they ask you they give you a little appreciation quote . And it really makes my day and hopefully yours 🌸",5,False,🌷Info about Me+ 🩷,AetheticToca,Me Daily Routine Planner
2023-07-07 15:08:35,,"I just got the app and i’m liking it so far, however there’s some small things i wish were better for overall personalization. 
For checklists and stuff that i can create, i wish i could have text for the description move to the next line without needing to put a bunch of spaces to get it to move down there (hopefully that makes sense) I feel overall i wish there was more i could change around when creating specific tasks. also for recurring tasks - it would be nice if i could say i want the task to recur the second tuesday of every month. right now i’m only able to set it to monthly but as a date. so the 11th of every month i can set it, but what if one month that’s a tuesday and the next it’s a thursday, but i want it to always be on the same day of the week each month. idk if any of this makes sense it’s hard to explain over text 😭",4,False,Improvements,~indiekid~,Me Daily Routine Planner
