date,review,rating,isEdited,title,userName,developerResponse,App_Name
2023-07-26 16:35:01,I wanted to test this out so I wore my arm my blood pressure machine at the same time as I held my finger onto the camera on my iPhone 14+ and do you know I was shocked to find out that they were both almost in sync this off by 1° so no more curing around this extra machine that I have to have in my purse and the embarrassment of everybody looking at me when I’m testing my blood pressure now we’re hiding in the bathroom to test my blood pressure no more baggage. Yay.,5,False,No more extra baggage,JapslapUrAz,,InPulse Heart Rate Monitor
2023-11-10 11:16:08,"Thankfully, she told me about it once she got an email, but hadn’t even realized she was going to be paying it. 

I am a developer, and she was showing me the app—the gimmicky measurements it does via the camera are essentially what something like at Apple Watch does, but the latter does it with no effort.

When I asked her how much it cost, she said $6.99. I told her she was wasting her money at $6.99/mo. When I found out it was PER WEEK, I was inspired to download the app just so I could write this review. There is no world in which this app delivers anything approaching this much value. Save your money and after a year of not paying for this app, get an Apple Watch.",1,False,Tricked my wife into a $6.99 per WEEK subscription.,NilClass,"{'id': 40106053, 'body': 'Hello! Thank you for your review. Our app clearly displays all subscription-related information when offering subscriptions. Our customers are advised about subscription conditions beforehand with full transparency. Kindly be aware that we provide various subscription plans, and certain options offer more cost-effectiveness for users engaging in long-term use. ', 'modified': '2023-11-13T15:59:23Z'}",InPulse Heart Rate Monitor
2023-06-14 06:00:04,"This is a great app, and does what it a supposed to do well. The fact that it includes HRV is very useful. Maybe down the line we can actually see the pulse rate graph, which would be cool, but doing so on the phone can show things that look concerning sometimes when it was just because you moved your finger a bit. That is why the hrv is useful. No complaints at all. Definitely recommend.",5,False,Gives HRV which is an advantage,chandlerjg123,,InPulse Heart Rate Monitor
2020-04-21 15:59:23,"I downloaded a few apps before this one, the very first one did not work which made me disappointed, then came this app and wow! I opened the app, continued to the heart rate and instantly the flash light turned on (which did not happen  on the first app) and started to calculate my pulse, it indicated the time I should wait and finally it gave me my results! Also they mentioned if my pulse was normal or not. I was very satisfied. 
Thanks 😁",5,False,Great app!!,blobslanguage,,InPulse Heart Rate Monitor
2021-10-15 00:37:26,I got this app to track my heart rate as I have some health anxiety from time to time. I’ve had this app for a few weeks and I’ve recognized and talked to doctors that the numbers are inaccurate. I had the worst anxiety attack that put me in the ER because I kept on relying on this app for my heart rate only to pile up on my anxiety and make me feel like something was wrong whenever it got really high. I did one last check on my chest and used the app and proved that my heart rate was just fine and the app exaggerates from time to time. I highly recommend just using your hand or a medical professional as they’ll have a more accurate rate for you.,1,False,Inaccurate and will give you anxiety,Laserbeamz,"{'id': 26038656, 'body': 'Hello! Thank you for your review. We are sorry that you’re disappointed with our app. Please drop us an email at support@aiby.com to sort it out. Thank you in advance.', 'modified': '2021-11-02T14:52:35Z'}",InPulse Heart Rate Monitor
2023-06-16 00:26:22,So I went to the doctor and I said is this app helpful he said well let’s see he tested 10 different hart monitors on me and then i did the app and everything was the same! It is a amazing app it provides a lot of good info about your health my doctor started telling people to use and on top of that it is free!!! Amazing app all together.,5,False,Amazing app,@upcomingyoutuber,,InPulse Heart Rate Monitor
2023-09-09 02:36:14,"Not exactly sure how they have nearly 5 stars when IPhone’s health app does exactly what this app does and more. Thankfully, I skimmed through reviews before opening the app. The developer has stated that the app has never been said to DIRECTLY measure blood pressure, but that’s a lie seeing as though I was sent here from Instagram based on an AD that shows someone putting their finger on the camera lens to measure stress levels, heart rate, mood, and energy along with a video insinuating that it measures blood pressure. Definitely click bait/false advertising. But if you’d like to jot down your BP after taking it with a machine, this app is for you!",1,False,False Advertising,ashianataeeee,"{'id': 39361887, 'body': ""Hello! We're sorry to hear about your disappointment with the app. We appreciate your feedback and understand your concerns. We will work to improve our communication to ensure that users have accurate information about our app's capabilities. If there are specific features or improvements you'd like to see in the app, or if you have any further questions, please feel free to reach out to our support team at support@aiby.com"", 'modified': '2023-10-06T13:48:14Z'}",InPulse Heart Rate Monitor
2022-10-27 09:55:15,"Starting off, whenever I open this app it says its not connecting, I hit button and it lets me in. Keep in mind I’m on wifi 24/7 and when I’m not it automatically uses my cellular. Next, when checking my heart rate it always go up. You might be saying, “Well yea, our heart rates fluctuate as human beings,” no. It goes up because I guess I have like anxiety or something because the heart beat noise and vibration it plays makes me nervous and the rate goes up. Btw I did not pay for a subscription.",3,False,Not the best.,giiiaaaaaa-,,InPulse Heart Rate Monitor
2023-08-10 04:16:49,"This app promotes paranoia. I have two apps on my phone. This one claims my heart is beating at 120 beats per minute. HeartRate says 70. I have fully been sent into a panic attack from this for fear of heart failure. If it gives you an outrageous number and you don’t physically feel a difference don’t believe it. If your heart rate goes up after the fact it’s most likely due to anxiety. Don’t believe this and don’t rely on it for valuable health information.
Place a finger on your wrist, set a stopwatch. Count your pulse for ten seconds and multiply by six, and there’s your BPM acoustic style.
Zero stars. Shame on you.",1,False,Download “HeartRate” instead,angrytravel1,"{'id': 38665479, 'body': ""Hello!  We're sorry to hear that you encountered some inconsistencies in the heart rate readings. The app's accuracy relies on various factors, including the steadiness of your finger while placing it on the camera lens, lighting conditions, and other environmental variables. Holding your breath or making sudden movements during the measurement might affect the readings. We are continuously working to improve the app's accuracy and performance. Your feedback is valuable to us, and we'll take your comments into consideration as we make updates. If you have any further questions or feedback, please don't hesitate to reach out to our support team at support@aiby.com. We're here to assist you and enhance your experience with the app"", 'modified': '2023-09-01T13:59:18Z'}",InPulse Heart Rate Monitor
2023-11-03 01:46:53,"App description led me to believe it would monitor my BP. That’s not the case. You have to manually input your information. Reached out to tech support twice in hopes that it was user error and I was overlooking functionality but they confirmed that the functionality isn’t as I understood. Tech support response:

Unfortunately, our app does not have the feature to measure your blood pressure at the moment.
However, you can monitor your blood pressure by adding tags.
Adding tags to your measurements and completing My Profile takes a minute, but gives in-depth insights on your heart
performance that can be used for optimizing your physical activity, managing stress and improving your overall health.
In order to log your Blood Pressure on ene app Blainscreen
﻿﻿tap Add in the upper right corner > tap + next to Systolic and enter valid data > tap + next to Diastolic and enter valid data
﻿﻿fix Date and Time > tap Save.",1,False,Doesn’t monitor/track BP,ugottahveFaith,,InPulse Heart Rate Monitor
2023-11-04 19:28:19,"If this app is free, it will be a lot easier for me to check my blood pressure. I would suggest making this free because once you make this free, you will make more money just from having more people being able to access your app so personally, I am in an apartment and I can’t afford that.",5,False,I wish this app is free,Dem dem doll,,InPulse Heart Rate Monitor
2023-10-24 08:19:33,"InPulse helps me keep my finger on the pulse of my health journey (pun intended). I’ve compared it to measurements by hand or with a device, and the results are impressively reliable. I wouldn’t take such apps too seriously though. While this app is great, I use it mostly to keep aware of my physical and mental state, and nothing beats professional medical advice.",5,False,Good job!,Cheakaaaa,,InPulse Heart Rate Monitor
2023-10-09 20:36:40,"I love how it shows you information on everything and you can take little
quizzes, set reminders, check your pulse, and so many other things I just don’t like that we have to pay for it.",5,False,Love it!! But don’t love to pay for it!!!!,Kayla Goetzinger,,InPulse Heart Rate Monitor
2022-07-23 22:11:10,"UPDATE: MY CHEFS KNIFE HAS GOT A PULSE YALL! APP IS FAKE FOR SURE. 

I ONLY GIVE IT 2 STARS FOR THE REPORTS FEATURE. I rely on my phone to accurately monitor my heart rate. This app is wrong every time I check my pulse. My average resting heart rate is usually high and this app when compared to HeartRate and Apple Watch is ALWAYS lower than the accurate rate…by A LOT. For example right now my ACTUAL HEART RATE IS 109. ACCORDING TO THIS APP HEART RATE IS 97. This is unsafe inaccurate measurements. This was compared once again to HeartRate, Apple Watch monitor and a pulse oximeter. This is the only method that measured that low.",2,False,Inaccurate on iPhone 11 Pro Max,caseykay412,"{'id': 31762170, 'body': ""Hello! Thank you for your review. We are sorry that we didn't meet your expectations. Our app is based on contact photoplethysmography. You may find this information in the FAQ section of the application. The algorithm detects variations of light absorption caused by arterial blood-volume pulsations. Your results may vary due to your stress levels, general state of your body, etc. Please note that the app is not designed for medical purposes. It is meant only for fitness use and as a source of general health information. Don't hesitate to reach out to us at support@aiby.com, if you have any questions."", 'modified': '2022-08-31T09:20:14Z'}",InPulse Heart Rate Monitor
2020-04-04 17:28:22,I just downloaded this app because the reviews looked ok. I had it downloaded. Read how to do it. Then proceeded to do what it said. I had my finger placed where it said it should be. It started to read and then stopped. It told me to place my finger on the camera. My finger never moved. After 5 or 6 tries it finally read it. I thought that might be a glitch so I tried again. Same results. I tried the 3rd time and nothing had changed still same faulty results. That’s when I deleted the app and wrote this review.,2,False,Faulty,Wildtazz61,,InPulse Heart Rate Monitor
2020-06-24 06:53:42,"I was able to put inanimate objects, and it still gave me a “heart rate”. If my flash drive and book have a heart rate of 67 and 72 how accurate can it be for someone seriously figure out your heart rate. I also did test on myself while using an Apple Watch (Apple Watch may not be 100% accurate it is sure close to accurate and I’ve actually used my watch data to show a doctor) my heart rate was 52 in real life. While the app said it was in the 70’s. TLDR: Play app and dumb people believe it. Also my book has a heart rate of 72.",1,False,This APP Shows how idiotic people are,ilovehsn,,InPulse Heart Rate Monitor
2020-08-23 23:29:01,"This will be one of my most favorite screen or app however call it . Keeping vital signs data is the most diagnostic factor in the doctor’s visit to show for any reason, even for a routine every 6 month visit.
It’s definitely worse investing.",5,False,Smart way to keep peace with own vital sign,kimas,,InPulse Heart Rate Monitor
2023-10-31 23:57:59,From the Free 3-day trial tried to measure heart and blood pressure.  Sensor seems to be very specific as to where finger is placed and how much pressure to be applied.  Instructions only specified where to place finger and that was a challenge as it took me a total of 9 tries just to get a recordable reading.  Oh. Pray that you don’t move otherwise will have to start over again.  Tried to look up blood pressure but app is telling me to take measurement first.  Gave up and deleted app.,1,False,Missing or Insufficient Information,208854,"{'id': 39893160, 'body': ""Greetings! We're sorry to hear about the difficulties you've experienced with our app. Your feedback is crucial to us. We will look into the issue of sensor sensitivity and improve our instructions. Please feel free to reach us at support@aiby.com if you have more details or suggestions.\n"", 'modified': '2023-11-02T14:08:57Z'}",InPulse Heart Rate Monitor
2023-04-09 18:00:42,"I have had high blood pressure ever since I was 7. I don’t know what the cause is but I do notice that whenever I receive bad news, my heart starts beating so fast. I don’t know if that’s for everyone, but this app really helped me so I could know when my blood pressure was high and I had no idea.",4,False,Helps me with my high blood pressure,I DONT KNOW WHAT TO PUTTTTTTTT,"{'id': 36352052, 'body': 'Hello! Thanks for the awesome review! We work hard to meet expectations like yours, and we’re happy to hear we hit the mark for you. Please let us know how we can earn your 5-star rating!', 'modified': '2023-05-05T14:31:01Z'}",InPulse Heart Rate Monitor
2022-11-24 22:21:15,"Downloaded this app several months ago with the free trial. Did not choose premium subscription. Suddenly I realize I’ve been charged $7 per week for the last several months for the premium subscription on an app that does not work. Shame on me for not checking these charges more closely, shame on the developers for creating a scam, and shame on you if you download it after all these poor reviews.",1,False,This app will start charging you $7 per WEEK,Kcamp321,,InPulse Heart Rate Monitor
2022-07-15 16:17:34,"I know my condition and it causes me to always have a high heart rate in general, it can’t be helped without medication and therapy for it; and my numbers are always within a certain range. I thought I would try this app from seei by ads so I was like “ why not” . This app keeps telling me my heart rate is 66 ALL the time, after workout or other activities it always gives a number in the 60s. Several days same stuff. Removed it and wrote this ad",1,False,"Very inaccurate, like incredibly",Codicilel,"{'id': 31762650, 'body': 'Hi there! Thanks for taking the time to share this feedback. Our app is based on contact photoplethysmography. You may find this information in the FAQ section of the application. The algorithm detects variations of light absorption caused by arterial blood-volume pulsations. Your results may vary due to your stress levels, general state of your body, etc. Please note that the app is not designed for medical purposes. It is meant only for fitness use and as a source of general health information. If you require assistance, please feel free to reach out to us anytime at support@aiby.com We are always here for you.', 'modified': '2022-08-31T09:36:49Z'}",InPulse Heart Rate Monitor
2021-11-07 18:52:05,"I tested this against my Apple Watch as well as manually checking my heart rate which has been very consistent with me feeling my heart race. If your just wondering you can use this but if you are concerned because you don’t feel well, don’t waste your money on this app. 

Manually and my Apple Watch show my heart rate was 127, the app said 80. That’s a difference of normal and tachycardia. Not safe to rely on this. It also gave me the same rate regardless of when I used it.",1,False,Doesn’t really work,Mkstl25,,InPulse Heart Rate Monitor
2023-10-21 21:08:17,"Before today it was the best app and i really loved that BUT after updating today, everything has become paid, however it wasn't like that before and it showed some basic info, without payment its not useable",4,False,need payment,amirali_Dn,"{'id': 39687236, 'body': 'Greetings! We understand that our pricing model may not be suitable for everyone. However, our pricing is necessary to sustain productive development of the app. You can start a free trial or use the app for free with basic features. If you have any suggestions to help us improve, please let us know at support@aiby.com.', 'modified': '2023-10-23T15:10:21Z'}",InPulse Heart Rate Monitor
2023-10-17 08:32:17,I misunderstood the applications ability to read your blood pressure. You must supply your blood pressure reading to be collected and tracked in the application. I also thought I had originally signed in for a trial subscription. The application administrators were quick to help me resolve this matter!!,4,True,Misunderstanding corrected,TCMc8,"{'id': 39543527, 'body': ""Hello! Our app clearly displays all subscription-related information when offering subscriptions, including free trial duration and the price/length of auto-renewable subscription that follows free trial. Our customers are advised about subscription conditions beforehand with full transparency. Our app does not start any subscription without user's approval - it is impossible to start a subscription without the user's confirmation. We would like the opportunity to investigate your feedback further. We kindly ask you to contact our support team at support@aiby.com so that we can look into the matter. Our support team will be able to assist you better.\n"", 'modified': '2023-10-16T13:35:59Z'}",InPulse Heart Rate Monitor
2023-03-15 03:37:11,"The app can check your BPM, and compared to my oximeter, the BPM reading is accurate.
However, it cannot check your blood pressure. It has a journal sort of feature for you to manually enter blood pressure readings, but the App Store app page makes it seem like you can actually check your pressure.

I wanted to see if an app can do such a thing and apparently this one can’t. If the App Store page was less misleading, I wouldn’t rate it low. 1/5⭐️’s",1,False,Misleading - Can’t Check Blood Pressure,MistaSavvy,,InPulse Heart Rate Monitor
2023-10-23 13:02:43,"I appreciate InPulse’s quick and precise pulse measurements. It has helped me gauge my heart health effectively. The reports are engaging, although understanding the detailed data initially can be overwhelming and took me some time. Overall, it’s a powerful tool for health tracking.",5,False,Recommend,olaznak,,InPulse Heart Rate Monitor
2022-11-22 18:58:45,I noticed I was subscribed to this and there is no direct way to cancel your subscription. I sent you a message letting you know I need to  cancel it. Please don’t charge me because I didn’t know I was subscribed to it. Sorry for the inconvenience .,5,False,Bloodsucker,jrrlamb42,,InPulse Heart Rate Monitor
2020-07-17 00:15:29,Okay for those of you who want a real review here it is. This app is fake. Things like my desk and computer have heart rates which doesn’t make sense. On top of that even if it was giving a real review my Apple Watch said differently. For those of you that say an Apple Watch doesn’t work then I also did my pulse and it was off by 21. So thank you for taking your time to read this review and please don’t use this app for medical use or else it will be completely wrong.,1,False,I did it to see how real it is and I can promise you it’s not,mseliann,,InPulse Heart Rate Monitor
2023-10-18 08:55:44,"As a fitness enthusiast, I rely on accurate heart rate measurements. The app’s precision and speed are impressive. Logging blood pressure and oxygen levels is a nice bonus to see the full picture. Would love to see more exercise-related features.",5,False,Just what I need,Yauheniya9,,InPulse Heart Rate Monitor
2021-05-07 13:36:40,"I don't review apps often, let alone rate it this low. I use this app for my gym class for school, and whenever I use this it infuriates me. It takes ages for it to detect my heart rate and when it does, it keeps fluctuating until my heart rate steadies and that it detects, completely defeating its purpose of measuring my heart rate while it's beating fast. It's very annoying and it gets on my nerves every time. Uninstalling this app immediately. Don't waste your time and find a better app.",1,False,Tests my patience,sjonksjnjsbi,"{'id': 22790137, 'body': 'Please contact our customer support at support@aiby.mobi if you experience difficulties using our app. We will be happy to assist you. Thank you! \r\n', 'modified': '2021-05-13T14:13:47Z'}",InPulse Heart Rate Monitor
2021-03-30 16:29:35,I have been having to check my blood pressure every day and it’s such a hassle to remember but today I went for a walk this morning and I came back and I checked my heart rate this application is great because I had a normal heart rate even after walking thank you,5,False,My heart rate,Little salsera,,InPulse Heart Rate Monitor
2023-08-19 11:53:08,I love the app & I wish I can continue to have it but I had to cancel it because it is too expensive for me to keep.  I wish there were a free version of this app or less expensive options.,5,False,My heart♥️,Baby_Ruth!,,InPulse Heart Rate Monitor
2022-01-03 23:14:32,So quick and easy plus keeps track of results. It’s got built in aids to help lower your rates and calm down results of your report and other things that effect your results,5,False,Nice to have at your fingertips,Brewsky38,,InPulse Heart Rate Monitor
2020-09-09 19:26:55,It’s cool how old is at work he just put a flashlight on your finger and it gives you your rate of your hearts be working now doing something I will give you the results thatWhy I recommend to get this app but you don’t have to if you don’t want to,5,False,The Health of your Owen body,Nigthkiler,,InPulse Heart Rate Monitor
2023-02-15 03:33:07,"I foolishly thought this app would allow me to get my BP on the run, so  I signed up for a year - but I will always only be able to get my heart  RATE 

I am  not sure if I was just too quick and jumped in fast OR If there was an intentional misrepresentation 

Just understand  this app will only give you the heart rate   
It is up to you to get your own BP 

The five star is because it does a good job for everything else  that it apparently promises ; Keeps journal and gives advise  and a heart rate",5,False,Not what it seemed,rosie9202,,InPulse Heart Rate Monitor
2022-09-15 14:19:06,This is the worst app you have to pay for it so you have to see your pulse it is ridiculous that you have to pay 7 dollars for a app that checks your pulse,5,False,I gave this a five so you could see this,shehadmeatheadscarlino,,InPulse Heart Rate Monitor
2023-09-27 14:20:55,"I am really ticked off at this one  they have to get money up front and no way to cancel. To top it off you have until day before to cancel in 2024… 

My advice is don’t touch this one…..",5,False,Money first,Raven8crest,"{'id': 39219072, 'body': 'Hello! We apologize for any confusion you may have experienced while trying to cancel your subscription. To cancel, simply go to the ""Subscriptions"" section of your device settings and select our app from the list. From there, you can easily cancel your subscription. Please check Apple Support page for details: https://support.apple.com/en-us/HT202039. If you have any trouble, please don\'t hesitate to reach out to our support team at support@aiby.com and we\'ll be happy to assist you further.', 'modified': '2023-09-29T13:46:01Z'}",InPulse Heart Rate Monitor
2023-10-08 12:14:30,"Seen this app on social media figured I’d give it a try and after reading some reviews for the heck of it, I took my bathroom, doors, heart rate, which I found extremely added. Some thing like an inanimate object would have a heartbeat, but according to this app it does I also then trade the power on light for a space heater, and the app said it had a heartbeat, now I’m trying to figure out how to end my three day free trial before it charges me",1,False,Can’t trust this app,Knight fisher,"{'id': 39593099, 'body': 'Hello! Thank you for taking the time to leave us a review. Kindly note that our app is based on contact photoplethysmography. You may find this information in the FAQ section of the application. The algorithm detects variations of light absorption caused by arterial blood-volume pulsations. However, this method may result in inaccurate readings if you try to measure the light on non-living objects. Just drop us an email at support@aiby.com if you require any assistance. We will be happy to help you.\n', 'modified': '2023-10-18T13:33:34Z'}",InPulse Heart Rate Monitor
