date,review,rating,isEdited,title,userName,developerResponse,App_Name
2019-12-16 09:03:45,"This app is tied with Words With Friends in my opinion, both being two of the greatest apps of all time, & my personal faves...My only complaints are that I wish there were some sort of listings of Record Scores for each game, as well as some way to see the highest overall peak brain scores. The addition of those would really get my competitive fire burning hot...I also wish you could upload a pic to your profile, as that option kinda seems like it would be a given, and yet it's not. It would also be nice if new games were added a bit more frequently because each time one has been added, my excitement goes through the roof and I get motivated to hit legendary status as quick as possible. These are less ""complaints"" and more just the wants of a spoiled Brain Train Loving Brat... KUDOS to the creators, and Thnxx so much! The days I'm able to include some peak into my schedule are, more often than not, better days overall than the days I'm unable to fit a workout into. Keep up the good work!",5,False,PEAK-A-BOOM!,MthrfknJewelz,,Peak
2019-09-14 12:48:34,"They claim your brain trains itself and you become smarter the more you use the app. Then they have these 50 different games you play that focus on different things to show you your progress and make you think you are making progress. The issue I have with it is you only play 5 games a day, and sometimes I forget what the purpose of the game is and it takes a couple seconds to figure out what you are supposed to do. When you play everyday you are more likely to remember the object of the games and therefore you score higher because you are prepared for how to play, not because you are improving your brain function but simply because you know what to do when the game starts. They offer tutorials before the game but I often forget to click on them and there were a couple that even after watching I didn’t fully get. 

I’m an engineer, I fancy myself to be above average intelligence, but it’s certainly not because of this app. I deleted the app today seeing little to no value. I would have kept it but the ads in between each of the mini games take as long as the game itself almost. I get you need ads, but do one before you start playing and one after, not one in between each mini game (there are 5).",2,False,This isn’t what it says it is,Tridecaphi,"{'id': 10706918, 'body': 'Hi there, sorry to hear you are not enjoying the app. We value your feedback and we will pass this on to our product team. For further information on our research, please see link: https://www.peak.net/science/. Thank you- Team at Peak.\n', 'modified': '2019-09-16T15:02:21Z'}",Peak
2022-09-19 14:34:43,"I’ve used this app for years and generally like it. My main complaint is the system that requires you to get an overall score before you can unlock new levels for games. It’s entirely possible for one area of focus to keep you from progressing in others which is extremely frustrating. I understand why this choice was made, but unless you add more content to all areas, you will reach a plateau and you won’t progress further, locking things you enjoy behind walls you can’t remove. Please either add games to all areas of focus, not just a few, so there is a better chance to raise the overall score or change that overall score as being what unlocks new challenges in each area to each area unlocks the more you progress. And no, it’s not a case of try harder. When I’ve spent hours attempting to better my score and I’ve reached a peak performance and I have limited choices in raising that score, it’s no longer only holding myself back, but the app design. I suppose a third option of lowering what’s required to unlock new content is also a tweak than a design change would also work.

I feel like I’ve paid for way more than I’m getting and that’s disappointing.",2,False,"Long time user, but frustrated",Feels like a kid again,"{'id': 32148531, 'body': 'Hi thanks, thanks for taking the time to share your feedback with us; we really appreciate it! We will take it on board for future improvements of Peak :-)', 'modified': '2022-09-21T11:35:58Z'}",Peak
2019-02-25 04:24:39,"This app is honestly amazing! I mean, with all it’s games, it’s a great app. But, there are a few problems. 
To begin with, whenever I want to play one of the games, but I have to watch an ad to play it, I watch the ad, but then everything glitches out! For example, I can’t click on anything and nothing would work, so I have to refresh the app, which is quite annoying because I wasted my time watching an ad to get no reward. And yes, this happened multiple times, each time I tried to watch something to play a game. However, it works on the daily workout section, but other than that, it glitches out on the other sections. 
To add on, why do we have to be a member to look at our stats. Yes, we can look at how we increased or decreased in the last month or week, but to look it our stats for 3 months, 6 months, and a life time? I don’t think it’s necessary for us to be a member to look at our progress. I get that we have to be a member to get better games for our brain, but just for our stats? It makes no sense to me to be honest.
This is an overall great app with a few problems.",4,False,amazing but few problems,UniKittie 🦄,,Peak
2019-06-30 04:04:04,"This app is great for training your brain, and improving your overall mental health. I have one complaint though: the progress you see is not entirely accurate. The score you receive is entirely based on the level of difficulty you’re playing at, and you don’t unlock the more difficult levels without having to grind out the beginner stuff. Some of the games at beginner & novice are a cake walk. It’s easy to perform perfectly, but scoring perfectly on a beginner or novice puzzle will sometimes give you a peak score of less than 400. As you unlock the harder levels, you’re able to score higher because that restriction is gone. This falsifies the results a bit, so it’s not reflective of your actual progress. Don’t get me wrong; this app is extremely beneficial, and tons of fun. It could just use one fix.

Developers: if you’re reading this, please remove the restriction on the higher difficulties for new users. It’s pretty boring to breeze through the easy puzzles to get scores that aren’t reflective of one’s mental ability. Not only is it misleading, it may deter new users who don’t feel like grinding out the beginner puzzles. 3/5.",3,False,Great app. False progress.,orionc123,,Peak
2017-12-24 06:08:34,"It's important to exercise your brain in many different ways!  I can tell the days I don't do my workouts before work. When I don't, It's seems like I'm not as focused or awake and tend be more groggy. Also, (as embarrassing as it is) I've always struggled with words due to my dyslexia, and this has helped me get over the ""pressures"" of finding/spelling words.  Turns out I'm actually quite good at them (better than my husband and it drives him crazy!) I guess I've lived my whole life telling myself I'm not good with words, so I wasn't. But now Peak helped me see that's not entirely true. Some/most games are so much fun too! To spend one on one interactive time together, my husband and I will pull out my phone and take turns playing games to challenge each other. I only wish we could select a ""guest"" button when he is playing so he doesn't effect my mental progression charts. I only bought into it because I got it on cyber Monday for $.99 a month. Worth the $.99 but I would never have signed up for $3!",5,False,Games are so addicting good for you!,Jackie swan,,Peak
2018-08-22 02:37:26,"Peak is probably the best app I have ever encountered in the sense that you’re phone isn’t killing your brain cells but actually strengthening them. Peak creates personalized “daily workouts” customized for your brain. These workouts consist of a variety of games that not only make your brain healthier and stronger but are also very enjoyable and fun. You can also do a series of workouts designed for you (even one with the games you need to improve on). With the Pro Package, if you don’t feel like following a guideline, you can choose any of the many games they have to do on their own. Each game is designed to build upon a certain area of your brain. For example, there are games that focus on emotion, memory, coordination, etc. Some of the games are designed specifically do encourage positivity within you. There are also a few games for relaxation or fun without a time limit or a score. I highly recommend this app if you enjoy apps that don’t kill your brain cells, but are also extremely fun.",5,False,enhances essential skills and VERY FUN!!,MadelineO,,Peak
2020-04-18 19:40:28,"Am I the only one having trouble with Pro purchase? Paid for Pro and it was working on my IPad. The games weren’t as good as they could be because many games don’t function well on a touch screen. But I enjoyed the word games. My husband then bought Pro, he complained that it showed too many ads which he shouldn’t have been getting with Pro. He tried to upgrade again and we ended up with 3 subscriptions and he still didn’t have Pro. He emailed support and was told to restore purchase. Tried and it didn’t work. Emailed support again and now I don’t have Pro either. Apparently buying Pro for 2 devices confuses their server, so support said they would give the Pro to my husband. No mention of a refund for me. Now neither of us have Pro. So we have paid for three 1 year subscriptions and have none. Trying to get a refund from Apple. Peak support said the reason the app doesn’t work is because we bought 2 Pro upgrades on one appleID. Our iPads and iPhones are filled with app purchases made on 1 appleID. So if for example Wordscape a $3 app can figure out how to sell to 2 people on the same AppleID, I would hope a brain training app would be able to. Guess not. Don’t need the trouble deleting app, trying to get a refund.",1,False,Pro upgrade doesn’t work!,PATINETTA,"{'id': 14784971, 'body': 'Hi there! We are very sorry that you encountered this issue, this should not be happening. Could you please send us a message to support@peak.net? This way we will be able to\xa0support you further. Thanks a lot! The Team@Peak', 'modified': '2020-04-20T12:15:15Z'}",Peak
2020-02-19 04:51:04,"Edit: Feb 18th. They fixed it and it’s working now it took about 48hrs to get it handled and that’s pretty good. Thank you. 

Last year I used the app a lot and it was a great experience. A few weeks ago I had to get a new phone (my old one simple died) and some of my apps were not backed up. Fine, I re downloaded Peak and went into the monthly Pro option ($4.99) and paid. I only paid by month as unfortunately some times I can’t be on my phone due to my work so I don’t pay for the year one. My card was charged. But the Pro option is still not available for me even after 3 days. It’s a bummer really. I already wrote an email with the instructions etc and haven’t been able to get it to work and didn’t receive any response back except an automated email (from the App manufacturing) and I also wrote to iTunes. And .... NADA. 

I would like for this to be fixed as I could be using the app, I paid for it and still can access to Pro.",5,True,"Love the app, however there’s a big problem",Skdhigh1904,"{'id': 13487555, 'body': 'Hi there, sorry to hear about your issue with Peak. This shouldn\'t be happening. Can you please send a detailed description of your issue to support@peak.net or directly from inside the app via the menu ""Me - Help""? This way we will be able to help you further.', 'modified': '2020-02-14T10:52:06Z'}",Peak
2019-08-04 14:57:06,This app can be a good idea but there are many flaws. I understand why the point of having ads is important to have a game and it gives you a reason to buy the premium then and also ads=money but my problem lies with the constant ads like after every game another ad! Like calm yourself I’m not going to pay $35 a year just to probably delete the app in a month anyway. Also why do I have to buy the premium to replay a game once. I understand if u want to play the same game twice so you can’t constantly spam to get a higher score. Also one day by accident I held the play button and all my games were completed for me and my score decreased by 25%. Like I this is when I got like 3 weeks into the game and my scores were fairly high so I stopped playing the game for 2 weeks because of it then I recently got back into the game and i was mostly annoyed because I knew i couldn’t get it back anymore because I needed to spam play which I can’t obviously do because I have to pay for the premium. And you may be like then just buy the premium but $35 is a lot for a person who can’t get a job. Also it’s a mobile game which they are only addicting for about a month or so and they get boring.,1,False,I have many problems,dabbing isabelle,,Peak
2021-10-08 21:24:34,"Great games that are challenging, unique, fresh and seemingly always more being made. I like how it lets you know how you measure to others at the rank you are at, shows your progress yearly, monthly, weekly, daily and how you have measured during the game session if you replay, which creates a personal challenge to beat your previous scores, increasing the targeted brain/neuro skill. A major bonus is that there are some games developed by doctoral level researchers that help further develop data, that give you access to their published literature and research articles, to learn even more. This app has a free trial, and you will want to continue. Caveat is that it is pretty much unplayable once you have to watch horrible game ads every time you do something; the ones that last forever and you can’t exit out of, probably with some sort of king or person standing in the rain which a pointing arrow that nearly drives someone insane.",5,False,Fantastic Neuroplastic,AJ Berzerker,"{'id': 25612833, 'body': 'Hello AJ! We are happy that you are enjoying Peak! Thank you for taking the time to review us :-) If you contact us at support@peak.net we are happy to help with the ads issue you experience.', 'modified': '2021-10-11T11:43:54Z'}",Peak
2017-12-05 00:57:58,"To put it simply: the best games in Peak are some of the most dynamic, brain-stretching and FUN games I’ve played in any brain trainer. Low-Pop, Pixel Logic, Tunnel Trance, Rush Back and Rush Back+ are some of my favorites. 

On the other hand, some of the games make little to no sense for their category and are limited by whichever hand you get with the game’s procedural generation whenever you launch. I’m talking about games like Happy River which rely thoroughly on RNG to generate a landscape where your luck can completely change the opportunities you have to score higher or lower, which have 0 business dictating the average score for something like “Emotion”. Games like Word-A-Like ask for very specific word combinations (which you’ll memorize with repetition anyhow) and yet that game affects your “Language” category.

With Peak, you’re definitely giving your brain a workout, but take your recorded peak score with a grain of salt!",5,False,"Some games are great, but the data is thoroughly diluted",Gabriel Moss,,Peak
2019-04-09 04:10:45,"It is set up so there is a daily quiz. There is a set time of 30 seconds or so for each question and then it just ends, so if you have a streak going it’s broken and if your struggling you’ll never figure it out. You can’t go on the app and focus on the areas and problem you struggle with you can only do the set daily quiz. It doesn’t allow you to personalize it so that you can focus on what you struggle with. It might be that you’re not bad with that area of skill but the way that question is designed like you need to color in blocks in a certain manor but they use three or four shades of the same color so because it’s all a matter of shades you take longer double checking the shades to make sure it’s marked correctly than if they would have used different colors vs shades, that makes you struggle but just like a standardized test it’s one size fits all test. The “statistics” they give you about the capability of the “average” mind in an age group is a complete lie. I’ve talked to teachers and psychologists and neurologists and they all say that nobody, absolutely nobody has a perfect balance of medium skill level in all subjects. Everyone does better in some and worse in others by comparison.",1,False,Standardized testing in an app,dreamneophyte,,Peak
2020-04-16 16:03:33,"UPDATE: The bug is fixed and the app runs smoothly now!! Thank you developers for taking our complaints into consideration. I’ll still prefer if you reduce the number of ads in the app and unlock just a few more games for free, but those are relatively minor issues. 

Original review: I used to love this app for its high-quality content. The games are fun, engaging and helpful, and I looked forward to playing everyday. Even though the in-app purchases and constant ads were annoying, I could bear them because it was still worth it. But now... when I open the app, the “loading” spinning circle just goes on and on and I can’t do anything. I’ve tried refreshing, closing the app and going back again, etc. but nothing works. It’s literally just loading forever. I’ve noticed the other reviews also mention this and really hope it gets fixed, because the games are incredible. If it doesn’t, though, I’ll have no choice but to delete, since there’s no point having a useless app on my phone.",4,True,Amazing brain-training app,Loveiphoneipad,"{'id': 14708846, 'body': 'Thanks for your review. We are aware of this issue and have submitted an urgent fix to the App Store. This fix is available now and so if you update the app now the crash should stop. Thank you for your patience:)', 'modified': '2020-04-16T13:12:30Z'}",Peak
2018-06-28 21:52:22,"Well everyone in my age group is a genius according to my brain map. The main thing that bothers me with this app is the opaque way you are scored in each category.
My overall percentile is 61 percent, in language I’m at 85 memory I’m at 80. But in every other category well.  99 percent of the population is better at problem solving than I am I guess. 
No matter how much my scores improve in these categories, the percentile never moves which is irksome to say the least.
What else bothers me? I absolutely hate the vibration when I get an incorrect answer, it totally throws me off track. I also despise a few games, happy river, is just really stupid and jump control could easily cause carpal tunnel syndrome.
Despite these grievances, all in all, it seems to be a more productive distraction than say, candy crush, and some games are really enjoyable. Pixel logic is my absolute favorite. I’m still uncertain as to whether ones mental faculties are actually expanded by playing these games. I’m fairly certain the juries still out on that one.",4,False,I guess everyone is a genius,Dfladge,,Peak
2018-01-10 04:20:30,This app is great for anyone who likes little games to pass the time. It’s designed to help you work on different parts of your brain development. I got the pro version on one of their discount deals which is the only way I would have payed for it. The app allows you to compare your brain map to others. The downsides are that is doesn’t explain how the brain map works. Is it better to have a larger spread map or a smaller spread. I would be interested in knowing more about the science that they use to come up with these statistics. The other down side is that the professions section of the brain mapping is very limited. I work in the mental health field and there isn’t even a broad category for my profession so I cannot compare my brain map to my colleges. Despite that the games themselves are fun and there are a lot of games which will make it less likely that I will get bored with the app. If you want to go pro then wait until there is a large discount offer. The app is quite pricey otherwise.,4,False,Lots of fun little games,Fogfffhgcfg,,Peak
2023-02-12 00:14:51,"Many of the games are fun and do seem to help cognitive growth. Love the tracking and goals. However, some of the games are frustratingly too difficult and one game I just can’t figure out at all though I’ve tried.  They allow you to thumbs up or thumbs down a game but the thumbs down ones show up in your daily exercise plan and you can only change the game once per category so you a lot of times get stuck with another game you don’t want to play after passing on the first one. Minor annoyances though. My biggest frustration is that this is obviously created with Great Britain English vocabulary vs American which is vastly different. Actual American English legitimate words that would win in scrabble aren’t allowed in word games and so many GB English words are referenced that you would have to know their forms of vocabulary to do well in some of the games (words like pram that many Americans don’t know but are in the Word Alike game). Games also are stagnate. Dropping a newer game once in a while would be nice.",3,False,Good but lacking,Myquestinlife,"{'id': 34823372, 'body': 'Hi there, thanks for taking the time to share your feedback with us; we really appreciate it! We will take it on board for future improvements of Peak :-)', 'modified': '2023-02-13T03:20:02Z'}",Peak
2019-04-17 19:49:02,"W should start by saying I use the free version of this app. This app is alright to kind of keep on top of your mental but sometimes I do pretty poorly the first go around and I’d like to redo a  game of the day. The have an option for that in the free version of you watch a video. That’s the only time I’ve seen them push ads on you besides telling you to upgrade every time you play the game. I’m fine with that. What I’m not fine with is watching the ad and not being able to exit out of the ad after it’s finished. I can’t even download the app they are advertising from the ad screen. It just gets stuck and doesn’t let you redo the mini game even if you restart :/  Other than that it’s a fun little way to fill some extra time on your hands and it’s not that addicting. Also, some of the mini game instructions can be vague.

TL:DR Free version doesn’t let you redo games even after watch the ad and instructions for some games could be more clear",4,False,Fix the video ads on iPhone please,Mental Static,,Peak
2018-01-12 16:57:48,"This app is fun and easy to use. I have been playing for almost 20 days straight and can’t get enough. That is why it was so disappointing to see their misunderstanding of gender in the game “Word Pairs”- a game in which, in part, you have to match words with “opposite meaning.” Unfortunately they use the pair, boy/girl, as if men are the antithesis to woman. Women and men are different genders of the same species. They are not “opposite” which is defined as diametrically different. Diametrically means completely or directly.  When we perpetuate the idea that men and women are “completely different” we are choosing to disregard the shared experiences and focus only on the differences. This is how we encourage prejudice, by defining a group as “other” or different than your own. Shame on Peak for engaging in such harmful behavior, especially as an app that is intended to push and develop cognitive skills. Your mission statement says: “We believe there’s always a little room for improvement, and we should strive to better ourselves bit by bit.” Please take this opportunity to update your games and better Peak.",3,False,Gender Binary,imfreed,,Peak
2019-01-13 21:46:26,"This app is the best thing I have ever downloaded to my device! I use it every day and it really does help improve the way I think.( My grades have improved ever since I have started using this app). The only thing I I think could use improvement would be the ads you run on the app. After watching an ad so I could play an extra game for free the app froze and would not let me play the game. This was frustrating, but as this seems to be a new addition to the app I completely understand. It would be nice to fix this glitch as soon as possible so that I can continue using your awesome app! Also, if possible it would be nice if you could add to your extensive inventory of games for the free version of the app. The games on the free version get boring after a while... Overall thank you so much more making this app! I will continue using it and recommending it to everyone for as long as I live!😊",5,False,Great app!,Brendawg_1025,,Peak
2020-08-07 14:57:47,"I need this app so I can keep learning while in quarantine. But I can only play 3 games every 24 hours. Unless I pay $4 a month. This feels like a scam! Free video games don’t have you pay $10 if you want to play more than one level a day. Why is a game that is supposed to help you train your brain any different? I can understand why you want to make payment-exclusive games, but you need to make the free games, well, free!

(Edit:) The developer responded to my review and said nothing helpful. I just want to have the free games have unlimited replays and the dev didn’t even acknowledge it! This is a bad app with a bad staff.

(Second edit:) So the developer responded again. Feels nice to get attention. So I finally figured out why unlimited replays are behind a paywall. They are really boring. I mean the games are fun, but it’s just like schoolwork. A little is fun, but a lot is boring. Happy to just wait for like 3 games a day and spend the rest of my time doing something else.",4,True,Why do I need to pay money?,LolPuppx,"{'id': 17142382, 'body': ""Hi, thanks for your review. However, as we've stated below, the reason we have subscriptions is that we are committed to providing effective brain training for our users, and this means we are continuously working on and developing Peak. In order to maximise the benefits to our users, we must make part of the app - Peak Pro a subscription based service. If you want to play free games, the basic version of Peak is completely free of charge and includes a few randomly assigned games you can play once a day, plus basic insights into your statistics. Thanks."", 'modified': '2020-08-07T10:54:56Z'}",Peak
2019-01-23 16:30:04,"I have the free version of this app, and really enjoyed it when I first got it. Lately however, this app has developed glitches even though I’ve kept it updated. 
Since I have the free version, an ad will run if I want to replay a game, that’s fine. Not fine is having sat through the ad, the game never reloads and I’m left looking at a totally black screen. So, I close the app, reopen and start again. Maybe the game will load the next time, maybe it won’t. This happens too often. 
The most recent glitch is in a game called, ‘Word Fresh’. A word hunt game in which you slide your finger around a board of connecting letters to make a word. Each letter you touch shows up on a field above the game board so you can see the word you’re making. The glitch: the field shows the chosen letter, but the letter doesn’t ‘stick’. As soon as you move you finger from the selected letter, it disappears from the field, rendering the game useless. 
I still use the app, but too many problems to give it a higher rating.",3,False,"Enjoy the games, but not the glitches.",dily64,,Peak
2021-02-16 06:53:40,"As part of my therapy I was introduced to ‘Lumosity’ to help with speech & such after suffering a stroke at 33 years old a year ago. I decided on my own to check out similar apps and literally tried all of them that I could find. Peak is the only one I kept & I’ve used it for about 6 months or so almost on a daily basis. I have therapy twice a week but since using this extraordinary app I can tell a very big difference in not only my speech, but the choice of my words, my ability to recall events, remembering how to do every day tasks... & thanks to these improvements in my life I feel that I’ve sort of gained back part of the confidence that I lost with the stroke. So with tears in my eyes as I type this (lol) THANK YOU, whoever you are for having the idea that an app might be able to improve someone’s life. Because it did. Mine.",5,False,a thank you to the developer(s),therealtiff,,Peak
