date,developerResponse,review,rating,isEdited,title,userName,App_Name
2022-08-31 22:28:44,"{'id': 31890525, 'body': 'Thank you for your feedback, we appreciate it and will share it with the appropriate division. If you need further assistance, please reach out to us here https://myfitnesspal.zendesk.com/hc/en-us or send us an email to support@myfitnesspal.com', 'modified': '2022-09-07T12:24:15Z'}","I have been using this app off and on for years. Since before even Under Armor purchased it. I loved using it and I loved the fact that it was totally free.  But since it has been getting more and more expensive. I understand that companies need to make money and I get having some premium basic features. I was even comfortable, although a little annoyed, when they put small ads here and there. Today I opened the app to begin using it again after about a year of not and found that when I try to log something an add pops up that I must wait for the countdown and then try to find and hit the tiny little X that pops up which results in usually the App Store popping up that I then have to close. This has made the basic functions of this app unusable in the free version in my opinion.  So I looked to see what it’s gonna cost me to remove ads, because I love this app, I want to keep using it. $20 a month! Yes you get other features, none of which I’m interested in. But $20 a month. That’s a scam!  I’ll pay you $20 one time to remove ads, maybe even $1 a month. This app went went from a group of developers who cared and wanted to make something good for the community, to a large company who introduced premiums, to another company who decided to try and squeeze out every cent from the users by making the app unusable without a subscription or a ton of patience. If you are thinking of trying this app look elsewhere!",2,False,Great app but too costly,Wolfwarden,MyFitness Pal Calorie Counter
2023-03-21 18:41:26,"{'id': 35539541, 'body': 'We are truly sorry for any issues you are having with the app. If you could please visit: https://myfitnesspal.zendesk.com/hc/ or send an email to support@myfitnesspal.com for further help. If need be, you can always access the program via our main site at www.myfitnesspal.com.', 'modified': '2023-03-23T05:20:27Z'}","Overall, I like the app. It has its issues and the team needs to do more work into finding an appropriate caloric amount for goals (it’s far too low and leads to an ED mindset). Luckily, we can adjust it ourselves, so at least there’s that. 
I agree that making the barcode feature premium was a low blow to your user base, and a cheap shot at making loyal users feel forced into going premium. I get it’s a business, but I would really rethink this decision. 

My main complaint is about the fasting feature though. I’ve been intermittent fasting for years. I use a different app to track it. I was excited when you announced you would be adding this feature. However, it makes the app very buggy. I find that whenever I open the app to pre-plan my meals for the day, I am being forced to end my fast. If I try to exit the fasting timer without ending my fast, the whole app crashes. Every time. I like to add my calories and plan my day in advance sometimes, or calculate a recipe I’m planning to make later on. Since I cannot do that, I will have to turn off the fasting feature and continue to use another app for this. Not a big deal for me, but this issue should be addressed and fixed, especially forcing people to pay premium. 
Also add more options for eating windows. Or let us pick our own amount of hours at least.",3,False,Intermittent fasting feature needs work,rkmmmm2018,MyFitness Pal Calorie Counter
2023-02-24 18:23:45,"{'id': 35124757, 'body': 'We’re sorry you’re frustrated by the barcode news. As a reminder, there are lots of free ways for members to log and succeed with the app. Search by item name, log from history, quick-log just calories, and log from saved meals, foods & recipes.', 'modified': '2023-02-28T16:33:10Z'}","They got overly complicated.  This site has a great for helping people lose weight, but the most important part, the diet and weight monitors, became almost lost in the scrum of everything else they added onto their app a few years ago.  Nevertheless, MyFitnessPal was the primary tool I used to help me lose 120 pounds a few years back.

Now, a few years removed, and I need to lose some weight again.  Only to find that their premium package, which they were always begging me to get, now included the bar scan. What?!?!  It is nearly impossible to track calorie counts without the bar scan.  That’s not an inconvenience, that’s an essential.  This isn’t paying for a convenience.  It’s taking away an essential, creating a inconvenience, and forcing you to pay to not be inconvenienced.  And the premium package is an utterly exorbitant $20/month!!!  So I’m supposed to pay $20/month in order to use the bar scan?!?!?!

Unfortunately, even without the bar scan, I’m my opinion, it’s the most comprehensive site for calorie tracking available.  So even though it appears they’re actively trying to push app users away for some unknown reason, I’m stuck with them until someone else like Lose It either steps up their game or someone else entirely decides to be what MyFitnessPal originally was.  A simple, convenient way to keep track of calories.  Without being forced to go broke in the attempt.",2,False,Used To Be Great…But Then,Phrodaddy,MyFitness Pal Calorie Counter
2022-08-28 22:50:47,"{'id': 31743934, 'body': 'Thank you for taking the time to review the MyFitnessPal app. Here’s a little more detail about our decision to move Barcode Scan to Premium **-** **https://rebrand.ly/barcode22**', 'modified': '2022-08-30T11:47:00Z'}","I don’t do reviews, but wow, I’m mad enough to do one now. I been using this app since 2018 and its been great for me. Loved the app over the years. However, lately in the past year or two its gone down the drain. Cutting back on “features” that’s really a horrible way of forcing people to buy premium to get those “features” back. They’re even moving barcode scanner to premium now. Are you serious MFP? This has been a free feature for years and now its going to premium for what reason besides thickening your bottom line while screwing over your daily users. Its a nice feature that we shouldn’t have to pay for now. Other apps have this for free as well. They even have these large, annoying pop up ads which the app never had before. I don’t mind unobtrusive ads like before but this is ridiculous especially if you’re logging multiple things. You log one thing and then the ad pops up and you gotta just stare at it before clicking the x in a few seconds. I think I’m going to be changing apps soon. Also, the UI changes over the years has been horrible for performance. The app is laggy a lot and I’m on a new iPhone too. If you’re reading this review and thinking about downloading the app DO NOT. Find a different app that gives you basic features for free and actually cares about their users health and not their bottom line. Seriously disappointing, I hope they revert these changes after all the recent negative reviews…",1,False,Long Time User App Down The Drain,Firestarness,MyFitness Pal Calorie Counter
2023-04-22 15:30:17,"{'id': 36144140, 'body': 'We are truly sorry for any issues you are having with the app. If you could please visit: https://myfitnesspal.zendesk.com/hc/ or send an email to support@myfitnesspal.com for further help. If need be, you can always access the program via our main site at www.myfitnesspal.com.', 'modified': '2023-04-24T17:01:23Z'}","Please fix this or put it back!! Okay, I’ve used your product for many years and have been quite happy with it until this latest upgrade…for use on iPad the UI is downgraded!! I can handle that I can’t scan for free. I liked it but it’s not a big deal for me. 
On my iPhone the charts on the Dashboard are tolerably sized but I log my weight and calories on my iPad and for some reason the Dashboard page is stupid big, only showing parts of charts at a time. (Why have a chart that you can’t see the bottom and top at the same time?) So then you start the scrolling to get through to the place to enter your weight and that means   actually  fighting   against the page. You have to go through 2 different spots where the page wants you to scroll left/right when you are trying to go down. It is SO ANNOYING-and it’s EVERY DAY!!! 
(Where is my little book of calm?) 
Yes, I contacted SUPPORT for help, they were very kind. They said basically too bad about the Dashboard but I can enter my weight by going to the “More” option. I was at first really happy to have an alternative, but it is pretty bad, too. You click about 8 times (with long lists, drop down menus, and then more clicking on different corners of the page) to finally get to the place to enter my weight. COME ON, GUYS!! (yes, I know I’m screaming). Please put the darn button back on to go directly to the weight entry. 
PLEASE PLEASE PLEASE!!!",2,False,SO ANNOYING!!!-Dashboard on iPad,I Watch Too Much TV,MyFitness Pal Calorie Counter
2022-10-03 12:57:12,"{'id': 32346823, 'body': '\u200bHey there, thanks for sharing your feedback—though we’re sorry you’re disappointed. If you’re interested, here’s some more info about the Barcode Scan change **-** **https://rebrand.ly/barcode22**', 'modified': '2022-10-03T01:15:29Z'}","I have used MFP for so many years and would love to give it a five star review. It’s been invalubable to my weight loss journey. I didn’t mind the original advertisements two years ago. Now they have more aggressive advertisement, pop ups and interruptions while you are trying to log your calories. Fine. It’s free- I am willing to deal with it because I know developers have to make money. Imagine my surprise when I log in today when I can’t use the barcode scanner. It’s now, suddenly, locked behind a paywall. The subscriptions are any small matter either- 20 bucks a month or close to 100 a year to use the app that I have been using for years. No thanks. I’ll be switching to a new app. What a complete disappointment. It’s sad to see really good apps get ruined by greedy people. If the developer deigns to post an answer- please don’t. I’ve already read your article and it doesn’t change the fact you are greedy ********. Avoid this app and do not download. This goes double if you want to use developers not to suddenly lock features that you’ve literally been using for YEARS behind a substantial paywall.

UPDATE:

I switched to the app “Lose it!” And I love it! They don’t lock their barcode scanner behind a pay wall and their paid subscription is less than half the price and has way more features than MFP. I am very happy with my new fitness tracker “Lose it!” Available on the App Store now!!",1,True,What a disappointment… features now locked behind paywall,MalkuthIselith,MyFitness Pal Calorie Counter
2023-04-05 01:03:11,"{'id': 35483469, 'body': 'We are truly sorry for any issues you are having with the app. If you could please visit: https://myfitnesspal.zendesk.com/hc/ or send an email to support@myfitnesspal.com for further help. If need be, you can always access the program via our main site at www.myfitnesspal.com.', 'modified': '2023-03-20T13:00:17Z'}","The app works well enough until you’re forced to update, and only Heaven knows what will happen then. I’m not paying for features I neither want nor need just to use the barcode scanner. I found it useful but not that useful. Further, although I like the app, it hasn’t bought my loyalty. I will happily return to the FitBit app to continue my tracking should additional features suddenly end up behind an overpriced paywall. It’s an okay app, but not exceptional enough to fork out an ongoing fee. If they want to encourage premium membership, make it worth it. That includes accurate food entries. Too many, including those accessed by barcode, are wrong or outdated. They can’t be trusted. Better syncing with the various trackers and their apps. Although syncing has been more reliable with my Apple Watch than FitBit, it still has its idiosyncrasies. And have the keyboard stop minimizing in the middle of entering a recipe — EVERY SINGLE TIME. And should the keyboard disappear from view while I have my finger on the delete key, I lose the recipe. It’s annoying. Oh, and my entered Foods and Recipes disappear from the app. I know I entered them, but they’re nowhere to be found for selection. I can’t even search them on the MyFitnessPal website. I’m not paying extra for something that hasn’t proven itself entirely reliable.",3,True,Features Not Worth The Extra Money,CassAnon,MyFitness Pal Calorie Counter
2020-08-14 08:44:12,,"I had this app for a long time, stopped using it for several years and came back to it and now you have to pay for a premium membership to use what was free before and it’s really glitchy! I thought somehow I was screwing up but I see now from other reviews that many others have my same issue. Foods in the diary keep randomly duplicating and sometimes adding to previous days’ diaries. I added in something for today’s morning and it added it to yesterday instead of today and another item was duplicated. The barcode scanner is very limited, doesn’t work on most nutritional items and for me the worst thing is that it doesn’t track nutrients except for like 4 basic ones. I’m much more interested in tracking nutrition than calories or exercise which I did manually for years easily in a notebook. 

When you go over 100g of vitamin C it lists it in red like you did something terribly wrong. It reprimands you if your goal weight is less than what they think you should be even though I was that weight for years, was perfectly healthy and my doctor never once said I was underweight. It reprimands you if you go under 1000 calories for the day which is ridiculous, how can you lose weight eating more than 1000 calories? 

I have the free trial of the premium now and already cancelled it to make sure I don’t forget (you still get the free month). The weight should be lost by then anyway.",2,False,Could be a LOT better,AliciaHollywood,MyFitness Pal Calorie Counter
2022-10-07 15:32:05,"{'id': 32467839, 'body': 'Hey there, thanks for sharing your feedback—though we’re sorry you’re disappointed. If you’re interested, here’s some more info about the Barcode Scan change - https://rebrand.ly/barcode22', 'modified': '2022-10-09T14:55:48Z'}","With premium being crazy expensive at $20 a month or $80 a year, I decided to use the free version. It worked so well & I loved it, personally I dint even mind all the different ad bombardments after logging food in. But sadly they decided to put a feature, the barcode scanner which I use regularly behind the premium pay wall. The barcode scanner made my food log ins easier & faster, it's literally a key reason as to why I became more consistent regarding tracking my food. I’m not even going to consider buying premium because it is extremely overpriced. Putting previously free features behind a paywall will not make me wanna buy into an overpriced premium. I guess onto another app that actually offers decent features for its free users. 
My problem with premium it’s overpriced. I realize premium offers a bunch of different features like a handy barcode scanner now & a lot of different tracking mechanics which is great if you want that. When my goal is literally track my calories & protein (that’s it, I’m not interested in anything else) why would I pay $80 a year or even $20 a month (that’s basically a gym membership by the way) 
Solution: Creat another cheaper more affordable tier to premium that allows you to do all the basic stuff free users do without ads & a barcode scanner. All the other fancy features could stay behind the more expensive premium tiers. Lets say $2 or $3 a month.",1,False,Not User Friendly for Free Users Anymore,3Believe,MyFitness Pal Calorie Counter
2022-12-20 13:10:23,"{'id': 33807725, 'body': 'We’re sorry you’re frustrated by the barcode news. As a reminder, there are lots of free ways for members to log and succeed with the app. Search by item name, log from history, quick-log just calories, and log from saved meals, foods & recipes.', 'modified': '2022-12-19T13:35:17Z'}","***Update to my review: I had a response from the MyFitnessPal development team and it completely eschews the fact that removing the free barcode scanner is something irking all of the users if you read the reviews sorted by newest.  A company that is not willing to listen to its user base and to make changes to a misstep, has lost our loyalty and our respect. With our comments we are giving them a chance to redeem themselves. And, if we didn’t care, we wouldn’t comment. They are clearly not heeding to the call for change.  Who is steering the ship?***

Wow, it used to be a great app. Unfortunately, now that they put the barcode scanner behind the paywall, they’ve lost me. I used to recommend them to everybody and tell them how great my fitness pal was. Now they’re making it too difficult. I didn’t mind ads and I certainly didn’t mind other ways for them to make money, but for the users that did want to use they’re free service, I feel that that was a penny wise pound foolish decision no pun intended. Moving on to the other apps now that count your calories such as Cronometer, Loseit, or Macros over this loss. MyFitnessPal, what you don’t understand is the key to keeping your users, is making it simple for them. Once you’ve lost us and our loyalty, there’s no getting us back as we are now vested in another system. Whoever is at the top needs to be aware that their change in business practice is going to hurt them.",1,True,Used to be a great App,Linbco,MyFitness Pal Calorie Counter
2023-08-31 01:02:45,"{'id': 38668154, 'body': 'We are thrilled to hear you have been having success with the MyFitnessPal app. Thank you so much for sharing your feedback. We wish you a lifetime of health and happiness!', 'modified': '2023-09-01T17:38:31Z'}","I started using MyFitnessPal in February of 2021 at the recommendation of my nephrologist (kidney specialist). My weight was 296lbs and my kidney function was dropping. My particular kidney condition is an autoimmune disease, so there are some medications that help, but there’s very little that can be done to directly control it. He highly recommended that I lose weight because that would ease the burden on my kidneys at least and it would help potentially extend their function. Over two years later, I religiously use MyFitnessPal to track ALL my food, down to the last crumb and ounce. About 5 months ago, my weight loss had plateaued, so I started watching my net carbs in addition to my calories. I have my maximum net carbs set to 60 rather than a keto diet level due to my other health issues and I started losing weight again. I am thrilled to say that thanks to MyFitnessPal and a lot of determination on my part and help from my family, I’ve lost 109lbs and increased my kidney function by about 10%! My health is still far from perfect, but being able to fit into “regular” sized women’s clothing is AMAZING!! I haven’t been down at this weight range in about 15 years!!",5,False,Excellent and super user friendly!!,Gneiss Girl,MyFitness Pal Calorie Counter
2022-09-03 20:15:17,"{'id': 31895697, 'body': 'Thank you for your feedback! We really do appreciate it and will share it with the appropriate division. If you need further assistance, please reach out to us here https://myfitnesspal.zendesk.com/hc/en-us or send us an email to support@myfitnesspal.com', 'modified': '2022-09-07T18:41:07Z'}","Update!!!   Developers are forcing users to the premium version.  No longer are there JUST banner ads, now every screen brings a hanging ad that must complete its process before it can be closed.  They also removed the barcode scan feature as of Oct 1st.  Shame on you guys!!!!   Don’t waste money on an app with so many errors.  There are so many wrong food entries. Same exact food item with different nutrition values. Even those that are “verified” with a check mark are full of incorrect information. I’ve been using this app off and on for over five years and the food entries are only getting worse. The “report incorrect information” feature is horrible too! It’s a lot of work and when 75% of the entries are incorrect, it makes it impossible for users to effectively report errors. Suggestion: Make a specific group of trusted users that can make their food entries Public and then make a different large group of moderators that review food entries and remove the ones that are bad. Even send the information back to the user for correction. Allow users to choose location by continent to filter out food entries from different countries or languages. Allow users to “favorite” a specific food entry that is used often. This app can be so much more and totally worth the premium version but right now, even the free version is barely average.",2,False,Clean Up Food Entries,Looooolllggg,MyFitness Pal Calorie Counter
2021-08-29 20:25:04,"{'id': 24829009, 'body': 'Thank you for providing this feedback. We will definitely share this with our team and we appreciate your help as we continue to improve our program. Please reach out to us here https://myfitnesspal.zendesk.com/hc/en-us/requests/new or directly at support@myfitnesspal.com for further help. Thank you.', 'modified': '2021-08-31T13:41:05Z'}","I am a paying premium member (not for long). Whenever I entered my weight, I kept getting this message asking if I’d like to change my goal weight to match the recommended range. I click on the “No Thanks” button and that should be that, but it isn’t. The next day when I enter my weight, I get the same annoying message (and you have to answer it otherwise you cannot proceed). Again I click, “No Thanks,” but the app doesn’t care.

So I contacted support and they made me go through all these hoops and hurdles and (including a full reinstall of the app) and a week of email exchanges later, and they tell me, “There is no way to turn it off as your goal weight is right on the line of healthy. While we do feel it's very important to keep the message in the app to deter users who may be attempting to reach dangerously low goal weights, we do acknowledge that it's not relevant for a member like you who is still in the healthy range.""

In other words, they’re going to do nothing because you'd prefer to ""deter users who may be attempting to reach dangerously low goal weights."" So not only is this a poor reflection on how you treat a premium member like me, but also on how you treat your other members whom you choose to treat like children and tell them what's good for them and not let them decide for themselves by REPEATEDLY giving the same message and not stopping until they change their goal.",1,False,"Good app, if you don’t mind being treated like a child",warsenis,MyFitness Pal Calorie Counter
2018-07-25 14:11:58,,"I used to love this app and many of its features but I find it lacking after having my baby. 
Not only does the weight gain from my pregnancy look negative on the chart (well duh I made a child), but there are many of the features that make it seem like I’m lazy or not putting in the effort to stay healthy. The calorie intake is much less than what I should be eating because I’m breastfeeding but it turns negative when I include the snacks because it goes over the calorie goal. Not to mention that exercise is limited postpartum. 
I’m not asking for my fitness pal to keep track of my breastfeeding or anything like that (there are many other apps for that) but it would be nice if there was a note you could add or status change that one could add that encourages mamas who are recovering from labor. Not put us down for not being able to keep up with our diets and exercise habits pre-child. 
A little encouragement, especially around the 5th and 6th week postpartum would be beneficial since that is around the time when most moms can actually begin to work out and do light exercises. 
This app is really helpful because it helps me make sure I’m eating enough, especially since it’s hard to stay sane with a newborn and lack of sleep. I just wish it was more mama friendly because many fitness apps seem to completely forget that labor and recovery ain’t easy. 😥",2,False,Why don’t any fitness apps have a “just had a baby” note?,Smileforliz,MyFitness Pal Calorie Counter
