date,developerResponse,review,rating,isEdited,title,userName,App_Name
2021-11-27 04:52:47,"{'id': 26558273, 'body': ""Thanks for contacting us. We're truly sorry about your experience. We know about the problem with this test and currently working on fixing it."", 'modified': '2021-11-30T11:47:11Z'}","I took the test for mood disorders, which is basically the test for bipolar. I’m able to answer yes to every single question, including the question that asks if a health professional has ever said I have bipolar. YES. I also was able to answer YES to the experiencing mixed episodes where you have more than once symptom at one time. The ONLY question I answered no to was having a hereditary or genetic disposition to it, no one in my family has been officially diagnosed. And this app over and over says I have a negative result. That’s about all I need to know about the credibility of this app, when I say yes to every symptom I’ve experienced with my bipolar II, yes to a medical professional diagnosis (which I have), and the app still says I have a normal range. This is a laughable algorithm they have developed. Oh dear. Cancelled the subscription after about three other tests were taken, results were less than impressive as someone who’s been heartily enmeshed in the therapy game for a long time. Not worth anyones time. Didn’t even last a whole two hours, and you get a free week subscription. Bye bye apple subscription. What a wasted click bait on an Instagram ad. Can we rate this lower than one star? No?",1,False,Full of bad results,RetaEdger,Breeze Mental Health
2022-05-26 20:57:07,"{'id': 30049862, 'body': ""Thank you so much for such profound feedback! We'll use it to improve the app. Also, if you have some time, you're very welcome to email us some screenshots of the questions you've mentioned at support@basenjiapps.com. We appreciate your interest in Breeze!"", 'modified': '2022-05-30T11:47:00Z'}","First of all, as a graphic designer, I think that the illustrations and actual app design is excellent. I do like the concept of this app and the games are more helpful than I anticipated. I’ve done a few of the quizzes and I’m not a fan of the polarization in the answers when they only give two answers. Sometimes we are in between answers…there should be a slider scale or maybe 5 different answers varying on how well the user identifies with the statement. As a cis woman, I was a bit surprised to see the sexist trends in the gender quiz. The ideas of ambition, assertiveness, etc ascribed to men and gentleness, empathy, etc. pinned to women is very reductive. Of course I got an “androgynous” result because I consider myself self sufficient and ambitious. I don’t think that makes me any less feminine. The other quizzes confused me in the results, as I very much resonated with every emotional burnout question and yet was given a “moderate” result. I also saw a few typos. Perhaps once the kinks are worked out, maybe this app could be more of a successful tool. At the very least, it’s aesthetically pleasing.",3,False,"Cute UI/UX, questionable tests",Snowflakes101,Breeze Mental Health
2021-09-26 09:32:30,"{'id': 25485324, 'body': 'Thanks for your feedback!\n\nAs for a ""writing style"" test, sometimes we show the features we\'d love to add in the future. We\'re sorry that the tests that are already in our app fail to meet your expectations. As for the conflicting answers, it can occur in case you gave different answers to the same questions that were paraphrased.\n\nPlease feel free to share the screenshots of the troubled tests by contacting us at support@basenjiapps.com, so we could fix the issue quicker.\n\nAs for the price, if you like functionality, then it\'s another reason to contact us at the email mentioned above, so we could share our special offers and promotions with you.', 'modified': '2021-10-04T15:45:16Z'}","I found this app because it advertised a “writing style” test on Instagram. As a writer, I was curious. After downloading, I took a couple of the tests - though none of it was relevant to writing or was the test I had seen advertised. The tests were all yes/no questions, and I reached an error screen after each, saying that my answers were conflicting and the app couldn’t give me results - and that I should retake the test again. 

Unlike Myers Briggs, which scores on a gradient of answers, the wording and grammar wasn’t very clear, and again, I got another error screen stating that my answers were conflicting. I am rating two stars for the poor grammar and quality of tests, inaccurate advertisement, and ridiculous pricing after the initial free trial. $35+ per month…?! For an app that isn’t clear or cohesive? The creators should really revisit their design, target audience, and pricing, because while I see the potential upsides to a functional app with these same intentions, this is just unrealistic.",2,False,Who made this?,peachesandscream,Breeze Mental Health
2022-10-27 15:22:10,,imma start this off by saying this app is developed well and that it’s well organized and it could really help with your mental health theres quizzes to teach you about it but the down fall is that you have to pay. i understand that the developers need a way to get money but there’s other ways to get it like using ads or something and it’s not to much for the subscription but for someone like me i’m low on money and i thought this app would be able to help with my mental stability right now but i can’t spend my money on this app i already have trouble paying the bills like i said before there’s other ways you can get money besides having to pay a subscription. without the subscription you can track yourself and have a journal that’s about it with the subscription you get to take the quizzes and learn about your mental health and much more but if you really cared about the mental state of others you wouldn’t have the subscription on how to learn about it i mean i get the quizzes but we still need to be able to learn about our health and how to fix the issue. if you read all of that thank you for listening.,1,False,Subscription,kyle-e brotherington,Breeze Mental Health
2023-09-16 14:51:55,"{'id': 39077817, 'body': ""We apologize for the inconvenience you've faced in trying to cancel your trial membership. We take your concerns seriously and want to assist you with this matter as quickly as possible.\n\nTo help you with your cancellation request, please contact our support team directly by writing to support@bsnj.co. We're actively working to improve our response times and provide better support to our users. Your feedback is valuable, and we're committed to resolving this issue promptly.\n\nThank you for bringing this to our attention, and we appreciate your patience as we work to address your concerns."", 'modified': '2023-09-22T12:41:00Z'}","I have been trying to cancel my trial membership but cannot get an answer from anyone. I have emailed your support as well as reached out on Instagram, where I initially signed up thru an ad you had there, and all I have received is what appears to be an auto-generated response on Instagram as no one has replied to me since then. I signed up thru your website, as I was directed to it from your ad, then downloaded the app after that. There is nowhere to cancel my trial membership. No options in the app, no links to your website and nothing I can find by searching for breeze or basenji, the parent company. I also checked subscriptions on PayPal and there is nothing there as well. The app seems nice enough but is just not for me and I want this cancelled before I get charged (I was on day 4 when first reaching out). The lack of response is extreme frustrating and aggravating. I am posting here because I don’t know what else to do and hope to see a timely response. 

Be very weary of signing up for the trial as there is apparently no way to easily cancel if you sign up thru one of their ads/online quizes!",1,False,Cannot cancel trial membership,Kristika87,Breeze Mental Health
2023-02-08 02:44:44,,"This was a really great app. I saw an ad for it on TikTok and downloaded it. I loved the features and the graphics. I also liked the assessments and the fact that it really delved into mental health and the underlying things behind it, rather than just giving you run-of-the-mill information. Seemed well thought out. Sadly, I’m only giving it one star because there is no way to change your email if you type it in incorrectly during the sign-up process, which unfortunately I did. There is also no support email listed on the app, and I had to go to the website to find a support email. I emailed them a month ago asking if I could have it changed to my correct email, and I never got a response. This is very problematic because an incorrect email could be receiving your personal health information or other details, and there is no way to fix it. If I’m going to pay $8 a month for an app, I expect there to be a way to change your email or to get a response from customer service. I hope they fix this issue.",1,False,Liked the app but no way to change email,LKD17,Breeze Mental Health
2021-10-12 15:33:25,"{'id': 25677832, 'body': ""Thank you for your feedback. We're sorry to hear that. Our team will do our best to improve the app and make your experience with Breeze great. If you like the functionality, but the current pricing structure does not match your budget, feel free to contact us at support@basenjiapps.com, so we can share special offers and promotions with you. We kindly ask you to update the application, and you can add works or whatever you want. "", 'modified': '2021-10-14T08:52:27Z'}","Let’s begin with the most important thing: after your free trial, the app is $8.50 per WEEK. That’s $34 per month. That is a ton of money: basically as much as cable television, but for a mood-tracking app. I’m not sure what I’m paying for here: it features quizzes (like the now-discredited Myers-Briggs personality type) that can be easily obtained for free online. And I found it confusing that in the “what are you doing right now” section of tracking one’s activities and mood, there is no option for “work” or “chores”! So, this app would be great if you are a wealthy heir/heiress who never works and you want to track how you respond to eating, playing, and hanging out with friends. I didn’t need the full week’s trial- I knew right away that this wasn’t for me, and canceled my subscription after less than a day.

While I can appreciate that this app was clearly designed by someone for whom English is a second language, there are so many typos, misspellings, and mis-translations that it becomes distracting.",1,False,Very expensive and many things lost in translation,Laura is smart,Breeze Mental Health
2023-01-29 23:01:33,"{'id': 34594996, 'body': ""Thank you so much for taking the time to share this profound feedback with us! We deeply appreciate it.\n\nAs for the wording, some questions can be tricky according to the initial idea of the questionnaire. We don't invent tests ourselves; instead, we take well-known tests to give our users more reliable results. We try to let people get a moderately profound experience without going too deep since even well-known tests cannot guarantee you a perfectly accurate result, and self-diagnostic should not be taken as an unquestionable truth. Otherwise, it can bring more harm than use. Our goal with Breeze is not to replace a specialist but to help people better understand themselves and pay attention to what should be done to improve their mental well-being.\n\nThe same about the right questions: we didn't replace the existing questions from the tests to keep the accuracy of results.\n\nThe log is simple for a reason: we keep it that way to help our users choose their mood quickly instead of getting lost in shades of feelings.\n\nTo resume, we'd love to say that we hope Breeze will be the right tool for those who want to improve their well-being and don't see the app as the final solution or something that can replace consulting a specialist and correct medical treatment. We just want Breeze to help people find the direction and start positive changes — we know it can be hard, so we're here to help take the very first steps.\n\nWe hope it clarifies the situation! Again, we truly appreciate your time and feedback and will use it for future growth. Please feel free to contact us at support@basenjiapps.com to share your thoughts and ideas — we're always up for it!\n"", 'modified': '2023-01-31T15:56:07Z'}","The questions on most personality tests have two answers that sometimes are not things that you would identify with for either and sometimes the questions themselves are strangely worded or asked in a way you don’t identify yourself with, or agree with, instead of with neutrality or inquisitiveness. Some of the questions are odd in themselves such as being strangely worded, feeling incomplete, or as if they were translated from a different language. The mood disorders quiz feels way too short and simplistic to be telling someone to look out for possible bi-polar disorder when a lot of these same answers to their questions could be associated with ADHD such as impulsiveness, energy, and talkativeness

Some of the quizzes can be insightful if they actually manage to ask the right questions and supply the right answers, and mostly if it seems to be a simple subject, such as a depression, anger, abusive relationships, etc. 

The daily mood log is overly simplistic, with only five options, ranging from very sad, sad, neutral, happy, to very happy with no other moods or feelings outside of that spectrum. 

All in all this feels like a kids app or like a very basic researched series of small quizzes in the back of a magazine. I wouldn’t use this if you actually care to understand anything serious about yourself unless you’re absolutely clueless about yourself and your feelings or the way you deal with things.",2,False,Overly simplistic,Lordhamwallet,Breeze Mental Health
2022-07-24 07:06:18,,"I found this app. very cool but there is one.. not problem but thing I can’t do. 
     I don’t have the money to spend on an app like this. I did the free trial and it was great but when it ended I could only access very few things. 
     I understand that people need to make money in ways and that is how they make money but for people like me, who can’t spend the money on an app (difference between can’t and don’t want too) can’t access the whole thing and stuff that could and would help us. I’m not saying to change the whole app to be free cause I understand you need to make money as much as I do but I can spend my money on stuff like this.
      I understand your purpose of this app and I think it is great for people who have money to spend and think it would be a great investment to spend it on this I just individually can’t. But keep doing what you are doing and I think you will change peoples lives for the better. <3 Nikki",2,False,Okay but..,the_goods_and_bads,Breeze Mental Health
2022-07-24 19:56:33,,"I could absolutely guarantee that there is genuinely no science to back up any single thing on this app other than what has been ripped from official PHQ assessments which you can take by yourself for free anywhere. These BuzzFeed style “mental health assessments” are very degrading and please seek actual assistance from someone who respects you and you can trust to give you information like your “toxic trait” and if you’re a “manipulator”. I don’t even hate the idea but to label these things so negatively and then their added “cute” little graphics to represent it adds a layer of arrogance and doesn’t take mental health issues seriously. We all have toxic traits, the creators of this’ toxic trait is thinking they’re better than everyone else. Don’t waste your money on these pretentious people who want to label you, there are free resources to mental health clinics in times of need and if you’re feeling down on yourself remember these labels do not define you. Shame on yourself Breeze.",1,False,Please don’t download this app if you have actual mental health issues,Add me winkwinkannaaa,Breeze Mental Health
2023-03-07 06:24:51,"{'id': 35627968, 'body': ""Thank you so much for sharing your impressions with us. We're happy to know you've found the courage to change your life for the better and chose Breeze to help you do it. We hope you'll become happier and reach tranquility, and may our app keep on providing you with the support you need!"", 'modified': '2023-03-28T07:27:52Z'}","Was depressed to the point of hopelessness. Started using this app on a whim after seeing an ad bc I didn’t know what else I could do. While it is no replacement for therapy, I can say it has helped me learn about myself and find some direction. Initially I just hoped to notice patterns in my mood tracking, but then I found that logging those moods every day helped ground me. I have been able to figure out what parts of my life make me feel better and worse, and the guides/lessons do genuinely help me figure out how to move forward. Plus, the option of adding a photo w each mood card has cheered me up a bit just because it’s fun, it feels expressive, and it encourages me to DO things. F app subscriptions but I pay for this one and only this one.",5,False,"Surprised, helps inspire motivation",Poprockoutloud,Breeze Mental Health
2020-06-10 12:46:14,"{'id': 15996044, 'body': ""Thank you so much for this detailed and useful review! 🙏🏻\nWe're really glad that if we could help to make your life easier with our app. That's what we've made it for ❤️"", 'modified': '2020-06-15T13:39:08Z'}","I recently started antidepressants and have been looking for an app to track my moods throughout the day. I had a hard time finding one that allowed for multiple daily entries that works without paying a premium or subscription fee. This one is really user friendly, allows you to add custom activities and tracks these and how they correlate with your different moods. This is super helpful for me for understanding other factors than my meds that may be influencing my moods, such as coffee or a stressful conversation. Overall just very helpful and easy to use for specific individual needs. There is like an ad watching for credit system but these credits are not needed for the main features, and so the ads have not been disruptive to my experience at all. Highly recommend.",5,False,"Really helpful and actually free, wow",dreamsofrotation88,Breeze Mental Health
2023-09-15 05:06:02,"{'id': 39077980, 'body': ""We appreciate your detailed feedback and understand your perspective. It's clear that you have a strong sense of self-awareness and have been actively working on yourself, which is commendable.\n\nYour insights regarding the test format and the need for more nuanced questions are valuable. We aim to provide a valuable experience for a wide range of users, and your feedback helps us identify areas for improvement.\n\nWhile our app may be more beneficial for individuals who are new to self-reflection or therapy, we acknowledge that it may not suit everyone's needs, especially those who have extensive experience in this area.\n\nYour feedback is important, and we're committed to continuously improving our app to better serve our users. If you have any further suggestions or concerns, please don't hesitate to reach out. We appreciate your input in helping us enhance our services."", 'modified': '2023-09-22T12:47:18Z'}","If you already have a sense of self awareness, or are already working on yourself through therapy or more, then this app simply is not worth your time and definitely not the cost of subscription.

The tests feel amateurish and frankly too rigid to be of any help. Most questions have only two answers to choose from and it basically boils down to yes or no. That’s simply not helpful for me and likely many others like me who might struggle making black and white statements and decisions. Nothing in life is so simple as, ‘do you do this or that,’ and the lack of nuance and circumstantial answers makes me question the value of whatever results they may provide.

This might be useful for people who don’t realize that they could benefit from self reflection or therapy. Maybe someone who never trusted therapy  - perhaps this could be something like a gateway to self discovery and healing, and then they have an epiphanous realization that maybe they could benefit from it after all? 

But I’ve lived with whatever you want to call my issues for twenty some years now. I’ve already started trying to heal and feel better, and I’ve learned a considerable amount about myself in the process. So for me, and others who have lived most of their lives with these issues and illnesses and whatnot, this isn’t going to do much.",2,False,Rather shallow - not useful if you’re already getting help,Ze Arum,Breeze Mental Health
2023-07-17 09:50:02,"{'id': 37954674, 'body': ""We are delighted to hear that our app brought positive changes to your relationship! It's heartwarming to know we played a part in your journey towards better understanding and love. Wishing you both continued growth and happiness!"", 'modified': '2023-07-28T09:28:26Z'}","My man downloaded this app to learn about both himself & I . He wanted to see his strengths & weaknesses & even see mine , but mainly to try & see what he needs to change in our relationship / with was so sweet . This feed back he received was spot on & literally helped him to better understand some things I had been telling home and he finally was able to take the feed back & realize the truth & now he is going to make a change 🫶🏼 I am not perfect & have admitted to my wrongs but am currently taking the quiz so I can work on me & we can both do better . 

 ~ LOVE HARDER & FOREVER ~

7 years & at a rocky patch in the relationship but tonight we had so much clarity . Thank you sm to this app 🧘🏻‍♀️❤️❤️❤️",5,False,Relationship,Daniella1019,Breeze Mental Health
2022-11-29 01:32:42,"{'id': 33496044, 'body': ""Thank you for constructive feedback! We're sorry that your expectations weren't met. Quizzes and courses, except the first ones, are premium features that are available when you subscribe. Also, we'll take a closer look at the quizzes you've mentioned — thank you for helping us grow!"", 'modified': '2022-12-02T11:15:07Z'}","I saw an ad for this app on IG so I installed it. I quickly realized if I wanted to take the tests I would need a premium subscription so I subscribed because I’m a sucker for internet quizzes. As many people have mentioned there is some weird language issue with some questions — and I also found none of the numbers show up.  For example on the internet addiction test, it was like “I spend more than hours on the internet.” Right. (I am not going to email the developer with screenshots as I have already canceled my subscription and uninstalled the app.) I also found the results to be pretty inaccurate. I took the “introvert/extrovert” quiz and for the record, I am a complete introvert, but after answering all the questions that way, the result said I was 50/50 extro and intro, that I am outgoing and like to be out with people. Say what? 🤔 I gave it 2 stars because it was entertaining for about 30 minutes and the app is pretty well-made.",2,False,Not worth it,BIueCat,Breeze Mental Health
2022-12-09 16:33:20,,"Dude oh my gosh, I just took the “masculine or feminine inside” (idk if that’s the actual name I just clicked on it) test and it says I’m androgynous. Are you kidding? “Are you dominant, are you soft spoken, are you unconventional” that stuff doesn’t define what a person’s gender is. It’s misleading to people like I’m not the most gentle woman around but I’m very strongly a woman. Mentally and physically and I’m confident in that, I’ve always been a tomboy but that doesn’t make me internally a male!! It means I like doing the more masculine things sometimes like throwing a football with guys rather than going into a dance party, but that alone doesn’t determine my gender mentally or physically. I’m lucky I’m so confident in myself because if I wasn’t, I’d be questioning my entire existence right now. 

But the mood logging and other personality tests work very well for me",4,False,"Great app, but",pspspscrinkleball,Breeze Mental Health
2020-02-12 01:14:02,"{'id': 13447802, 'body': 'Hey, We are working on improving your Breeze experience, and your feedback is super important to us. We would love to talk to you on your Breeze experience offering an annual subscription in return. If you are willing to participate, please fill out the following form so we can reach out to you: https://forms.gle/ajpJHr3nEx7wHUNL6 Thank you! Your Breeze team.', 'modified': '2020-02-12T18:44:36Z'}","i really love this app! it has a really cute design that makes me want to use the app even more often. i really like the slider feature to choose your mood. although, if it is after a certain time of day, it changes the entry to the next day, instead of the current day? and there’s no way to edit this. when i go into the edit section, it says it is some day in September 2018. also, i got rid of all the presets in the “what have you been up to” section, because i wanted to only have my own, but the ‘+’ button went away when i deleted a few of them. so there is no way to add more anymore!! i really like the app, and the design is so cute!! i could get past the sometimes having the wrong date, but i hate that i’m going to have to uninstall and lose all of my entries, and reinstall in order to get the “what have you been up to” thingys back.",3,False,kind of buggy but i really like it,jessracha,Breeze Mental Health
