date,developerResponse,review,rating,isEdited,userName,title,App_Name
2018-10-06 22:54:31,"{'id': 5410717, 'body': ""Hi there,\n\n \n\nWe greatly appreciate all your feedback.\n\n \n\nIt's so good to hear that you're one of those who love the Adventures in the Fitbit app. We hope we can add more adventures soon. For now, please vote for this feature suggestion: https://community.fitbit.com/t5/Feature-Suggestions/More-Adventures-in-USA-and-Internationally/idi-p.... You can leave a comment there so you can share your thoughts with our Development Team.\n\n \n\nHappy stepping,\n\nFitbit Support"", 'modified': '2018-10-08T20:00:54Z'}","I’ve had a Fitbit for 5 yrs now and use both it and the app religiously. There was a frustrating Firmware issue with the charge 2 and another device crapped out on me but Fitbit replaced and has since fixed everything. I now (still) have a Charge HR that has been running strong for 2.5 yrs... the App itself is great, I love the challenges and the navigation is easy/intuitive for the most part. One part I don’t like is the adventures area. So far it’s just places like Yosemite, NYC, Boston... Why? There are so many grand walks/hikes in so many areas of the world. There are also lots of other sites and apps that have countless walks/hikes mapped in whatever area you happen to be in but I’d much prefer to be able to access all of this from the Fitbit App. I’m stumped as to why Fitbit hasn’t extended the selection when it would be easy to load other walks and in turn be much more usable for everyone! It would also increase Fitbit usage and engagement. I remember thinking this when I first saw adventures on the front page of the app, clicked on it and saw just a few areas. Today I decided to check again and... 3-4 years later they still have the same few walks/hikes. This is so odd I’m kind of scratching my head as to why expanding this section hasn’t occurred to anyone at Fitbit, what the obstacles are (seems easy/doable and cost/benefit smart) and why it hasn’t happened?",4,False,GG245777543236,Feel Naked w/o my Fitbit! But....,Fitbit Health Fitness
2023-01-06 23:50:56,,"I love my FitBit! It is obviously made to help you, I love tracking my steps and exercises and sleep. It quickly becomes an addiction and I don’t even want to take it off to charge. My husband’s company uses it for wellness and using it gives us discounts, which is also great! The problem is that we are working on our 2nd Charge 3 we paid for AND 2 replacement charge 3’s that were sent to us, in less then 2 years!! They may replace it the first time, but then they claim it's out of warranty the second time. Having a device that breaks 2-3 times in less then a year is completely frustrating!! I’m at a point were I have to do 5-8 steps multiple times a day to have my FitBit only work 1/2 of the way it did originally! My daughters Versa has been the same way and it’s extremely frustrating. I have been using FitBit for many years, because I love them! My first FitBit lasted several years and was awesome!! I’m at a point where we may be trying different tracking company and forgo my husband’s company wellness benefits, because I am tired of paying for a device that doesn’t consistently work! Each issue has been different and the company blames your phone, your app, your computer for the problem. Then they send a refurbished device to replace the first broken one and then when that one breaks they tell you it’s out of warranty and offer you a 25% discount on a new device. Very frustrating!",3,False,Jlrwfi,Ugh!!,Fitbit Health Fitness
2018-12-18 15:21:09,"{'id': 6464880, 'body': 'Hi there,\n\n \n\nThanks for being our loyal Fitbit user! \n\n \n\nHaving more Challenges aside from Steps Challenges such as Challenges dedicated for drinking enough water is indeed a good idea! Most of our users love that too! Check it out here: community.fitbit.com/t5/Feature-Suggestions/Challenges-not-Based-on-Steps-eg-Sports-Stairs-Active-Mins/idi-p/1847422. You can leave a comment and add your vote to show your support.\n\n \n\nAppreciate you for sharing your idea! \n\n \n\nHappy Stepping,\n\nFitbit Support', 'modified': '2018-12-19T15:17:01Z'}","Hi I’ve had my Fitbit for a while and it is consistently helpful in tracking my sleep, food intake, drink intake, and menestral cycle. And of course, fitbit is known for tracking of activity and steps as well as heart rate. There is one complaint I have. I need a competitive atmosphere to enhance my healthy living. With the friends option you can challenge friends to like three different challenges. These challenges can easily get boring and unmotivated users if your friend runs track or something. I think it would be in fitbit and the health of the world’s intentions to have challenges dedicated to drinking enough water and reaching calorie goals and sleep goals as well. Activity is a big part of our health, however, when it comes to hydration, sleep, and nutrition many people are falling behind. With an increase in steps and activity. Fitbit should provide reminders to drink more water and to eat some food for more energy. I think that your healthy diet begins in the kitchen and ends with the right amount of steps. Without doing too much out of my way, I can usually achieve my step goal, but I often struggle with hydration and have fainting spells and sometimes get hospitalized due to lack of hydration. It is vital to a person’s well being to stay hydrated especially after working out or moving a lot. Thank you so much for listening and I hope you take my advice into account.",4,False,Hilexi12,Loyal fitbit customer,Fitbit Health Fitness
2018-06-08 21:04:43,,"I am giving my Fitbit Zip five stars, even though I only use the steps portion. It is fun, gives me good info about a job I have, where I am on my feet for my entire shift, and it is easy to use. 

It is true, you will add extra steps to get to a goal, and I don't consider myself a competitive person. I am sure the other elements of the Zip are great, but I am an online WW member, so I just use the FIT for upping my activity. 

I highly recommend this product. However I am adding a review of the Flex 2, (3 years later) which I hate. I lost my Fitbit zip and went with the Flex 2 when there was a long wait for  Zip delivery. I wish I hadn't. I give the Flex 0 stars. I have to download a new Fitbit app every time I try to sync the stupid thing. I've gone thru every help tip Fitbit offers, spent a long time on the phone with a person in customer support and have emailed the company for help. There has been no resolution. The company's support team used to be amazing, now they just read back text from the same help site I used when I tried to trouble shoot the problem. Also when the Flex 2 finally syncs (again after I download the app, again, for the third time that day) it seems to record arm movements. So if you are sitting down wrapping packages or painting your toenails you will also be getting in your steps. If you can get it to sync.",5,False,seely rd,Great gadget,Fitbit Health Fitness
2022-07-20 16:21:04,,"Listen, I love my Fitbit. It helps keep me motivated to move, and is generally pretty accurate with steps. It’s nice to be able to track my workouts and give myself new goals to work towards. However, there are some major bugs when it comes to trying to track food intake. Half of the products I try to scan in have completely incorrect nutritional information on the app, with completely different serving sizes as well. My display of Macros is pretty much never correct because of this, and there’s no way to flag incorrect nutrition information. On top of that, sometimes the app will spontaneously decide to add random meals/snacks from previous days and weeks to my current day’s meals, completely throwing things off. This morning it randomly added “Breakfast Summary” for 206 calories and I don’t even know what that is. It will also randomly remove the calories logged for certain foods, regardless of if they still appear in the meal/snack you logged it under. I would love to keep all of my fitness/nutrition information in one place, but these problems are honestly really aggravating. I hope the Fitbit team can take a closer look at these issues so they can compete against MyFitnessPal, which seems to be generally preferred by those in the fitness community due to accuracy and lack of bugs.",4,False,Palexxo,"Love Fitbit, But Tons of Bugs",Fitbit Health Fitness
2023-10-25 20:04:16,,"I have to agree with a comment made on September 29 this year, regarding the new display. I couldn’t have said it better; icons are all the same color, too large, so more difficult to distinguish. Change it back to the old display please, while keeping the other fixes. It’s a bit boring now!

Also have to say I’m disappointed with the lifespan of the tracker. I recently purchased a new Charge 5 and am happily with it so far. I’ve purchased 3 Fitbits in about 9 years. The last one was a Charge 4 purchased in 2020, which I replaced only because I liked the colorful and easier to see clock display on the Charge 5. I recently charged up the older Charge 4 to give it to a friend, since it worked fine when I replaced it with the Charge 5. The screen is black, and nothing I do will correct it, even after a call to customer service, reading the manual, etc. It is definitely charged, as I can feel it vibrate. Warranty was up in late 2021. While I understand technology changes and some older versions may not handle new updates, the problems I’ve had are simply in the trackers no longer working properly, after a relatively short period of time. While the price point is reasonable, it’s a shame to throw out yet another piece of e-waste because it only lasts a few years. My first Fitbit lasted 16 months , 1 month more than the warranty at that time.",3,False,9 year Fitbit user,Unhappy with the new UI display,Fitbit Health Fitness
2019-09-20 16:35:19,"{'id': 10807715, 'body': ""Hi there,\r\n\r\n \r\n\r\nThanks for sharing your experience. We're here to help you with your sleep recording.\r\n\r\n \r\n\r\nWhen you haven’t moved in over an hour, algorithms assume that sleep has begun, which is confirmed by the length of time your movements are indicative of sleep behavior. You can update your watch's settings so it'll be able to better track your sleep. For more info, plase see http://help.fitbit.com/articles/en_US/Help_article/1314.\r\n\r\n \r\n\r\nIf you need more help, feel free to reach us at contact.fitbit.com.\r\n\r\n \r\n\r\nSincerely,\r\n\r\nFitbit Support"", 'modified': '2019-09-21T11:56:16Z'}","I bought my Fitbit Versa Lite after weight gain due to a back injury. It has done a wonderful job motivating me to move more and eat healthier. I’ve lost four lbs in just the past few weeks. The sleep Score and record would be awesome if it worked accurately, but it is not working well at all for me. I’m in my mid-60’s and I wake up to go to the bathroom a few times a night. Even though I’m only up for a few minutes and usually fall right back asleep, the app splits my night into several segments, each usually under 3 hours so I only get the simplified sleep details for each (or sometimes for only one or two of them) even if I’m getting 5 hrs and 30 minutes total. I don’t understand why it doesn't just keep tallying my sleep noting those 2-3 min bathroom breaks as awake periods in the total night. Last night my Fitbit only recorded sleep from 3:15 am to 7:10. I actually went to bed at 11:30 and slept very soundly until 1:15. Went to the bathroom and right back to a sound sleep until 2:45 when I woke up briefly for another bathroom break, then, right back to sleep again. My app doesn’t show or count any of my sleep from 11:15-2:45 and there’s almost a 30 minute gap between me going back to sleep at 2:48 and 3:15 when it actually did begin recording my sleep. What’s up with that??  

I also wish the calorie count was more accurate. Selected items seem to be based on user input.",3,False,Eschfineart,"Love my Fitbit Versa, but...",Fitbit Health Fitness
2020-07-30 00:19:27,,"This app is great for casual fitness tracking based on steps and heart rate but lacks important features like workout recording and gps functionality. More importantly, if you use the app to track meals you will regularly find yourself wanting to slam your head into the nearest wall. The search function is incredibly poor, returning baffling results for simple searches and not including an ability to search by restaurant or brand. If you cook a meal at home and have the package barcodes handy it’s easy enough, but god help you if you want to accurately record your meal if you eat at a restaurant or order out. It would be understandable if just local restaurants weren’t in the database but it’s just as hard to find your meal if you’re eating at a well recognized chain. Worst of all, certain foods and beverages have multiple entries for different portion sizes or for the same item sold at different restaurants or stores which crowds out the limited results when searching. For example, Coca Cola has different entries under many restaurants and retailers yet an ounce of the soda has the same nutrition information regardless of if you by a bottle at 7-11, order one with your meal at Applebee’s or get it at the McDonald’s drive through. It all adds up to a frustrating user experience which actually deters people from the goal of the app which is accurately tracking their health and fitness.",3,False,last_avenger,Infuriating meal tracking,Fitbit Health Fitness
2021-03-03 13:41:56,,"I had a charge HR and a charge HR 2 for years. They worked great and almost never had issues. This year I bought the Charge 4 and found the dreaded active zones, which was so discouraging to working out that I returned the charge 4 and sought out a charge 3. I am almost weekly having issues. The watch and app won’t sync up to show the same stats, and the Charge 3 is always having issues syncing. Once a month since buying it in November I have to take the watch off my phone to re upload. Now I am trying to sync it to my phone again, and error codes non stop. The only solutions offered are to update the phone IOS or the watch app. Both of which are updated, and I don’t seem to have an option to do a manual update. Seeing all the forums of people with these issues that Fitbit has done nothing to help out with is a poor display from the company that I used to really love. People keep having problems and the company says nothing for months to a year, but they have time to send out an email saying they’ve been bought by google ? Really disappointed in how this company seems to have gone downhill in quality of their customer service and how well their products work. I can’t buy a pricey watch because when trying out Versas they won’t read through my tattoos. It seems the only option is a new product if Fitbit doesn’t do something to actually help customers out from all these issues.",2,False,gypsytamp,Used to be a great device now a headache,Fitbit Health Fitness
2023-08-22 11:10:53,,"Update one year later:  I had to replace my Fitbit AGAIN, but I had the extended warranty, so it was easy.  Trying to return/replace through Fitbit is not easy, but doing it through the extended warranty is easy.  You just have to plan to replace it every year (and buy the warranty).  Also, I really miss the challenges!  When they sold out to Google, the challenges and badges disappeared, and I haven’t seen any benefit from being part of Google.  Bring back challenges and flights of stairs! 

I’ve been a Fitbit user since the very beginning, and I love the technology, looks, reports (especially on premium), etc. What I don’t like is how “delicate” the watch is. It only lasts a year or 13 months. I got frustrated with Fitbit and went to Apple for 4 years, and my Apple watch is still going strong, however, I don’t like the reports and info Apple provides as much as Fitbit. I switched back to Fitbit 3 months ago and, again, I love the info and reports (I do miss the up/down flights of stairs info), but my watch is already having trouble. I may have to have it replaced. I am still within the warranty period, but the Fitbit return policy is not easy and I’m frustrated that I returned to Fitbit and I’m already having trouble. So, Fitbit is the best when it works. Apple is a close second, and their watches last for years without troubles.",3,False,Ldlkdkdk,"When Fitbit works, it’s the best",Fitbit Health Fitness
2020-07-31 19:13:15,,"I love Fitbit app (features, UI, illustrations, the overall design, the friend challenges) and it’s definitely the reason I haven’t switched over to using an Apple Watch or Apple Health however I’ve noticed within the last couple months, the today view randomly freezes like a bug and pressing anywhere on it does nothing. I’m not able to go into any of the categories or view details (outside of just being able to toggle the bottom nav) Today it actually canceled out during a GPS walk I was tracking and when I went to view the app, I noticed it stopped tracking and just showed the Today view. However when trying to tap anywhere on the page, nothing happened. This freezing bug behavior has now happened to me 4-5 times over the course of a couple months and the only way i can get the app to work is by deinstalling it/deleting it, then redownloading it from the App Store. It then works after all of that but then I get the first run experience UI for each feature all over again. I’ve redownloaded many times because I still want to use this app because I love it and Fitbit so much but is this a known issue to others? Can developers fix this freezing? I would like to just use the app and not have to continue deinstalling it every time. Thanks!",4,False,nastasiaelise,Today View Freezes. Help!,Fitbit Health Fitness
2021-05-22 13:47:52,,"I’ve been using the Fitbit app for a number of years and lately I’ve had more issues than I can count. I have seen people get kicked completely out of challenges as if they quit the challenge. I’ve seen post disappear as if the individual deleted them but did not. I currently cannot get to my groups, community or feed. The app is so glitchy and unstable at this point. It doesn’t seem like anyone at Fitbit is doing anything to resolve these issues. So many people having issues setting up challenges or wait they disappear and they cannot see them on their dashboard. Here is a good one Fitbit rearranges where they are and moves them to the bottom of the screen under all the other app features. It would be nice to see some stability in this App! It’s been around long enough that things should not be doing what they are doing. Oh and one more thing Fitbit needs to work on is this Fitbit jail garbage. If someone reports someone YOU FITBIT should be investigating what was reported!!!! Innocent people have been reported when it was the person who reported them was the terrible user and should have been removed from the community. Please Fitbit fix the issues we are all having so it will be a better app. I even PAY for the subscription and have issues which is also frustrating because I’m pay for things I cannot use. Thanks!",3,False,Greatness4DLord,App Is Unstable,Fitbit Health Fitness
2020-10-27 15:28:40,,"I want to love Fitbit and this app but the devices and the app are so glitchy. I tried a Fitbit in 2012, it lasted less than a year before it died completely and support was no help. I was gifted a Charge 3 last year. Again, lasted less than a year (7 months) before it stopped working completely. Fitbit ended up replacing it and the new device has worked fine so far (its only been a month) but now the app is where the issues lie. I literally watch the tracked data from previous days disappear in front of my eyes, particularly the exercise-related information. This has been going on for weeks. I started a challenge yesterday related to tracking active minutes “in the zone” and it doesn’t seem to be connecting my active exercise minutes to this challenge so it shows that I’m making zero progress. I did give the app two stars because the adventures and virtual hikes are fun but the options are really limited. I liked the features of the premium upgrade but my Fitbit died shortly after starting the free 90-day trial so I didn’t get to try it much. I was going to pay to upgrade recently but this disappearing data makes me feel like it’s not worth the money so I’ve held off. This app has tons of potential but is very buggy. Also, I think releasing less models of watches could be a nice change in order to allow them to focus more on quality control and getting more things right with fewer model options.",2,False,Hollylovesugly,Disappearing Data,Fitbit Health Fitness
2019-05-18 03:40:19,"{'id': 8736962, 'body': ""Hi there,\n\n \n\nWe're glad to hear that your Fitbit device is helping you on your road to recovery!\n\n \n\nWe’d love to hear more about your story. Please submit your full story here: https://help.fitbit.com/?cu=1&form=stories&utm_source=FACEBOOK&utm_medium=social&utm_campaign=USA+CA...\n\n \n\nAll the best,\n\nFitbit Support"", 'modified': '2019-05-19T04:05:50Z'}","I’ve had my Fitbit Ionic for a year and a half and am very happy with it. This is my 3rd Fitbit and the Ionic addresses the issues I had with my first two ‘bits, namely a one-day battery life and the fact I couldn’t immerse it in water. The data collected by my Ionic is logically and usefully displayed on the Fitbit app. I’m a recovering heart attack patient and the heart rate data compiled in the app is essential reading for my doctor. I transcribe the heart data onto my own spreadsheets and provide them to my doctor every time I have an appointment. The accuracy of the readings is impressive and consistent and when my numbers are taken three times a week at my cardiac rehab sessions at the hospital we’ve come to use the Fitbit’s heart rate number over that of the nurse’s oximeter because my Fitbit tends to do a better job filtering out the “white noise” of my a-fib condition. Medical science is a data-driven discipline and being able to provide my doctor with hard data each visit is immensely valuable. My last doctor’s appt in April lasted NINE MINUTES - all because I provided the spreadsheet numbers compiled by my Fitbit and displayed on the app. If you’re trying to talk to your doctor about your health and how you’re feeling and don’t have numbers to quantify your opinions, well, you’re only guessing.",5,False,Road Runner 1971,My partner in fitness,Fitbit Health Fitness
