date,developerResponse,review,rating,isEdited,title,userName,App_Name
2023-06-05 02:13:40,"{'id': 37670869, 'body': 'Hi Snoopy2526! Thanks for sharing your feedback. JustFit provides users with workout plans based on users fitness levels and abilities. You can also try other supplemental workouts. If you have any suggestions or problems, please feel free to contact us by submitting a request. We are glad to help you!', 'modified': '2023-07-14T07:04:51Z'}","The concept of this app was great. And for someone like me who finds it hard to stay consistent or work out, the short intervals were perfect. I also loved how it started off slow and seemed like the workouts would build. I’ve only had this app for two days. When I downloaded it, it said it was free. And of course there are in app purchases as with any app. It would offer a premium package all of which I was not interested in. I answered the questions, and loved how they wanted to find out limitations and so on. Did the first work out the first day no problem. Did the second work out no problem. Then all of a sudden every time I would try to click a work out it would give me the promotion wall and not allow me to work out anymore. I’ve read some of the reviews that say that this app offers a seven day trial. I didn’t even get that. Barely 48 hours in and already it’s asking for money. I understand not being able to get all workouts, but it should at least get some. I would’ve liked to use the app a little more before purchasing anything. Overall I’m just really disappointed.",1,False,Misleading,Snoopy2526,JustFit Lazy Workout Fit
2023-07-15 02:37:07,"{'id': 37671017, 'body': 'Hi BethanyAnn789134! We’re sorry you feel this way. JustFit is free to download. And users can use some of the features and content. However, you do need a subscription to unlock all the features. Thanks for your understanding. ', 'modified': '2023-07-14T07:10:52Z'}","To be clear: I have a paid account. The app is acting as if I do not. I can send you screen shots of my apple account that show I have paid. Can you please help?
.
.
.
The app itself is very frustrating to maneuver. I like the general idea of the programs. I was forced to choose a 30 day program- the workouts are 4 min long, I want to do 5 days worth in one day but it “locks” the other days. This is completely unnecessary. If people want to continue, they should be allowed. I went to try another workout in another area of the app, since my 4 minutes were up. It kept asking me to measure my heart rate and no matter what my response was- it showed me an offer claim, then back to heart rate. I have already paid for 3 months and refuse to buy any more. I should not be shown ads at all considering I’ve already paid. There is no “account” area, really to understand what email address they are recording data or how it’s attached to my apple account. There are way too many 5 star reviews for this app to be believable considering the horrible experience I’ve had now for days straight.",1,True,Horrible functionality,BethanyAnn789134,JustFit Lazy Workout Fit
2023-07-03 16:17:26,"{'id': 37458282, 'body': 'Hi InTheFunk, we’re sorry for the inconvenience. If you could send a detailed account of the problem, like a screenshot or a video by submitting a request in the ""feedback"" section, it would really help us resolve this problem quickly. Thanks.', 'modified': '2023-07-05T01:49:50Z'}","I tried the 7 days trial, really loved it, and subscribed on the last day of the trial.  I started to see improvements around day 14 and was very motivated to finish the 28 days plan.  Than the unthinkable happened!  The app/videos (all of the videos) stopped working on day 23 of my workout plan.  I can hear the voice prompts but no videos.  For someone who has just started working out, there was no way for me to have had memorized all the workout postures.  So the app was pretty much useless to me.  I notified the developer of the problem over 1 week ago and have yet to received a fix/ response from them, other than the standard automated response of them receiving my request (which by the way wasn’t very helpful).  I’ve sent another message for a status and received the same automated response.  I understand it takes some time to fix a bug, but I do expect some sort of decent customer service to keep me in the loop.  As of this writing I am still unable to use the app.  I am thinking of requesting a pro-rated reimbursement but I have a feeling this request too will be ignored.",1,False,App not working on day 23,InTheFunk,JustFit Lazy Workout Fit
2023-07-05 20:34:33,"{'id': 37567066, 'body': 'Hi Emelda1967, thank you for the feedback, and we’ll take your suggestion into consideration. We are always looking for new ways to continue improving. Please stay tuned!', 'modified': '2023-07-10T02:43:00Z'}","I work out with a trainer twice weekly to keep up my strength and fitness. Have done so for years. But I wanted more while keeping costs down. I thought that this app would fill in some gaps, I need structure. 

I completely the questionnaire accurately, including current ailments. The first session, no intro, no equipment list, just let’s get ready…go! Poor demonstration of proper form which is paramount to getting good results. I needed weights of some sort, they used water bottles I fortunately had 5-lb weights handy. Otherwise I would have had to stop and find something. 

The exercises were not complicated and some were challenging as I requested. However, I thought a couple of the exercises were surprising considering I mentioned joint problems in the questionnaire. So I ended up modifying them. Overall, it was not a bad workout but my heart rate didn’t even get up high enough for fat burn. I’ll finish out the trial period and see if my opinion changes…I don’t expect it to though.",3,False,Disappointing,Emelda1967,JustFit Lazy Workout Fit
2022-10-08 03:08:08,"{'id': 32565317, 'body': 'Hi, dear user,\nSorry for the unpleasant experience. \r\n\rThank you very much for your feedback. I have given your feedback to our development team. The developers are working on these features, so stay tuned!\n\n\r\nOnce again, sorry for the inconvenience. If you have any suggestions, please feel free to tell us. \r\n\r\nLooking forward and wish you keep fit.', 'modified': '2022-10-14T02:59:41Z'}","I gave only a 3 star review because I answered a question at the beginning of my enrollment to this plan.  I answered all questions as honestly as I could, however my answer was apparently ignored when the program was designed for me.  I was asked about the things I could not or would not be able to do.  I believe the only thing I checked was “jumping “.  Therefore those exercises will have to be avoided by me and not replaced.  At 66 years old and almost 300 pounds, you must know it’s a little impossible.  Also, the question about a part of my body that’s been injured, I checked my knees and back.  My back injury can tolerate almost all of the exercises, but my knees are unable to do the crunches and my back has a hard time with the one designed to lie down and try reaching the ceiling with my feet.  The jumping exercises involving jumping would be jogging in place and jumping jacks.  Is there anyway this can be reviewed and a different doable exercise put in their places.  Thanks for letting me vent!",3,False,First review,PamelaBR65,JustFit Lazy Workout Fit
2023-10-22 07:09:15,"{'id': 39719137, 'body': 'Hi! We’re sorry you feel this way. We offer a 7-day free trial to users with “annual subscription” and a 3-day free trial for users without a subscription. JustFit is free to download, but you do need a subscription to unlock all the features. Thanks for your understanding. ', 'modified': '2023-10-25T02:33:19Z'}","this app was okay, also meaning i literally don’t know if it was working bc I couldn’t even get to day 5. on day 4 it wanted me to pay for the beginner subscription thing. the worst part about this is that it doesn’t let you continue onto day 5 the next day and says, ‘take it easy! complete day 4 before moving on to day 5’ and I cannot do anything else with this app. I had a 28 day plan and was not told I was going to just end up having to pay before the end of the week.
 that is so crappy, especially since this is allowed for 4 year olds and also advised for seniors, they shouldn’t have to be disappointed like that, including everyone else using the app. JustFit, I literally am not going to pay before even using your app for a week.. it told me I would reach my goal by November.. but I don’t even get a week. there is literally no point if I think I have a worthy fitness app and then I’m just suddenly forced to pay. that’s stupid.",3,False,couldn’t do anything,Gothic Jess,JustFit Lazy Workout Fit
2023-03-22 11:06:47,"{'id': 35624941, 'body': 'Hello there! We apologize for your dissatisfaction. JustFit can be downloaded for free and some of its features and content can be accessed without a subscription. However, to access all the features, a subscription is required. Thank you for your comprehension.', 'modified': '2023-03-28T04:07:42Z'}","I have been using this app for almost a week now. I like the questions it asks you when you first download the app to help personalise your workout plan. However, I was just about to start day 4, and when it asked me if I wanted to measure my heart rate, I clicked ""just start workout"" (no). And instead of immediately bringing me to my workout, it just kept showing me pop-up ads for their subscription service. I could not start my routine, and it didn't even work when I restarted my phone. This greatly upset me, because the ads for their subscription service were already bad enough, but now it was stopping me from using the app as a whole? That's ridiculous. I enjoy many aspects of this app except for the fact that you are constantly being asked to give them money and being roadblocked by it. Please fix this issue, developers. I would like to continue to use your app. Thanks for reading.",3,False,"It's Good, But...",BGC <3,JustFit Lazy Workout Fit
2022-11-14 11:57:31,"{'id': 33189713, 'body': 'Sorry for the unpleasant experience. We offer a 7-day free trial to our annual subscription. If you are not satisfied with something, you can cancel your subscription at any time during the trial period. Our monthly subscription and quarterly subscription does not contain a 7 day trial period. If you have already paid and want a refund, you can contact Apple Pay for a refund.  \n\n\r\n  \r\n\r\nHere are the steps: \r\n\r\n1. Sign in to reportaproblem.apple.com. \r\n\r\n2. Tap or click ""I\'d like to,"" then choose ""Request a refund.”  \r\n\r\n3. Choose the reason why you want a refund, then choose Next. \r\n\r\n4. Choose the JustFit, then choose Submit. If you were charged for a subscription that you no longer want, you can cancel the subscription. \r\n\r\nOnce again, sorry for the inconvenience. If you have any suggestions, please feel free to tell us, we will do our best to improve our app! ', 'modified': '2022-11-16T08:03:16Z'}","When trying out the app I got an offer for a free 7 day trial I signed up and was immediately charged for a month instead. I tried reaching out to the app customer service for a refund but never received a response. I never used the app and now I never will. I do not like being misled and then not receiving any response to an inquiry. Very poor customer service.

Edit: I received a response! Not when I emailed multiple times for a refund but when I left a negative review… interesting. I have seen several reviews with the same issues that I had. You’re wording is misleading and you are benefiting off of that. The response that I received is “if you don’t like the app then you can cancel”. I have cancelled. In face when I realized what happened I cancelled immediately. Im not looking for guidance on how to cancel. What I want is my money back for an app that I never used. A customer service rep should reach out to address the issue. But that was not offered to me or as it seems any of the other users that made the same error in clicking on this app.",1,False,Misleading and non responsive,MaggieRooo,JustFit Lazy Workout Fit
2023-11-01 01:50:23,"{'id': 39901236, 'body': 'Hi! Thank you very much for your feedback. We have various workouts in “Workouts” where you can find the exercises you like. We take care of our user experience seriously. Our team is already working intensively to optimize the algorithm. Thank you for your understanding.', 'modified': '2023-11-03T01:15:23Z'}","When it asked me if I had any injuries, that might be a problem, it only allowed me to list one that is a problem. And in the first session there was one exercise. I simply could not do. It was the crunch because of issues in my muscles between my shoulder blades it was simply too painful, in the second workout there were four exercises I could not do when it wanted me to do planks using my feet that was not going to happen. I had to do it on my knees, and again I could not do crunches at all or any kind of pulling my shoulders off the floor toward my knees, or feet in the air, it never gives you an opportunity to say whether or not your capable of doing a particular exercise. It does not adapt to your needs at all. Some of my problem areas are not even listed as possibilities. I have had a mastectomy with the right pectoral muscle cut any lifting of my right arm starts excruciating muscle spasms, but saying that your pecs are off-limits is not an option. Not beginner, friendly.",2,False,Does not adapt to my limits,Khbkjbkjb,JustFit Lazy Workout Fit
2023-03-18 02:21:30,"{'id': 35476547, 'body': 'Hello, thank you for your sincere feedback. Our products are free to download and offer a 7-day free trial for annual subscriptions. During use, you can make exercise plans according to your own conditions. But you need to pay to unlock more sports content and guidance, and we will continue to update the content. We hope you understand and  hope you stay healthy!', 'modified': '2023-03-20T09:07:47Z'}","I have a have problems with consistently working out. I came across this app just scrolling through any possible workout apps. I found it and made my personal plan or whatever. I immediately got addicted to it and could not wait until the next days were unlocked. Well I got to the 4th day today and realized that all it wants is your money, it does not actually care if u get fit. After the fourth day it will lock it down unless you pay $24 for it. You see that would be fine I would’ve understood that for the personalized plan, but it locked down every workout on the app. I literally can’t do any type of workouts unless I pay the money for it. I don’t know it just really annoys me I feel like the app should tell you before you download it because some people don’t have the money for that and they want to better themselves for free. I fell in love with this app and it just crushes me that I won’t be able to continue working out on this app.",2,False,Its a love hate relationship.,irritated alley,JustFit Lazy Workout Fit
2023-03-04 13:57:52,"{'id': 35224990, 'body': 'Thank you so much! It means the world to us ❤️ We will update our content and improve our app! Stay tuned! Looking forward and wish you keep fit.', 'modified': '2023-03-06T09:30:44Z'}","Well first of all, it is a good workout app and manage to use it everyday. I was able to get a deal to get over half off of the annual subscription, but even the regular price is cheaper than a gym membership. However, this being advertised as lazy workouts is misleading since they are harder than you think, and even though I set the times for 15-20 minutes, my workouts last up to 35 minutes. Although you can skip the ones you don’t want to do, and I modify some to be able to do them. You get a quiz in the beginning and they start you off easy, and when you finish your block, you get another quiz and can change what you want to work on next.",5,False,Harder than it looked in the ads,Metalchick36,JustFit Lazy Workout Fit
2023-06-16 15:56:43,"{'id': 37670935, 'body': 'Hi Immlwyer, sorry for the unpleasant experience. Thank you very much for your feedback. \nWe have various workouts in “Workouts” where you can find the exercises you like. \nWe take care of our user experience seriously. I have given your feedback to our development team. Our team is already working intensively to optimize the algorithm. Although it will take some time, we will definitely optimize it as soon as possible. Once again, sorry for the inconvenience. If you have any suggestions, please feel free to tell us. Looking forward and wish you keep fit.', 'modified': '2023-07-14T07:07:28Z'}","I thought I was getting a 7 day trial and ended up getting immediately charged for 3 months. I can accept that it was probably my fault for not reading well enough and clicking the wrong thing. A $30 mistake. 

Now I’m really wishing I hadn’t done that. This is ridiculous. Why go through the whole question thing at the start when your app just pretty much ignores them?

I indicated knee and wrist injuries. However, from the very first day there were floor exercises that require being on my knee. Which I cannot do because of (wait for it) my KNEE INJURY. 

Not 2 days later we’re multiple exercises that would have put serious stress on my wrist. Come on. What a waste of money if I can only do 2/3 of the daily exercises. 

The opening questions would be far more useful if they were actually incorporated in the plan. Or maybe there needs to be an expanded list of things to avoid. 

For instance, I specifically marked “no jumping.”  Guess what I got?  A plank jump. So I got a 2-for-1 on things I can’t do. Jumping plus wrist strain.

So my recommendation here is that you expand and pay attention to the limitation questions. Or, in the alternative, just get rid of them altogether and put a disclaimer before purchase that only fully functional people will benefit from your app. 

Not to mention I sent this as an email to customer support and go zero response. 

Canceled. Really annoyed that I wasted my money. Moving on to something that will actually work.",1,False,Don’t waste your money,Immlwyer,JustFit Lazy Workout Fit
2023-10-10 02:27:17,"{'id': 39464690, 'body': 'Hi, we are so touched by hearing such sincere and warm feedback and we so appreciate your love towards our app. We’ll take your suggestion into consideration. We are always looking for new ways to continue improving. Please stay tuned!', 'modified': '2023-10-12T01:24:37Z'}","This is an amazing app over all !!! Only thing that I have found wrong with it is that it starts really fast and does not explain what to do. Also I think that there is a few questions that they could add because there was some things I could not say(example: they could could have asked if there was anything that we knew we could not do ext.) but besides those small things I think this is an amazing app and no one should have a problem with it. 
Update: this update is 1 year of having this app and it has help me so much!!! I have been so much healthier and happier. Also I am looking a lot better then I ever did before I have this app. I am also still doing over half of the things this app teached me to do. I am so happy now and still think everyone should have this.",4,False,This app is amazing,HorseGirl12Slayyyyy,JustFit Lazy Workout Fit
2023-04-04 13:08:53,"{'id': 35819990, 'body': 'Hi,\r Sorry for the unpleasant experience. We\'d be glad to help you out!\n\r\nYou can amend your plan by following steps:\r\n1. Click ""Plan Setting"" in the top right corner of the home page.\r\n2. Modify any of the content.\r\n3. Save Settings.\r\n4. Home page plan will be refreshed automatically.\r\n\r\nOnce again, sorry for the inconvenience. If you have any suggestions, please feel free to tell us, we will do our best to improve our app!\r\n\r\nLooking forward and wish you keep fit.', 'modified': '2023-04-07T02:02:16Z'}","The app created a personalized program for 28 days. It was good, so I ended up subscribing after a few days since I couldn’t continue with the program until I subscribed. When I finished the 28-day program, a button popped up to create a new customized plan. So I did, and did the first workout of that new plan. The next day I expected the second workout of the new plan, but all O saw was my original plan all done and an option to create a new custom workout plan. So I thought it was a fluke, so I created a new plan again and did the first workout again. When I finished the workout, I checked my plan, and sure enough, I was back at the end of my old plan with no new plan showing. I tried starting a new plan 3 more times with the same result. It’s a significant glitch, and I emailed the developers twice with no response. I paid a year subscription, and this is very frustrating. I don’t want to do the same plan over and over the entire year.",1,False,Stuck after the first 28 days,Hyga,JustFit Lazy Workout Fit
2023-08-21 23:47:26,"{'id': 38488786, 'body': 'Hi! Thank you very much for your feedback. We have various workouts in “Workouts” where you can find the exercises you like. We take care of our user experience seriously. I have given your feedback to our development team. Our team is already working intensively to optimize the algorithm. Thank you for your understanding.', 'modified': '2023-08-24T01:22:41Z'}","I like how the app is set up, I can easily see how each exercise is done but …. If I get on the floor, I run a big chance of not being able to get back up! I need to build up strength (especially legs) before I tackle that. Also, I have a big issue just getting started. I’ve had the app for three months or more and I just did the first day. How do I change the program to one that has no floor exercises (until I’m ready) and focuses on a 70 year old out of shape and overweight body? I’m also a huge procrastinator as evidenced by delaying 3 months at least to even start! I can’t find a place on the app to ask a question or access my account set up. I’m stumped. Hope someone can help me!",5,False,If I would only do it!,GrannySuze,JustFit Lazy Workout Fit
2023-01-04 05:12:18,"{'id': 34358487, 'body': 'We are so sorry for the unpleasant experience. Since JustFit has just launched, we were too busy to reply to emails in time. If you have already paid and want a refund, you can contact Apple Pay for a refund.\r\nHere are the steps:\r\n1. Sign in to reportaproblem.apple.com.\r\n2. Tap or click ""I\'d like to,"" then choose\r\n""Request a refund.\r\n3. Choose the reason why you want a refund, then choose Next.\r\n4. Choose the JustFit, then choose Submit. If you were charged for a subscription that you no longer want, you can cancel the subscription.\r\nYour comments are quite important to us so we would appreciate it if you could update your review if we could help you solve the problems. Once again, sorry for the inconvenience. If you have any suggestions, please feel free to tell us, and we will do our best to improve our app!', 'modified': '2023-01-18T13:03:45Z'}","I downloaded this app and when I signed up for the 7-day free trial, it was an automatic charge. WHAT A SCAM!!! Apple should remove this from the Apple Store. The workouts also appear to have little to nothing to do with the intake questionnaire. You can google workout plans for free online - now I am having to go down the rabbit hole with Apple to get my $$ back. I don’t even want to dig deeper into what is done with you data. STAY FAR AWAY FROM THIS APP AND DO NOT DOWNLOAD IT. IT IS A SCAM!

Update, I was granted a refund by Apple when I explained everything that I experienced same as everyone else. However two days later, I received a repeat charge on my credit card - with no record of purchase from the Apple Store. So now I have to have the fraudulent charge investigated and refunded, will likely need to get new cards issued. All of this due to downloading this horrible app that also misrepresented its own function in ads. 

THIS IS INTENTIONAL FRAUD AND A FINANCIAL SCAM! PLEASE DO NOT USE IT!!!!",1,False,PLESSE READ - SCAM! NO 7 DAY FREE TRIAL - AUTOMATIC CHARGES,Mahrinah von Schlegel,JustFit Lazy Workout Fit
