date,review,rating,isEdited,title,userName,developerResponse,App_Name
2020-05-08 04:38:58,"I have long sought a way to learn meditation that would work for me. All felt too long at first, and asked for most focus than a beginner could ever have. This App is OUTSTANDING. Short times at first, yet the meditation WORKS. 5 days in, I extended my time to the longest available and was sad two days in a row when it was done so soon! Currently on the 7 day free trial before paying for a year, as of 2 minutes ago. I want more! I want to meditate as long as my brain will allow, and it’s currently so worth the subscription to me! I will be exploring the benifits of a paid subscription over these 7 days, and will come to update what I decided. Already, was thrilled to be able to move onto the next step in my plan tonight without waiting until tomorrow. Excited to see the other plans it unlocks. I’m a believer!! When I finish every night I sincerely feel... better. Peaceful. Calm. Working in a retirement community during COVID, this is a big deal. I told someone last week I am on the verge of a mental breakdown. I am feeling like that is lessening and I feel stringer daily in my head and emotions. If that improves with the added features of a subscription, it is worth WAY more than $50 a year to me!",5,False,Impressed,DLily406,,Balance Meditation Sleep
2019-12-25 16:47:55,I couldn’t agree with Jared who also took the words out of my mouth. Although I have been through some formal trading in a grip setting with a Counsler and even have a therapist this app is fantastic. It’s starts you off slow and had me actually pick up on some of the things I missed in my class. They start you off slow and ask you personal questions so that they may build the sessions around you on a personal level. I love that! It’s like a real one one and it keep me wanting more. I retired now at 55 with a full pension with Medical and now I watch a spend time with my grandchildren. But who would have ever thought the rest of my life sound peaches and cream. I suffer from anxiety and stress that I know I bring upon myself which gets me physically and emotionally sick! I can’t watch my grandchildren like that. I have to be wit a sound mind loving and caring and let go and let God. I love this app as it allows me to do just that!!! Please continue to grow and help others as this is a blessed app for all that need it!! Happy holidays to all and may you find your peace! ❤️,5,False,One of the Best if not the best Mindfulness meditation tool box in the market today!,LPCONGAS,,Balance Meditation Sleep
2020-05-01 16:39:51,"I have been trying for years to get into mediation but it has never worked out for me. It was impossible to quiet my mind or keep myself from distraction, and I would end the sessions more frustrated than I started. From the first Balance mediation, I was hooked. What I needed was GUIDANCE— instruction, someone teaching me to mediation skills, not just mediations telling me to quiet my mind and me not knowing how to do that. I have mediated everyday since downloading this app, and each day I learn how to do it better and better, which makes me keep coming back. It’s the best app for meditation, hands down. The foundations classes are fantastic for this, but also the singles are great as well — I use the wind down and sleep ones every night before bed, I’ve used anxiety and SOS many times in acute emotional states. It’s helped me stop relying on substances as much to regulate my mood, because I’m able to do it with the skills I learned in this app, or I can turn to the app for help instead. I got it for free during their coronavirus promotion (bless them) but I will pay full price every year for this app because it is worth it. Try it out, change your life.",5,False,The only thing that has gotten me into mediation,anxietyposs,,Balance Meditation Sleep
2022-01-12 19:43:29,"I am writing this review after using Balance app for 6 months (got 1 year free). Will buy the full version soon. Have used all the meditations in the app whether it be a plans, singles or the immersive (these are pretty interesting too). Short summary 1) Bit size meditation will help you form the habit of getting into meditation which is pretty cool. 2) Each plan will develop a specific mental skill and continue to strengthen your mental well-being 3) Skills it will help you develop : Focus, Communication, Breathing, Relaxation, Concentration, Positivity, Labeling (i might be missing few) 4) Labeling skills is so great which allows mediator to bring back their focus if you wondered during meditation. 5) I like both meditators but Ofosu is my personal favorite. Overall i have learned over the period of time from great people that keeping myself happy is my responsibility 100% and no one else’s. I am fortunate that along the way , found Balance app which has changed my life for good. Disclaimer: This is not a paid review nor the balance app will ask you 100 times to provide a review. I wrote when I felt encouraged to write one.",5,False,Changed my life for good,Kunalvai,,Balance Meditation Sleep
2020-12-09 18:38:41,"Truly, this app is outstanding. The way I’ve built my meditation practice up from 0 and implement these teaching into everyday life is amazing. You learn and are encouraged to keep going even when you feel like you’re “messing up”. They really know what the pain points are for biking a strong meditation foundation and help you overcome those barriers. Also their rewards system in the app really does keep you engaged. They keep track of your days in a row that you’ve practiced and I can’t tell you how many times I was thinking “ah I’ll skip today” and remembered my streak and didn’t want to break it because I was so proud of how long I had stuck to it. They track your time and progress so you can really see how much work you’ve done! 

All of the above is just what their foundations plans provide. They have soooo many other meditations for everything you might struggle with like eating, procrastinating, holiday stress you name it. It’s not just the normal “reduce stress and find inner happiness”. They really do it all and I’m so grateful! Whenever I can afford to buy the lifetime membership I will because it’s truly that life altering to me. 💜",5,False,The best meditation app,jasjac4,,Balance Meditation Sleep
2021-01-05 15:06:49,"I started using Balance when I clicked on an Instagram ad offering a yearly subscription for free. I’m a sucker for deals. I had tried some other meditation apps, but I just never stuck with any of them. I have a history with teaching mindfulness groups, so I do have some experience with this material. So far with Balance, I have a 41 day streak completing four foundations plans! I really love the layout of this app. They do a really good job of explaining different skills and it’s really interactive. You can click on icons and it gives you an explanation in case you forget what a term means. I appreciate the little quizzes before some of my meditations to keep the things I’ve learned fresh. There is a lot of positive reinforcement and I’m constantly congratulated and reminded of how well I’m doing by simply just showing up and trying. I also love that they are interactive on Instagram. I’ve attended two of the Instagram lives where Oofasu answers questions and does brief meditations. There is just something about the setup of this app and the people that I love, and I look forward to my daily goal of meditating. Thank you so much!",5,False,I am loving this app!,leesto0107,"{'id': 22618135, 'body': ""Hey there! Thanks so much for your review. It means a lot to us! We'd love to feature you and your review on our website - if you're interested, email us at support@balanceapp.com and put “Featured Review” in the subject. Thank you!\n"", 'modified': '2021-05-04T16:16:31Z'}",Balance Meditation Sleep
2022-09-27 06:53:29,"This app teaches you so much about different meditation techniques and it has been amazing for me. I struggle so much with letting go of strong emotions that I feel. When I’m sad, I’m sad for a long time. When I’m angry and frustrated, I can be angry and frustrated for the entire day. These guided meditation sessions have been able to help me let go of those emotions, not to push them down and to hide them, but to simply let go. It also helps me because I can get so caught up in my own thoughts that it becomes so tiresome being in my own mind. Meditation helps me shift my focus from those thoughts. I’ve been trying to meditate at least once a day, and it’s a little difficult some days. But the days that I do take the time for myself to meditate, I feel lighter and happier and like I’m able to step out from under the dark cloud of frustration, stress, worries, fears, sadness, etc. I’ve seen an improvement in myself over these past couple of months and if it’s something that you think would be helpful for you, I hope you can find solace through meditation.",5,False,I’ve found solace through meditation,snackpack95,,Balance Meditation Sleep
2022-11-29 13:36:34,"I am only on my third day of using the Balance app for daily meditation and am LOVING it! I am new to meditation, but have heard great things. I currently have a lot of stress with work and also manage anxiety, depression, and Bipolar disorder, so I am always looking for new tools to help maintain a healthy balance with my mood, and in life. Specifically so far I have appreciated the smooth calming voices, the positive encouragement and reinforcement, the education of the effects of meditation on the brain physically. I love that I am learning so much!! I also have had issues falling asleep and staying asleep lately, and the sleep stories and sounds have helped greatly! I would like to thank the creators, developers, and anyone else who has made this app what it is today. You are making a difference! I also appreciate that you have offered a free one year subscription(with the option to donate) to fully try out the app before committing to purchasing. Most apps offer one week, and that is just not enough time to fully know if the app fits a person’s needs and lifestyle. THANK YOU!!!",5,False,Fantastic!!,U2wannaB,,Balance Meditation Sleep
2022-05-16 12:25:28,"The meditations are aligned with your specific needs based on analysis which is one reason I left Headspace. I like that it builds on your level based on my input, asks how I felt about the meditation, reviews what I learned. It beats Headspace because it’s tailored to the individual and guides me to what plan I should work on using my data. The only improvement I would make is the badge system. There should be more badges to reach quickly to encourage continued use. I know there’s something towards intrinsic motivation but for something that many people aren’t used to including in their day, early accomplishments will motivate until it becomes a natural part of the day. It’s hard to get 10 days in a row but 3 days is doable for first timers. Also 10,000 minutes is almost 3 years of meditating daily for 10 minutes and there’s nothing in between 10 days and 10,000 minutes. That’s a huge gap. I doubt many people will reach that milestone so maybe remove the badges and just share how many days/hours of meditation or add more badges to encourage use.",5,False,Love this app!,Kindasweetish,,Balance Meditation Sleep
2023-01-03 14:14:57,"TLDR; please consider keeping smaller amounts of time for all of your Foundations courses, or at least a slower build up (5, 7, 10). 

In the Foundations courses, the jump from a choice of 5 or 10 minutes in Foundations 1 and 2 to only the choice of 10 or 15 minutes in Foundations 3 really turned me off. I know I would like to work up to 10 minutes, but I should be allowed to do that at my pace. I feel strong armed into it which makes me resist (plus, sometimes I really only can do the 5 minutes, which is actually more like 7-8 minutes with all the prep talk before meditation starts). So this shift in Balance also makes me feel somewhat ashamed that I’m not able to always delve into 10 minutes easily (or that I’m not taking that time for myself). I also know that I can do the singles, but I would like to continue on Foundations. I know this is all on me regarding the feelings, but if the app touches those pressure points, it means something’s not working. So, long story, please consider keeping smaller amounts of time for all of your Foundations courses, or at least a slower build up (5, 7, 10).",4,False,I really love this app but…,chatblanc7,,Balance Meditation Sleep
2021-05-26 05:37:20,"First off, I really like the app. The sleep meditation narrator’s voice is extremely peaceful and helps you fall asleep quicker. The software is easy to use and well thought out. However, this “1 year free trial” barely has any options. This is the only free trial I’ve used where the software appeared to be fully locked. Free trial means you get the full app for a certain amount of time, to see if the subscription is worth the cost. Unless other options are unlocked through using the app, it appears as though they are locked due to being on the free trial version of the app. It’s not a free trial if the software is locked. Just saying. I cannot give this app a higher rating right now as I cannot use 99% of the features, therefore I cannot evaluate how they work. If more options open up during use or the developer addresses my concerns of locked software on a year free trial, I will update my rating.

Opened the app today and all items appear to now be unlocked. Unsure if it had a timer or the reasoning behind locking software. Updated to five stars.",5,False,Locked Trial?,Dubsack4209779,,Balance Meditation Sleep
2022-10-23 19:46:01,"I have been struggling for years to try and figure out how to release all my bottled up stress. I was an avid runner and went to the gym daily. I was in a car accident that has prevented me from being able to much of any physical activity. When I was stressed I would always go for a run but for the past six years that wasn’t an option. Since I was a small child I have also always struggled with severe anxiety and ADHD which makes it hard to focus. This app has given me many strategies to help stay grounded even during stressful times. I really enjoy the positive redirection and guidance during the meditation sessions. As my mind goes a million miles a minute it’s nice the app will help refocus your attention to the now moment. I also work in special education with low income students that have many struggles in their lives. I try to bring in coping skills from this app and else where into the classroom. This app has been a lifesaver. Also, if you enjoy the app there is a podcast that they host you may want to check out as well.",5,False,Fantastic app,dezzz333,,Balance Meditation Sleep
2023-02-03 02:42:55,"Prior to subscribing to this app, I already had experienced life-changing benefits from meditating, using a meditation book as a guide. However, the tools I have been given through the practices in the Balance app are priceless. I have been using this for about a 1-1/2 years, and have finally become disciplined enough to use it almost daily. Today I completed one of the lessons within an advanced plan which took me three tries to complete (I was trying to do the meditation before bed and could not stay awake enough to complete it). Tonight I decided to do the lesson earlier in the evening while I was still wide awake but relatively relaxed. HOLY MOLY!! It was mind-blowing. I truly had a life-changing epiphany! The tools I acquired today will forever improve my life. I am so grateful. —- Don’t miss out on the benefits of meditation and the Balance app. Leave yourself a note on your fridge or To Do list to use it every day as a reminder. You will be better, more at peace, spiritually freer. You will find yourself in charge of your happiness.",5,False,Profound personal growth using this app,MamaChile,,Balance Meditation Sleep
2020-10-18 22:43:48,"I don’t leave reviews. Ever. This app is AMAZING. The plans are great. Even if you are experienced in meditation, the plans help you build onto what you already know. If you’re new to meditation this app has the foundations plans with different levels. You finish one plan and you move on to the next. The immersive music meditation is absolutely beautiful. All of the immersive meditations are beautiful and unique. I’ve tried to find similar meditations on other apps or even on the web but can’t find them. They are unique to Balance. Balance has... well.... helped me find my balance. Over 15 hours spent meditating and it doesn’t get boring. They keep adding new plans and I can’t wait to finish them all. I’m currently on the Fear plan, the Fear plan isn’t my favorite one that I’ve done so far but it’s still extremely helpful. Can’t wait to see what else is to come! If you’re new to meditation or want to deepen your meditation practice, get this app. You won’t be disappointed with its user friendly interface and it’s beautifully designed meditations.",5,False,Helped me to find my “Balance”,devildoll.x3,,Balance Meditation Sleep
2022-03-05 14:18:50,"As someone that has dabbled with meditation at various points in my life I thought I knew what to do. It seems easy right?! But, I can say that actually doing this program and staying committed to it is really laying a beautiful foundation to build upon. I love that it is very customizable and even on the days when life is busy I am still able to keep my commitment to daily meditation. In the past I would feel overwhelmed about not getting everything “right” with meditating or having wandering thoughts. The way balance addresses this, helps you to acknowledge, and bring it back is really encouraging. I love that today the message was meditation is a workout for your mind. This analogy gave me an immediate flashback of starting to workout when I was overweight and how “bad” I was at it and I compared it to now and how strong I am. I found this app on an IG ad and I can 100% say I am so happy I followed this ad and joined! The free offer was enticing and I will stay committed to using this app even after I start paying for it.",5,False,Life changing!,kmeggs,,Balance Meditation Sleep
2023-02-20 22:08:25,"Over the past 5 years, I’ve used several apps and platforms for meditation and mindfulness, most of which have been helpful.  Balance is on another level.  Even though I have several years of experience, I decided to start the program at the beginner level, and I am so glad I did. I am re-learning old concepts, and material is being presented in a more academic style format that is extremely effective in its delivery.  I’ve only completed 4 modules at 10-15 minutes each and I feel like I have absorbed more than my entire ‘career’ of practicing mindfulness.  The sessions are typically focused on a particular skill, and then as you progress it builds on previous knowledge.  I feel more confident than  ever that I will get the most out my mindfulness practice now that I’m going through this series.  I actually look forward to my daily sessions now.  I got my first year free, but I would absolutely purchase this program if it hadn’t been free.  It is an incredible value for your time.",5,False,Best for learning to meditate,Nicaraguan76,,Balance Meditation Sleep
2023-07-14 14:26:20,"My sister suggested Balance to me a over 6 months ago and now I’m suggesting it to my Friday and family. I can feel myself changing, I have gained the skills through meditation to calm myself when stressful moments come up. I have learned to be kinder to myself, I no longer dwell on negative thoughts. Balance has guided me to a new way to think about everyday thoughts that arise and it’s provided me the skills to embrace every one of them. I am so grateful for this app, it’s really difficult to put into words. I’ve tried other meditation apps but there’s something about Balance, maybe it’s Ofosu’s voice!!! His voice is so calming and comforting, I feel like he’s actually there with me. What can I say? I love everything about this app, even on days where I don’t have 20-30 minutes to meditate there are options for a 10 minute daily meditation. I  enjoying all the skills I am building for myself and I’m more in tune with my thoughts and how to approach them. Thank you Balance♥️",5,False,So Grateful For This App,Diamanté labios,,Balance Meditation Sleep
2022-08-13 05:40:10,"I have used other meditation apps and they are either overloaded with too much stuff I don’t care about or don’t really teach you the basics of meditation. I love how this app builds on each skill and explains the reasoning behind doing it and clarifies what you might be thinking when doing it. I actually was able to use the skills in learned in the first few lessons in real life to calm my anxiety. 

Furthermore it really is a free year. It seems a lot of people in the reviews don’t understand how to navigate an app or how to cancel a subscription before it renews. There is an option to donate a few different amounts for the year or to use it completely free so don’t let those reviews dissuade you from downloading this truly fantastic app. I will be deleting my other meditation apps and purchasing the lifetime membership in a bit. 

Please keep this app clean and simple like it is and don’t jumble it up with an overwhelming amount of weird content I don’t care about 🙏🏻",5,False,Actually teaches you to meditate,ss1984sd,,Balance Meditation Sleep
2023-09-06 22:31:50,"I started using Balance during COVID and it’s now been three years of using this app daily. I had tried meditating using other apps, mainly Headspace and Calm. I found both overwhelming and the apps were bloated with features. I even had a subscription for free and never used it :/
Balance does such a great job at keeping things simple. You just open the app and can get right to a meditation. I love that there is no decision fatigue because it’s super curated. 
Leah is the most amazing coach. Her voice is so soothing, but not robotic. She finds the balance between calm and not cheesy. 
I have completed almost every plan in the app. I wish there were more. I think the app is moving more towards being a sleep support app. The new meditations are only the Individual ones. Those are fine, but I like the plans because they’re a curated set of meditations that compliment and grow from each other. You really feel like you’re accomplishing something with each meditation. 
My one recommendation to the app designer is to make the meditation intros optional. Please include a SKIP button. There are three or more questions you are required to answer before the meditation even begins and it’s super annoying. 
Also, there is a transition state after finishing the questions, which claims to be personalizing the meditation. But just close the app and it skips it! Best bug ever. Please keep this!
Thank you for making such a wonderful app. Has absolutely been life changing.",5,False,Life changing app,dandelionlion,,Balance Meditation Sleep
2021-01-09 18:36:35,"I have wanted to have meditation be a core part of my routine for a long while now. For the last two years, I have ardently fought finding this journey through an app. I didn’t want to have yet another routine dependent on a gadget. But I realized that depleting my energy by resisting the support of an app was beginning to outweigh the benefits of starting somewhere. I share this because Balance has addressed my trepidations of app-based meditation instructions. The UI/UX is thoughtfully designed to not have the app be the core focus. It doesn’t ping me everyday for my attention. It is there when I am ready for it. It’s Ofosu’s coaching and guidance that has made it stick for me. I especially love the feedback loop, which accurately personalizes the meditation foundation for my needs. Thank you, Balance and Ofosu, for this incredible contribution to our community. I have my good days and my bad about the tech world (as someone who works in it too!), and you have proven all of the benefits that it can have, when done right.",5,False,I finally got unstuck thanks to Balance,Antara.A,,Balance Meditation Sleep
2022-06-20 04:37:49,"This app has helped my family and me to get a better nights sleep over the past year through the one-year free trial that they offer. The app is unique as it offers a new customized meditation every day. They have a good variety of meditations for kids and my daughter loves to choose what to listen to based on the pictures. The more I explored this app, the more surprised I was by the amazing variety that this app offers. I used this app frequently over the last year and still found new and surprising features. The team that put this together seem to really care about keeping things fresh.

There really is only one issue. This app does not support family sharing. I was about to purchase the lifetime subscription, but I would have had to buy it twice so my wife could have it on her phone to help put the kids to sleep when mine wasn’t available. 

I really could not recommend this app more. I have searched for other apps that do support family sharing, but the most they could offer was a small selection of pre-recorded meditations that will stay the same when you listen to them multiple times. Balance shines when it comes to audio quality. Most other meditation apps just don’t sound nearly as relaxing.

If you are in a situation like mine and you can afford it, I would highly recommend getting the lifetime subscription to this app. I just couldn’t afford to pay for two subscriptions just for my wife and I to listen together on one device 95% of the time anyway.",4,False,Fantastic app!,Supersmith36,,Balance Meditation Sleep
2023-09-02 09:05:52,"I typically never write reviews for an app because I tend to think that most apps for me are just used to pass time. I really love this app, I downloaded It about 30 minutes ago because of an ad I seen on instagram saying a free year trial, have to say that when this trial is up I’m most likely going to renew it. It’s awesome. It’s asks you questions at the beginning so it can personalize things that are aimed directly towards helping you as an individual. Covers a wide variety of things you can do. I’m really restless when it comes time to try to sleep and I was testing through the features of the app and found one where it helps you towards not biting your nails anymore, as I struggle with that. Anyway, within 5-10 minutes I was in an extremely relaxed state of mind and didn’t feel like my mind was running rampant. I would have fallen asleep if I wasn’t purposely trying to stay awake to test the rest of the app. Amazing. Would 100% recommend",5,False,Love this app!,Hdkbfkghkbcfrf,,Balance Meditation Sleep
2022-05-30 14:48:59,"First of all, I never write reviews. NEVER. But this app is helping me SO much and I had to share in case it helps someone else in a similar situation. I have never really meditated but have always been interested, just wouldn’t carve out the time to do it. The Instagram promotion for a free year of Balance caught me at exactly the right time—going through a difficult breakup and finding myself experiencing lots of confusion, anxiety, negative thoughts, self-doubt, fear you name it. I have been waking up sad, grieving, lots of rumination and swirling thoughts, but after taking time to go through a 5 minute guided mediation after waking, I find that my brain feels more clear, I’m a little less anxious and slightly more positive/invigorated. These are fractional improvements, but improvements nonetheless and I’m grateful for that. I’m only on day 4 of the Foundations program and can’t wait to see how my brain transforms over the next few weeks, months, and year.",5,False,"More calm, clarity, peace post-breakup",Lrwaugh09,,Balance Meditation Sleep
2022-04-16 04:39:39,"As someone who has meditated for years, I felt the need to have a refresh and broadening of my skill set. This app appealed to me because of it’s claim to adapt to the user based on usage and feedback, and that it has plans for people who have more experience with meditation. I succeeded in my goals to refresh and expand my skill set, and I’m actually still using it daily. However, I wish there was an unguided option that is *completely* unguided, since even the “unguided” single still has vocal cues. There are times where I still want a minimal reminder of how much time has passed. So, I still use a different popular meditation app that has an open-ended meditation option, which has further options such as no bells or a bell after a certain time interval. I truly hope the Balance app adds this option, because it seems very easy to do, and the other app has these options as a free feature in their app.",5,False,"My favorite meditation app, but…",MrsKM5,,Balance Meditation Sleep
