rating,flair_sentiment,date,developerResponse,review,isEdited,userName,title,App_Name,has_leaderboard,has_challenges,has_points,has_badges,has_feedback,has_social,has_tracking,has_goals,has_narrative,has_collab,word_count,Element type,Mentions
3,neg,2022-11-23 01:22:50,"{'id': 33412797, 'body': 'Hi there! You can select which categories to see in your affirmations by going to either the reminder or widget settings (depending on which you prefer, or both) and selecting My Own as the category. Please be sure to deselect any other categories. Please let us know at hello@monkeytaps.app if you need more help with this. ', 'modified': '2022-11-28T17:08:59Z'}","I wish they didn’t add their own affirmations mixed with mine without my consent. 

Everytime I hear or read a quote I like I will add it. So i have hundreds of messages combined with my own affirmations. And it’s nice to let the universe show you the message you need to hear at that moment. Like putting your itunes on shuffle. When that is interrupted by “read it. Internalize it.” or some random body positivity message it ruins it.

I like the quote “stand guard of the door to your mind.” That’s why I use this app and deactivate social media periodically. So even though I AM is trying to be encouraging and I appreciate that, I wish I could toggle that in settings so i only seethe  messages i want going in.

( Likewise, I have to add a bunch of dots and line breaks to hide the “read it internalize it” add on for small affirmations. )",0,CapnJasbo,Love the app except,I am Daily Affirmations,0,0,0,0,0,1,0,0,0,0,160,has_social,23
5,neg,2021-02-08 23:37:36,"{'id': 21073681, 'body': 'This review made our day! Thank you so much for sharing your experience with us.\n', 'modified': '2021-02-15T19:22:46Z'}","I don’t review apps.  I am not on social media for a reason.  All that negativity.  This app is the opposite.  Always an affirmation that comes at just the right moment.  You can never get enough positive feedback because humans are are hardwired to think negative thoughts about ourselves and those around us.  Counter programming, as much as you can get!  Download it now, upgrade or not. Start on your path to positivity.  Then pass it on! 🙏",0,Starry941,It works!,I am Daily Affirmations,0,0,0,0,1,1,0,0,0,0,78,has_social,23
5,pos,2023-07-13 04:04:482021-11-12 15:53:162021-12-03 21:59:542023-04-01 05:17:212021-02-28 05:04:512021-05-10 23:46:552022-08-16 18:28:562022-12-13 04:23:072021-09-29 06:41:502021-08-23 19:35:452021-06-04 03:41:032020-10-10 19:33:582021-01-18 19:47:212021-07-29 15:16:492023-05-20 20:40:382022-12-20 13:47:352018-03-04 05:33:332023-04-15 02:49:522020-12-28 22:40:062023-11-13 00:26:562022-08-03 13:02:47,"{'id': 26299587, 'body': 'Hi there. Thank you so much for your review!', 'modified': '2021-11-16T11:54:03Z'}{'id': 26855164, 'body': 'We are so grateful for your kind words. Thanks for sharing your review with us and the community.', 'modified': '2021-12-15T16:27:20Z'}{'id': 35792843, 'body': 'Thanks so much for sharing your positive experience with us and our community. We appreciate your support!', 'modified': '2023-04-05T16:57:39Z'}{'id': 22771901, 'body': 'Thank you so much for your kind words. We really appreciate you taking the time out to share your experience with us, it means a lot!', 'modified': '2021-05-12T16:53:23Z'}{'id': 33750168, 'body': 'That’s so great to hear! Thank you for taking the time to give us such amazing feedback. \n', 'modified': '2022-12-15T20:48:20Z'}{'id': 25423107, 'body': 'Thanks for taking out time to rate us. It really helps us to keep going.', 'modified': '2021-09-30T16:18:56Z'}{'id': 24330939, 'body': 'Thank you so much for taking the time to leave us a review and thank you for your kind words, it means a lot!', 'modified': '2021-08-05T09:24:43Z'}{'id': 36687922, 'body': ""Wow, that's so great to hear. Thanks so much for the kind words and for recommending our app!"", 'modified': '2023-05-23T15:25:07Z'}{'id': 20174526, 'body': 'Thanks for leaving us such a wonderful review, we make user satisfaction our priority and we are so happy to hear the work we put in helps our users.\n', 'modified': '2021-01-04T21:12:51Z'}{'id': 33113282, 'body': ""Hi there! Thanks for your feedback. We’re always looking for ways to improve our app, so we really appreciate it. If there's anything we can do to earn five stars, please let us know at hello@monkeytaps.app"", 'modified': '2022-11-11T17:48:21Z'}","My friend recommended this app to me and honestly just looking at the affirmations and sayings on my lock screen sort of reminds at resets me at times. I love the fact that you can customize what they are centered around to make them more personal to you and what your are going/been though. Also the way you can like and share them on the app like a social media feed is really cool. Although I haven’t bought the premium membership the things it features are very nice and it can make the app even more personalized and self centering than it already is. I love that I can share affirmations and sayings to friends and family so it can help them out too! Truly an amazing app with and without the membership.I have been on the journey of aligning how I use my tech with my values, and it’s been absolutely amazing having I am notifications throughout the day. 

It’s the only app that I allow to send me notifications because they truly contribute to my well-being; and when I pick up the phone to go and browse social media or something else, I love having I am reminded in front of me before anything else.

I love love love this app. And such beautiful themes and affirmations are so on point! 

Interestingly, I’ve been thinking about creating tiles that are not affirmations, but just notes to self that I would want to randomly come up. For example, things like: “your grandmother adores you, she loves it when you give her a call”. Imagine seeing this notifications and then remembering to call your grandma :) I think that would be cool.I’ve actually been dealing with depression lately and haven’t been getting enough sleep, I don’t have appetite, and I feel like I’m hopeless and as a 11 year old girl says this it makes her life feel ruined so by getting I AM it has really changed my life by socializing more and opening up to people, but having my own space and it is so very inspirational because I can tell the quotes really have some taste to them.  Would definitely recommend!Trust me, best motivational app by far! I allow the app to send me multiple affirmations throughout the day (shows on my Lock Screen) I love how you can also customize the graphics (font, background, etc)I you can even share some affirmations straight to your social media stories! Don’t think about it any longer just download it right now! You wont be sorry! 

**i am not affiliated with this app, this is a real and honest review!I look forward to my affirmation notifications every day. I also like to scroll through the app whenever I’m feeling particularly down. It’s a good alternative to social media because it still has that “scrolling feed” feel to it, but it’s a positive experience! 

Plus the app has great customization options for not only the app appearance, but the widget appearance and the app icon! I also appreciate that a majority of these customizations are free.I am a Social Worker and I heard about this app early on and wanted to check it out for myself first, before I referred people.
The App is FANTASTIC! I love that there are various topics of affirmations, I love that you can edit/change and SAVE the affirmations. I am a strong believer in affirmations and that if you continue with them, you can change your thoughts. This app is a GREAT tool to help people grow & remain committed to that process! Highly recommend!I use the banner notification for this app and set it to 8-12 affirmations each day as “I AM” generously pours gifts of tenderness, connection & power that feel personal and have me glowing from within! I cherish “I AM” and frequently recommend it! Not only that but I literally experience lovely, charismatic people recommending it to me often too! If you would like to be relevant, this app is ESSENTIAL! 💧This app is great for staying positive. I put the reminders on my lock screen and they change throughout the day. It really helps me look on the brighter side of things and helps me stay grateful. Being a teenage girl, (17) sometimes going on social medias can really affect my mental health. But the first thing i see when i open my phone is a cute reminder. I just love this app. 10/10.I have major social anxiety and depression and sometimes I get so overwhelmed I can’t function. But having these notifications that I can set to my specific issue in that time help me breathe a little better. It’s important to give your efforts a little acknowledgement . Great app and I wish I found it sooner !This app has helped me sooo much since downloading!!! I love getting new affirmations all day 🤩!!! I share them on all my social media platforms!!! I get loads of love from them!!! 

I wish that the affirmations were present tense because that’s the key 🔑 Believing you are ALREADY doing or being or seeing or feeling the way you want to feel etc.I really do love this app. Majority of the time quotes come right on time to either cheer me up or just confirmation on how great things are. Sometimes I’m feeling a little down and a quote just as short as “you are enough “ just helps to lift my spirits especially when you are not a very social person like myself.In case yo forget, these reminders will help if you simply read them aloud. Even if you don’t believe in the lonely. Say it a few times, see where it takes you. Go for it. Replace your social media notifications with daily reminders. Through it the day even. And see what your energy becomes. It’s life changing.Just want to say I appreciate the motivation. The constant reminders are very helpful throughout the day. Especially for me being a content creator. Having Multiple social media’s it’s nice to know all I have to do is check my notification fir a positive reminder. I am a money magnet.🤑🧲I don’t usually spend money on apps but this is one I’m glad I did. Every day I am surrounded by negativity on social media, work, etc. this has gone a long way in improving my self esteem and giving me more confidence. After the free trial I was sold.As a licensed clinical social worker, I look for apps to recommend to my patients/clients. This is the best affirmation app I’ve seen. It is simple and not verbose. The affirmations which display throughout the day ground me. It is crucial for my mental health too!I’ve only had it for a couple days, but it’s made my mornings so much better. Instead of waking up and going on social media, I go to read some affirmations. It’s a very beautiful app.I’ve been testing out this app for almost six months.  I find it very useful and will be suggesting it to other members of my socialization group.  
I think this is a great help to motivating most 
Anyone but especially anyone diagnosed with low self esteem.This app is so good and I 10 out of 10 recommend it it has been helping me with my notes and helping me with my social anxiety and everythingThe continual affirmations are shifting my anxious unsettled brain to positive and calm.  As I receive them I am less prone to mindless social media visits, as I pause and meditate on each one. Much better dopamine hit than anything in SM!Somehow the affirmations and sayings are not personal enough and often miss the connection to current happenings but they always hit the spotOk love these saying I’d love if I could share them on social media but I do enjoy the app and coming up on my watch every day and making positive quotes.",1,Avery fleischmanChenuryatka1rose mary 1234567890Bunny1104hciwnic1suuzyqDustie JoMarialaico123TamberWyndMemefitz1987brownskinGtwiddledthumbsCoach WebberLafe12432ShauDen2011Anavi_inp2tll4uilikemymombecausesheiscoolAnnursenatan71BrendyStewart,It’s truly a great appFinally an app with notifications that add to my lifeInspirational!❗️A MUST HAVE APP❗️This app is lovelyI AffirmHigh Value EssentialLove itAffirmations when I need them mostiAm. impressed!!!Love this app!Remember who you are!Elevated Thought$🧠Positive ReinforcementBest affirmation app I’ve seenBeautiful appTherapyInspirational appShifting my thinkingAlmost greatI am app,I am Daily AffirmationsI am Daily AffirmationsI am Daily AffirmationsI am Daily AffirmationsI am Daily AffirmationsI am Daily AffirmationsI am Daily AffirmationsI am Daily AffirmationsI am Daily AffirmationsI am Daily AffirmationsI am Daily AffirmationsI am Daily AffirmationsI am Daily AffirmationsI am Daily AffirmationsI am Daily AffirmationsI am Daily AffirmationsI am Daily AffirmationsI am Daily AffirmationsI am Daily AffirmationsI am Daily AffirmationsI am Daily Affirmations,0,0,0,0,0,21,0,0,0,0,1346,has_social,23
1,neg,2022-05-08 19:05:58,0,Is all the tracking you do linking back to a user’s identity needed for rhe app to work? NO! You ask for payment! Why should we have to put up with your identifying us? TIRED OF TRACKING AND PERSONALLY IDENTIFYING US! Intrusive developers like you should be obliterated! STOP IT! I don’t care how good the app is! Would rate so much higher if you would STOP abusing our privacy! I feel the better and less nosey developers are the superior ones! Why damage the app’s reputation as you do?,0,theCreatist,TOO NOSEY! HORRIBLE PRIVACY!,I am Daily Affirmations,0,0,0,0,0,0,1,0,0,0,90,has_tracking,4
2,neg,2022-10-09 12:55:41,0,"I was ready for this app to bring some positivity into my life. Then while using this app it asked what my gender is which is Female. (Which I thought was fine and I didn’t care) Until the very first add I got was for a Period tracking app called Flow. Flow is notoriously known for tracking a woman’s menstrual cycle and selling that information to other advertisers. I used to use this app and other advertisers still know my cycle and I constantly get ads for feminine products and baby products. 

I am- my gender is not for advertising.",0,CarlyAB,My gender is not for advertising,I am Daily Affirmations,0,0,0,0,0,0,1,0,0,0,100,has_tracking,4
3,neg,2023-06-17 01:17:21,"{'id': 37296006, 'body': ""HI there! We're happy that our app is sending messages that you enjoy hearing. We can assure you that we don't listen to or track conversations. The messages you receive are based on your category selections. "", 'modified': '2023-06-23T17:13:34Z'}","This app MUST listen to my conversations.   If My body hurts, the app tells me, a body positivity affirmation.     I tell someone to FK off, app tells me to ‘to kindly think before I speak next time’.     Me Frustrated at work, within minutes, the app tells me ‘ this too shall pass.   HOW ARE YOU TRACKING MY EVERY MOVE???    to frequent to be coincidence.",0,Jodyinthewild,Listening app,I am Daily Affirmations,0,0,0,0,0,0,1,0,0,0,64,has_tracking,4
5,pos,2022-02-15 03:50:40,0,"I’ve tried several mood tracking apps over the years. I feel like they help in the beginning to identify what is happening, but over time it just felt like a regular reminder that I was down and at a certain point that stops being helpful. I’m not severely depressed  - just another person struggling with the roller coaster of life over the last few years. We own a stressful business, separated from my wife, then later found out I had cancer. Therapy helps a bunch, but when my therapist took a break for maternity leave I was on my own and needed some help. 

I decided to try this app instead of another mood tracker, and I am so glad I did. I can customize the categories of affirmations I receive and how often they pop up. I can’t begin to describe how helpful it is to have some positive words show up on my Apple Watch just when I needed it. If I had one suggestion for the developers it would be to create a category specific to cancer patients. Most of the messages are great, but having incurable cancer means my health is literally failing so messages that remind me that I should be grateful for my health are not negative, but also not necessarily helpful. Otherwise this a great app. Very easy to set up and I hope it helps you as much as it’s helped me so far…",0,COdogman,Try it,I am Daily Affirmations,0,0,0,0,0,0,1,0,0,0,242,has_tracking,4
1,neg,2023-03-07 16:03:22,"{'id': 32156000, 'body': ""Hi there! We're glad you enjoy the affirmations! Unfortunately, Apple's iOS has a limit of 60 reminders on its apps. After that, they stop sending reminders until you open the app, and there's no way for us to sidestep their requirement. "", 'modified': '2022-09-21T17:42:40Z'}","I love this app when it actually sends affirmations…but notifications always taper and stop regardless of how many alerts I have set up, and then I completely forget I even have this app for weeks or months at a time. I loved getting affirmations regularly, but I HATE having to open the app to keep them going. Part of my goal is using my phone LESS, so being coerced to engage with my phone in this way is very distracting and makes it harder for me to reach my goals. I feel like if you’ve paid for the app, forced engagement shouldn’t be a thing. Just send me affirmations! That’s all I wanted 

 Edit: Well I can’t hold something against them that isn’t their fault. Love the affirmations but will have to try to adjust to keep them coming. 

 Edit 2: Yeah still having a problem with notifications even though I open the app regularly. They just stop for no apparent reason. So frustrating. 

Edit 3: I get maybe one notification every 2 weeks at this point. This app would be so great if it worked.",1,flipflooop,Notifications always stop,I am Daily Affirmations,0,0,0,0,0,0,0,1,0,0,186,has_goals,10
5,pos,2022-10-30 03:13:472022-03-19 00:43:042023-03-28 04:57:292023-04-28 19:59:562022-04-01 15:48:192022-11-29 17:29:002021-08-11 16:53:022021-10-04 21:56:122023-01-17 10:48:15,"{'id': 32961967, 'body': 'Thank you so much for your kind words. We really appreciate you taking the time out of your day to share your experience with us. It really means a lot!\r\n', 'modified': '2022-11-03T22:16:07Z'}{'id': 35715366, 'body': 'Thank you so much for letting us know how much you like our app! It means a lot and we really appreciate it.\n', 'modified': '2023-04-01T19:34:41Z'}{'id': 36686489, 'body': ""You're welcome! Thank YOU for supporting our app!"", 'modified': '2023-05-23T14:23:37Z'}{'id': 33645809, 'body': 'Thanks so much for the awesome review! We appreciate you!', 'modified': '2022-12-10T14:42:01Z'}{'id': 24576233, 'body': 'Thanks for taking out time to rate us. It really helps us to keep going.', 'modified': '2021-08-18T10:41:04Z'}{'id': 34386449, 'body': 'Thanks so much for sharing your positive experience with our app. We’re so glad you’re enjoying it! \n', 'modified': '2023-01-19T18:49:21Z'}","I can’t tell you how many times this app has calmed me down when I didn’t know I needed it. Redirected my thinking to staying on track with my goals. Made me aware of things I hadn’t thought of before. The list goes on. I’ve shared this app with my mom and she feels the exact same way as I do. I have a couple apps that are important to me to keep me on track and help me through things and this is DEFINITELY one I couldn’t go without. If you’re unsure about if this is a good app or not then let me assure you as someone who has BPD. Major Depression. Stress and Anxiety Disorder. This definitely is helpful to have in my mental health arsenal.This app is everything. I got to encourage myself and motivate myself off of the quotes. I was feeling a little down nowadays but I downloaded this app and I knew I was someone and something. I knew I was a good person. I knew I was a beautiful, brave, unique, awesome, kind, amazing, etc., and I guarantee you that if YOU download this app and YOU have been feeling down lately this app will 100% have have you feel like a butt-kicking women that knows she brave and beautiful and that someone deep down knows that you can and will achieve your goals. 10/10 recommendI don’t write reviews, but I am making an effort to do so for this app. It is phenomenal. Positive thinking only works if you practice it consistently, and this app makes you do so. The affirmations are wonderful and are customized to your current self improvement goals. The designs are even customized to your taste. 

This app has already had an amazing impact on me. I love it. It’s a boost in my mood and most of all, it’s a great way to actually put in the work and practice positive thinking through constant affirmations.I’m a currently battling Burnout while scrolling on instagram I came across this app downloaded it and willing to pay a yearly subscription. I love that I am able to add a wedge to the Lock Screen of my phone with positive reminders of who I am , while I’m here fulfilling my purpose and where I’m going while setting goals for myself. This app has been the highlight of my day and today was the first day I was introduced to it. I love this app it has help saved my life and the light inside of me. THANK YOU I AM CREATORS!!!Very pleased with the affirmations and inspirational messages. There’s lots of categories and a lot in each one. I can’t say I’ve got the same one twice yet so far. I personally enjoy reading them as they come through my notifications. It’s perfect for reminding yourself of your strengths & goals. Staying positive in this world today is hard, this app def helps!Not too often in life do the planets align perfectly, but this app seems to know exactly what I need to hear during the day. It’s helped me to focus more on my goals, and to stop and take a moment no matter what I’m doing to just breathe. Get the app, get the affirmations.I recite every alert out loud. They’re beautiful and thoughtful. I feel the statements making improvements in my self confidence and strides towards my life goals. Worth the download and worth signing up for alerts.You can change the settings to your mood and timely likings 
There are different emotions to choose that you need enlightenment 
Love, mental health, happiness, goals, or more stuff like that… it’s just calm and easy!For this app that provides the opportunity for me to pause in my busy, everyday lives and remind me that I deserve the space that I occupy on this earth and that dreams, goals and ambitions are what I am made of.",0,TaylorH10390david gutierresDoorwithn33HefhhvhAmazedWithItKINSD79LacyLeighLovemdcnwoman420Tewi22,Life ChangerLove it<3I’m so grateful for this appI love this appVery pleasedThe timing is perfectBeautiful AffirmationsLets start by “it’s free!”I am Grateful,I am Daily AffirmationsI am Daily AffirmationsI am Daily AffirmationsI am Daily AffirmationsI am Daily AffirmationsI am Daily AffirmationsI am Daily AffirmationsI am Daily AffirmationsI am Daily Affirmations,0,0,0,0,0,0,0,9,0,0,666,has_goals,10
1,neg,2021-05-03 03:54:112021-11-08 15:36:31,"{'id': 26217644, 'body': 'Hi there. Please contact us at hello@monkeytaps.app so we can help you. ', 'modified': '2021-11-11T16:25:56Z'}","I love the idea of having a widget like this on my phone, but why the need to track my purchases, usage data, search history, and other personal data?  You’re charging for the app. People are paying to be data mined. This is just an affirmation app. I don’t understand why you need to track that data. What are you doing with it??I got the app and stopped my subscription. When I went to look at my apple purchase history it showed that they freaking charged me for a year worth subscription when I know for a fact that I didn’t click that button. They stole my money. That’s the only reason I’m giving it 1 star.",0,Gilly-The-Kidtriniteyt,Looks nice. Privacy issues thoughI got charged for something I didn’t want,I am Daily AffirmationsI am Daily Affirmations,0,0,0,0,0,0,0,0,2,0,118,has_narrative,5
3,neg,2023-05-17 03:55:34,0,"I used to enjoy this app. I was able to create a few of my own positive affirmations that several people enjoyed. I decided to ditch the IPhone for a while and went back to my beloved Galaxy and forgot about the app. Long story short, I have returned to the sheep herding IPhone but also rediscovered I AM … now I can’t create anything. I have watched enough ad videos for a lifetime membership at this point however I will not pay. Mental Awareness Month and I am struggling with every aspect of my life. My depression and anxiety are at an all time high and I’m not new at this game (I’m 51 so I know a thing or two). I know one of my greatest stressors is due to my illness and inability to work. Can I justify paying for an app to help me when I can’t figure out how I was able to before I had to pay? Sure I can, but not while looking at my daughter’s shoes and knowing my priority is to help her depression and anxiety by helping her not worry about shoes … so that both of us and hopefully neither of us fall into the abyss of suicidal ideation. I will miss this app, but it won’t kill me. I’ll probably die tripping on a Lego.",0,The Mrs. V,Maybe I’m just tired,I am Daily Affirmations,0,0,0,0,0,0,0,0,1,0,227,has_narrative,5
5,pos,2020-03-23 20:03:132021-02-03 23:31:29,"{'id': 14895116, 'body': ""It's users like you that makes us put in the hard work and effort. We are so grateful for your kind words. Thank you for taking the time to to leave us this amazing review, it means a lot!"", 'modified': '2020-04-24T17:21:24Z'}{'id': 20938801, 'body': 'This is amazing! Thank you for sharing your experience with us, it means a lot :)', 'modified': '2021-02-08T22:51:06Z'}","I’m currently on your $20 annual plan and really enjoying the options to change themes. I share quotes and definitions from your vocabulary app on my FB story regularly. 😁

The cost is minimal imo and you can get lifetime for $50? I think that’s a fair price. “developers gotta eat too.” 😉 

Thank y’all for developing some good vibrations apps. Really enjoying them. 💛Since I’ve had this app and started repeating the quotes out loud I noticed a difference in my attitude. I am at peace. I am happier and I don’t care about what others think and feel towards me. True story 😊",0,salleysmileMs. Caramel Goddess,I’m loving it. 💛Subconsciously I am more content,I am Daily AffirmationsI am Daily Affirmations,0,0,0,0,0,0,0,0,2,0,106,has_narrative,5
